Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01135,0.02091,0.03063,0.01639,0.03114,0.01899,0.02404,0.01721,0.01116,0.00194,0.00071,0.00025,0
20 to 24,0,0,0,0.03102,0.13794,0.21883,0.15013,0.11865,0.13634,0.0941,0.07497,0.04874,0.02485,0.00357,0.00057,0.00159
25 to 29,0,0,0,0.02974,0.22038,0.61431,0.41265,0.36924,0.35654,0.27142,0.26171,0.14944,0.07384,0.01525,0.00123,0.00273
30 to 34,0,0,0,0.02745,0.18211,0.43524,0.53468,0.39149,0.41638,0.34456,0.30206,0.20572,0.08054,0.01393,0.00206,0.00271
35 to 39,0,0,0,0.02431,0.19116,0.40484,0.44672,0.51537,0.42451,0.3609,0.29966,0.18479,0.09068,0.00535,0.00222,0.00464
40 to 44,0,0,0,0.02644,0.14091,0.36514,0.39085,0.48951,0.50777,0.36452,0.39616,0.23064,0.09573,0.01176,0.0019,0.00148
45 to 49,0,0,0,0.02111,0.11429,0.25925,0.32315,0.34305,0.41316,0.36028,0.38698,0.18425,0.09466,0.01027,0.0016,0.00053
50 to 54,0,0,0,0.01209,0.08511,0.20784,0.19011,0.24361,0.28963,0.22634,0.28673,0.16661,0.07054,0.01147,0.00095,0.00048
55 to 59,0,0,0,0.00537,0.03663,0.08995,0.1039,0.0908,0.09412,0.10788,0.1303,0.09765,0.051,0.00579,0.00147,0
60 to 64,0,0,0,0.00156,0.01466,0.0326,0.03023,0.02041,0.02922,0.02357,0.02695,0.02453,0.0108,0.00255,0.00043,0
65 to 69,0,0,0,0.00026,0.00112,0.0031,0.00315,0.00225,0.00255,0.00281,0.00176,0.00147,0.00111,0.00016,6.00E-05,3.00E-05
70 to 74,0,0,0,3.00E-05,0.00045,0.00059,0.00024,5.00E-04,0.00055,0.00056,0.00053,0.00022,0.00014,8.00E-05,2.00E-05,0
75+,0,0,0,0,0.00013,0.00017,2.00E-04,0.00033,0.00069,0.00032,0.00045,0.00022,0.00024,4.00E-05,3.00E-05,0
