Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02768,0.03274,0.05401,0.03152,0.06585,0.04173,0.05411,0.04418,0.03761,0.01267,0.0162,0.00038,0
20 to 24,0,0,0,0.04857,0.13874,0.24783,0.18543,0.16112,0.19244,0.13605,0.12362,0.10552,0.10421,0.05212,0.00057,0.00159
25 to 29,0,0,0,0.05243,0.24957,0.78332,0.57384,0.56456,0.56661,0.44182,0.48594,0.3643,0.34863,0.25082,0.00139,0.00308
30 to 34,0,0,0,0.05278,0.22493,0.60526,0.8109,0.6528,0.72165,0.6117,0.61166,0.54694,0.4147,0.24977,0.00254,0.00334
35 to 39,0,0,0,0.05139,0.25958,0.61898,0.7449,0.94487,0.80894,0.70443,0.66718,0.54018,0.51336,0.10548,0.003,0.00628
40 to 44,0,0,0,0.05809,0.19888,0.58028,0.67741,0.93279,1.00569,0.73952,0.91677,0.70076,0.56327,0.241,0.00268,0.00209
45 to 49,0,0,0,0.04751,0.16523,0.42201,0.57369,0.66958,0.83821,0.74868,0.91727,0.57341,0.57052,0.21556,0.00231,0.00077
50 to 54,0,0,0,0.03104,0.14035,0.38592,0.38497,0.54239,0.67023,0.53651,0.77526,0.59143,0.48495,0.27464,0.00157,0.00078
55 to 59,0,0,0,0.01811,0.0793,0.21927,0.27624,0.26542,0.28597,0.33574,0.46255,0.45513,0.46036,0.18203,0.00318,0
60 to 64,0,0,0,0.0102,0.06148,0.15393,0.15563,0.11553,0.17191,0.14203,0.18531,0.22144,0.18873,0.15507,0.00179,0
65 to 69,0,0,0,0.00594,0.01632,0.05106,0.05649,0.04447,0.0523,0.05892,0.04208,0.0463,0.06755,0.03331,0.00082,5.00E-04
70 to 74,0,0,0,4.00E-05,0.00045,0.00066,0.00029,0.00068,0.00077,0.00081,0.00087,0.00047,0.00057,0.00121,2.00E-05,0
75+,0,0,0,0,0.00013,2.00E-04,0.00025,0.00045,0.00097,0.00045,0.00075,0.00047,0.00102,0.00058,3.00E-05,0
