Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.10827,0.11094,0.12314,0.06808,0.13558,0.08589,0.10967,0.08648,0.06801,0.01817,0.01833,0.00076,0
20 to 24,0,0,0,0.16461,0.40743,0.48961,0.34708,0.28747,0.3432,0.23895,0.20968,0.16534,0.12945,0.0511,0.00098,0.00272
25 to 29,0,0,0,0.11954,0.49307,1.04113,0.72261,0.67767,0.67983,0.52205,0.5545,0.38404,0.29136,0.16546,0.0016,0.00355
30 to 34,0,0,0,0.11401,0.42101,0.76217,0.96745,0.74239,0.82033,0.68478,0.66126,0.54627,0.32835,0.15611,0.00278,0.00365
35 to 39,0,0,0,0.10581,0.46315,0.74299,0.84713,1.02427,0.87653,0.7517,0.68753,0.51428,0.38746,0.06284,0.00312,0.00654
40 to 44,0,0,0,0.11957,0.35469,0.69623,0.77004,1.01074,1.08925,0.78881,0.94432,0.66686,0.42494,0.14351,0.00278,0.00217
45 to 49,0,0,0,0.0963,0.2902,0.49865,0.64223,0.71452,0.89407,0.78645,0.93049,0.53739,0.42388,0.12641,0.00237,0.00079
50 to 54,0,0,0,0.06075,0.23805,0.44036,0.41619,0.55893,0.69037,0.54424,0.75946,0.53526,0.34794,0.15554,0.00155,0.00078
55 to 59,0,0,0,0.03276,0.12426,0.23116,0.2759,0.25269,0.27213,0.31465,0.41862,0.38054,0.30515,0.09524,0.00291,0
60 to 64,0,0,0,0.01462,0.07638,0.12864,0.12323,0.0872,0.12969,0.10552,0.13295,0.14678,0.09918,0.06432,0.0013,0
65 to 69,0,0,0,0.00672,0.016,0.03368,0.03531,0.02649,0.03114,0.03455,0.02383,0.02422,0.02802,0.01091,0.00047,0.00029
70 to 74,0,0,0,8.00E-05,0.00078,0.00076,0.00032,0.00071,8.00E-04,0.00083,0.00086,0.00043,0.00041,0.00069,2.00E-05,0
75+,0,0,0,0,0.00022,0.00023,0.00027,0.00047,0.00101,0.00047,0.00074,0.00043,0.00074,0.00033,3.00E-05,0
