Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01549,0.04248,0.05203,0.03099,0.06131,0.03821,0.0482,0.03681,0.02764,0.0061,0.00589,0.00029,0
20 to 24,0,0,0,0.06303,0.4175,0.55358,0.42278,0.34784,0.40861,0.28101,0.23883,0.17983,0.1163,0.04391,0.00099,0.00276
25 to 29,0,0,0,0.05051,0.55748,1.29886,0.97122,0.90476,0.89307,0.67741,0.69688,0.46087,0.28881,0.15688,0.00179,0.00396
30 to 34,0,0,0,0.0519,0.51283,1.0244,1.40088,1.06785,1.16101,0.95731,0.89535,0.70627,0.35066,0.15946,0.00334,0.00439
35 to 39,0,0,0,0.04785,0.56041,0.99197,1.2185,1.4635,1.23231,1.04386,0.92473,0.66048,0.41103,0.06376,0.00373,0.00781
40 to 44,0,0,0,0.0532,0.42229,0.91462,1.08984,1.42098,1.50677,1.07781,1.24972,0.8427,0.44356,0.14329,0.00328,0.00255
45 to 49,0,0,0,0.04232,0.34127,0.64704,0.89782,0.99223,1.22164,1.06143,1.21635,0.67077,0.43703,0.12467,0.00275,0.00092
50 to 54,0,0,0,0.02586,0.27114,0.55344,0.56352,0.75176,0.91364,0.71143,0.96155,0.6471,0.34746,0.14856,0.00174,0.00087
55 to 59,0,0,0,0.01331,0.13515,0.2774,0.35671,0.32453,0.34389,0.39274,0.50609,0.43929,0.29097,0.08686,0.00312,0
60 to 64,0,0,0,0.00491,0.06862,0.12752,0.1316,0.0925,0.13537,0.1088,0.13277,0.13996,0.07811,0.04846,0.00115,0
65 to 69,0,0,0,0.00216,0.01375,0.03193,0.03607,0.02688,0.03109,0.03407,0.02276,0.02209,0.02111,0.00786,4.00E-04,0.00024
70 to 74,0,0,0,3.00E-05,0.00078,0.00085,0.00038,0.00085,0.00094,0.00096,0.00097,0.00046,0.00036,0.00059,2.00E-05,0
75+,0,0,0,0,0.00022,0.00025,0.00033,0.00056,0.00119,0.00054,0.00083,0.00046,0.00066,0.00028,3.00E-05,0
