Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.04447,0.08493,0.092,0.0525,0.1031,0.06496,0.08401,0.06846,0.0566,0.01519,0.0062,0.00048,0
20 to 24,0,0,0,0.12602,0.58142,0.68192,0.49889,0.40748,0.48383,0.3412,0.30943,0.25648,0.20184,0.03223,0.00117,0.00326
25 to 29,0,0,0,0.08932,0.68673,1.41525,1.01374,0.93752,0.93538,0.72755,0.79863,0.58141,0.44336,0.10184,0.00187,0.00414
30 to 34,0,0,0,0.08791,0.60516,1.06924,1.40069,1.05996,1.16486,0.9849,0.98291,0.85351,0.51566,0.09916,0.00334,0.00439
35 to 39,0,0,0,0.08046,0.65651,1.02789,1.2095,1.44217,1.22743,1.06617,1.0078,0.79239,0.60005,0.03936,0.00371,0.00776
40 to 44,0,0,0,0.09043,0.50004,0.95795,1.09345,1.41536,1.51699,1.1127,1.37667,1.02189,0.65452,0.08941,0.00329,0.00256
45 to 49,0,0,0,0.07376,0.41437,0.69492,0.9237,1.01343,1.26118,1.12365,1.37397,0.83409,0.66128,0.07977,0.00283,0.00094
50 to 54,0,0,0,0.0481,0.35129,0.63424,0.61863,0.8193,1.00645,0.80363,1.15897,0.8586,0.56099,0.10143,0.00191,0.00096
55 to 59,0,0,0,0.02726,0.19276,0.34996,0.43108,0.38934,0.41701,0.48837,0.6715,0.64163,0.51716,0.06529,0.00378,0
60 to 64,0,0,0,0.01223,0.11908,0.19575,0.19353,0.13504,0.19976,0.16463,0.21436,0.24876,0.16894,0.04432,0.0017,0
65 to 69,0,0,0,0.00227,0.01009,0.02073,0.02243,0.01659,0.0194,0.0218,0.01554,0.01661,0.01931,0.00304,0.00025,0.00015
70 to 74,0,0,0,5.00E-05,0.00093,0.00089,0.00038,0.00084,0.00095,0.00099,0.00106,0.00055,0.00054,0.00036,2.00E-05,0
75+,0,0,0,0,0.00026,0.00027,0.00033,0.00055,0.00119,0.00056,0.00091,0.00056,0.00096,0.00017,3.00E-05,0
