Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01289,0.03735,0.05042,0.0286,0.05722,0.03563,0.04523,0.0354,0.02844,0.0063,0.00255,0.00026,0
20 to 24,0,0,0,0.05542,0.3878,0.56678,0.41216,0.343,0.40256,0.27859,0.24264,0.19549,0.12687,0.02008,0.00096,0.00266
25 to 29,0,0,0,0.04895,0.57078,1.46578,1.04363,0.9834,0.96979,0.74026,0.78038,0.55221,0.34727,0.07909,0.0019,0.00421
30 to 34,0,0,0,0.04789,0.49995,1.10077,1.43334,1.10516,1.20047,0.99609,0.95469,0.80578,0.40148,0.07655,0.00338,0.00444
35 to 39,0,0,0,0.04466,0.55263,1.07819,1.26107,1.53207,1.28884,1.09865,0.99736,0.76221,0.47601,0.03096,0.00382,0.00799
40 to 44,0,0,0,0.04961,0.41604,0.99319,1.12687,1.48617,1.57444,1.13333,1.34662,0.97159,0.5132,0.06951,0.00335,0.00261
45 to 49,0,0,0,0.03971,0.33834,0.70707,0.9342,1.04431,1.28456,1.12316,1.31894,0.77826,0.50884,0.06086,0.00283,0.00094
50 to 54,0,0,0,0.02487,0.27547,0.61975,0.60087,0.81081,0.98449,0.77144,1.06847,0.76938,0.41457,0.07432,0.00184,0.00092
55 to 59,0,0,0,0.0137,0.14692,0.33238,0.40697,0.37451,0.39649,0.45568,0.60172,0.55885,0.37147,0.04649,0.00352,0
60 to 64,0,0,0,0.00507,0.07485,0.15333,0.15067,0.10713,0.15663,0.12668,0.15841,0.17868,0.10008,0.02603,0.00131,0
65 to 69,0,0,0,0.00093,0.00629,0.0161,0.01731,0.01305,0.01508,0.01663,0.01139,0.01183,0.01134,0.00177,0.00019,0.00011
70 to 74,0,0,0,3.00E-05,0.00076,0.00091,0.00039,0.00087,0.00097,0.00099,0.00102,0.00052,0.00041,0.00028,2.00E-05,0
75+,0,0,0,0,0.00021,0.00027,0.00033,0.00057,0.00122,0.00056,0.00088,0.00052,0.00074,0.00013,3.00E-05,0
