Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.16415,0.16462,0.1716,0.09674,0.19569,0.12052,0.15824,0.12721,0.10766,0.03065,0.00917,0.00093,0
20 to 24,0,0,0,0.24425,0.59166,0.66778,0.48267,0.40607,0.47132,0.33743,0.30186,0.25615,0.21372,0.02502,0.00118,0.00328
25 to 29,0,0,0,0.16659,0.67249,1.33366,0.94381,0.89907,0.87684,0.69239,0.74974,0.55879,0.45178,0.0761,0.00182,0.00402
30 to 34,0,0,0,0.162,0.58548,0.99549,1.28841,1.00428,1.07884,0.92605,0.91165,0.81044,0.51915,0.07321,0.0032,0.00421
35 to 39,0,0,0,0.15273,0.65424,0.98573,1.14596,1.40744,1.17093,1.03257,0.96281,0.77501,0.62225,0.02993,0.00366,0.00766
40 to 44,0,0,0,0.16778,0.4871,0.898,1.0127,1.35021,1.41461,1.0534,1.28563,0.977,0.66346,0.06646,0.00317,0.00247
45 to 49,0,0,0,0.13895,0.4098,0.66135,0.8685,0.98149,1.19396,1.07995,1.30263,0.80958,0.68051,0.0602,0.00278,0.00093
50 to 54,0,0,0,0.08937,0.3427,0.59542,0.57378,0.78272,0.93989,0.7619,1.0839,0.82207,0.56948,0.07551,0.00185,0.00093
55 to 59,0,0,0,0.05185,0.19251,0.33634,0.40933,0.3808,0.39869,0.47401,0.64293,0.62894,0.53747,0.04975,0.00374,0
60 to 64,0,0,0,0.02466,0.1261,0.19947,0.19483,0.14004,0.20249,0.16942,0.21761,0.25853,0.18615,0.03581,0.00178,0
65 to 69,0,0,0,0.00336,0.00784,0.01549,0.01656,0.01262,0.01442,0.01645,0.01157,0.01265,0.0156,0.0018,0.00019,0.00012
70 to 74,0,0,0,1.00E-04,0.00093,0.00087,0.00037,0.00083,0.00091,0.00097,0.00103,0.00055,0.00056,0.00028,2.00E-05,0
75+,0,0,0,0,0.00026,0.00026,0.00031,0.00055,0.00115,0.00055,0.00088,0.00055,0.00101,0.00013,3.00E-05,0
