Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00613,0.0229,0.03137,0.01721,0.03573,0.02371,0.031,0.02495,0.01914,0.00348,0.00052,0.00018,0
20 to 24,0,0,0,0.03397,0.30635,0.45438,0.31967,0.276,0.34513,0.24604,0.22038,0.16951,0.09043,0.00531,0.00085,0.00236
25 to 29,0,0,0,0.03045,0.45759,1.19255,0.82146,0.80306,0.84379,0.66346,0.7193,0.48595,0.2512,0.02121,0.00172,0.0038
30 to 34,0,0,0,0.02882,0.38777,0.86644,1.09151,0.87313,1.01051,0.8637,0.85133,0.68602,0.28097,0.01986,0.00295,0.00387
35 to 39,0,0,0,0.02789,0.44468,0.88047,0.99631,1.25577,1.12556,0.98833,0.92271,0.67324,0.34561,0.00833,0.00346,0.00724
40 to 44,0,0,0,0.03301,0.35669,0.86415,0.94856,1.29789,1.46498,1.08626,1.32739,0.91436,0.397,0.01994,0.00323,0.00252
45 to 49,0,0,0,0.02722,0.2988,0.63371,0.81003,0.93944,1.23122,1.1089,1.33921,0.75445,0.40547,0.01798,0.00281,0.00094
50 to 54,0,0,0,0.01753,0.25019,0.57124,0.53581,0.75012,0.97042,0.7833,1.11572,0.76704,0.33974,0.02258,0.00188,0.00094
55 to 59,0,0,0,0.00922,0.1274,0.2925,0.34648,0.3308,0.37313,0.44173,0.5999,0.53194,0.29064,0.01349,0.00344,0
60 to 64,0,0,0,0.0028,0.05335,0.11091,0.10545,0.07778,0.12116,0.10094,0.12982,0.1398,0.06436,0.00621,0.00105,0
65 to 69,0,0,0,0.00019,0.00166,0.00432,0.00449,0.00351,0.00433,0.00491,0.00346,0.00343,0.0027,0.00016,6.00E-05,3.00E-05
70 to 74,0,0,0,2.00E-05,0.00067,0.00082,0.00034,0.00079,0.00093,0.00098,0.00104,5.00E-04,0.00033,8.00E-05,2.00E-05,0
75+,0,0,0,0,0.00019,0.00024,0.00029,0.00052,0.00117,0.00055,9.00E-04,0.00051,0.00059,4.00E-05,3.00E-05,0
