Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.06747,0.11085,0.1125,0.06163,0.12394,0.07755,0.09996,0.07851,0.06465,0.01477,0.00797,6.00E-04,0
20 to 24,0,0,0,0.16446,0.65265,0.71719,0.50378,0.42133,0.49682,0.34919,0.3052,0.25198,0.16871,0.03562,0.00124,0.00345
25 to 29,0,0,0,0.10921,0.72225,1.39457,0.95911,0.90825,0.89992,0.69763,0.73804,0.53518,0.34723,0.10547,0.00186,0.00411
30 to 34,0,0,0,0.10321,0.61109,1.01163,1.27241,0.98594,1.07603,0.90677,0.87214,0.75434,0.38776,0.0986,0.00318,0.00418
35 to 39,0,0,0,0.09673,0.67882,0.9958,1.12504,1.37359,1.16098,1.00509,0.91564,0.7171,0.46202,0.04008,0.00362,0.00757
40 to 44,0,0,0,0.10796,0.51345,0.92163,1.01007,1.33874,1.42495,1.04172,1.24214,0.91841,0.50048,0.09041,0.00319,0.00248
45 to 49,0,0,0,0.08777,0.42408,0.66635,0.85042,0.95538,1.18073,1.04846,1.23557,0.74712,0.50396,0.08039,0.00274,0.00091
50 to 54,0,0,0,0.05516,0.34649,0.58613,0.54891,0.74438,0.9081,0.72268,1.00446,0.74121,0.41204,0.09852,0.00178,0.00089
55 to 59,0,0,0,0.03113,0.18937,0.32213,0.38099,0.35235,0.37478,0.43745,0.57969,0.55173,0.37835,0.06316,0.0035,0
60 to 64,0,0,0,0.01188,0.09954,0.15331,0.14552,0.10398,0.15274,0.12546,0.15745,0.18199,0.10516,0.03648,0.00134,0
65 to 69,0,0,0,0.00292,0.01115,0.02147,0.0223,0.0169,0.01962,0.02197,0.01509,0.01606,0.01589,0.00331,0.00026,0.00016
70 to 74,0,0,0,7.00E-05,0.00098,0.00088,0.00037,0.00082,0.00092,0.00096,0.00099,0.00051,0.00042,0.00038,2.00E-05,0
75+,0,0,0,0,0.00028,0.00026,0.00031,0.00054,0.00116,0.00054,0.00085,0.00052,0.00076,0.00018,3.00E-05,0
