Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0062,0.03089,0.03496,0.01933,0.03848,0.02463,0.03198,0.02535,0.02172,0.0052,0.00153,0.00018,0
20 to 24,0,0,0,0.04583,0.55139,0.67565,0.47906,0.39658,0.47848,0.33868,0.29875,0.25669,0.18004,0.02079,0.00114,0.00317
25 to 29,0,0,0,0.03394,0.68042,1.46501,1.01703,0.9533,0.96646,0.75452,0.80559,0.60794,0.4132,0.06864,0.0019,0.00421
30 to 34,0,0,0,0.03237,0.5811,1.07272,1.36193,1.04458,1.16646,0.98993,0.96091,0.86495,0.46577,0.06477,0.00329,0.00433
35 to 39,0,0,0,0.03003,0.63895,1.04519,1.19195,1.44047,1.24575,1.08611,0.99858,0.81388,0.54932,0.02606,0.0037,0.00775
40 to 44,0,0,0,0.03429,0.49451,0.98978,1.09495,1.43648,1.56445,1.15179,1.38606,1.06653,0.60884,0.06015,0.00334,0.0026
45 to 49,0,0,0,0.02808,0.41132,0.72069,0.92841,1.03239,1.30549,1.16746,1.3885,0.87376,0.61742,0.05387,0.00289,0.00096
50 to 54,0,0,0,0.01781,0.33917,0.63977,0.60478,0.8118,1.01332,0.81212,1.1392,0.87484,0.50946,0.06662,0.0019,0.00095
55 to 59,0,0,0,0.01046,0.19292,0.36593,0.43686,0.3999,0.43523,0.51159,0.68421,0.6777,0.48685,0.04445,0.00388,0
60 to 64,0,0,0,0.00418,0.10622,0.18243,0.1748,0.12363,0.18582,0.15371,0.19467,0.23418,0.14175,0.02689,0.00155,0
65 to 69,0,0,0,0.00056,0.00651,0.01397,0.01465,0.01099,0.01305,0.01472,0.01021,0.01131,0.01172,0.00133,0.00016,1.00E-04
70 to 74,0,0,0,2.00E-05,9.00E-04,0.00091,0.00038,0.00084,0.00096,0.00101,0.00105,0.00057,0.00049,0.00024,2.00E-05,0
75+,0,0,0,0,0.00025,0.00027,0.00032,0.00055,0.00121,0.00057,0.00091,0.00057,0.00088,0.00012,3.00E-05,0
