Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.06203,0.09723,0.09762,0.05379,0.11221,0.06754,0.08538,0.06762,0.05331,0.01387,0.0077,0.00057,0
20 to 24,0,0,0,0.14426,0.54621,0.59374,0.41948,0.36395,0.41281,0.28457,0.25078,0.19824,0.15115,0.03284,0.00114,0.00316
25 to 29,0,0,0,0.09476,0.59793,1.14205,0.79,0.77608,0.73967,0.56239,0.59989,0.4165,0.30771,0.09618,0.00168,0.00372
30 to 34,0,0,0,0.09008,0.50884,0.83326,1.05414,0.84736,0.88956,0.73523,0.713,0.59046,0.34563,0.09044,0.0029,0.00381
35 to 39,0,0,0,0.08758,0.58638,0.85089,0.96691,1.22467,0.99569,0.84544,0.77656,0.5823,0.42722,0.03814,0.00342,0.00715
40 to 44,0,0,0,0.09402,0.42664,0.75752,0.83503,1.14814,1.17552,0.84286,1.01333,0.71736,0.44515,0.08275,0.00289,0.00225
45 to 49,0,0,0,0.07497,0.3456,0.53718,0.68954,0.80362,0.95534,0.83203,0.98862,0.57237,0.43964,0.07217,0.00244,0.00081
50 to 54,0,0,0,0.0475,0.28471,0.47641,0.44875,0.63131,0.74082,0.57824,0.81034,0.57253,0.36242,0.08917,0.0016,8.00E-04
55 to 59,0,0,0,0.02567,0.14899,0.2507,0.29822,0.28612,0.29274,0.33513,0.44777,0.40804,0.31864,0.05474,0.00301,0
60 to 64,0,0,0,0.01116,0.08917,0.13586,0.12971,0.09615,0.13586,0.10945,0.13849,0.15327,0.10085,0.036,0.00131,0
65 to 69,0,0,0,0.00282,0.01028,0.01958,0.02046,0.01608,0.01796,0.01972,0.01366,0.01392,0.01568,0.00336,0.00026,0.00016
70 to 74,0,0,0,6.00E-05,9.00E-04,8.00E-04,0.00033,0.00078,0.00083,0.00085,0.00089,0.00044,0.00041,0.00038,2.00E-05,0
75+,0,0,0,0,0.00025,0.00024,0.00028,0.00051,0.00105,0.00048,0.00076,0.00045,0.00074,0.00018,3.00E-05,0
