Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.38621,0.27821,0.27858,0.15103,0.29815,0.18827,0.24412,0.20082,0.16929,0.04424,0.01535,0.00143,0
20 to 24,0,0,0,0.41277,0.71825,0.77869,0.5413,0.44441,0.52886,0.37391,0.34229,0.28932,0.22163,0.03007,0.0013,0.00362
25 to 29,0,0,0,0.27043,0.78418,1.49384,1.01672,0.94515,0.94511,0.737,0.81663,0.60626,0.45002,0.08783,0.00192,0.00425
30 to 34,0,0,0,0.25292,0.6566,1.07239,1.33484,1.01535,1.11834,0.948,0.95499,0.84565,0.49733,0.08126,0.00326,0.00428
35 to 39,0,0,0,0.23269,0.716,1.03626,1.1586,1.38862,1.18451,1.03153,0.98424,0.78916,0.58172,0.03242,0.00364,0.00761
40 to 44,0,0,0,0.26209,0.54657,0.96791,1.04978,1.36587,1.46723,1.07897,1.34751,1.02001,0.63594,0.07381,0.00323,0.00252
45 to 49,0,0,0,0.21435,0.4541,0.70396,0.88909,0.98051,1.22295,1.09239,1.34832,0.83469,0.64416,0.06602,0.00279,0.00093
50 to 54,0,0,0,0.14108,0.3886,0.64854,0.60106,0.80015,0.98513,0.78862,1.14805,0.86731,0.55162,0.08474,0.00191,0.00096
55 to 59,0,0,0,0.08153,0.21744,0.36491,0.42711,0.38775,0.41625,0.48872,0.67831,0.66095,0.51857,0.05562,0.00383,0
60 to 64,0,0,0,0.0356,0.13076,0.19869,0.18665,0.13092,0.19409,0.16037,0.21078,0.24944,0.1649,0.03675,0.00168,0
65 to 69,0,0,0,0.00563,0.00941,0.01788,0.01838,0.01367,0.01602,0.01804,0.01298,0.01415,0.01601,0.00214,0.00021,0.00013
70 to 74,0,0,0,0.00016,0.00103,0.00092,0.00037,0.00083,0.00093,0.00098,0.00106,0.00056,0.00053,0.00031,2.00E-05,0
75+,0,0,0,0,0.00029,0.00027,0.00032,0.00054,0.00117,0.00055,0.00091,0.00057,0.00095,0.00015,3.00E-05,0
