Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.15615,0.15597,0.16776,0.09342,0.18878,0.11924,0.15593,0.12503,0.09738,0.0144,0.00416,0.00091,0
20 to 24,0,0,0,0.23141,0.55832,0.65021,0.46426,0.39016,0.46443,0.33116,0.29551,0.23077,0.10005,0.01131,0.00115,0.00319
25 to 29,0,0,0,0.16286,0.6548,1.3399,0.93672,0.89133,0.89153,0.70116,0.75732,0.51944,0.21821,0.0355,0.00182,0.00402
30 to 34,0,0,0,0.15645,0.56316,0.98801,1.2632,0.98354,1.08359,0.92639,0.90968,0.74423,0.24771,0.03373,0.00317,0.00417
35 to 39,0,0,0,0.14733,0.6286,0.97725,1.1223,1.37687,1.1748,1.03181,0.95968,0.7109,0.29657,0.01378,0.00362,0.00758
40 to 44,0,0,0,0.16599,0.47998,0.91304,1.01716,1.35466,1.45558,1.07955,1.31422,0.91911,0.32431,0.03137,0.00322,0.00251
45 to 49,0,0,0,0.13691,0.40218,0.66972,0.86882,0.98078,1.22361,1.10232,1.32625,0.75855,0.33131,0.0283,0.0028,0.00094
50 to 54,0,0,0,0.08784,0.33549,0.60143,0.57254,0.78017,0.9608,0.77572,1.10077,0.7683,0.27655,0.03541,0.00187,0.00094
55 to 59,0,0,0,0.0469,0.17344,0.31266,0.37588,0.3493,0.37507,0.44414,0.60089,0.54094,0.24019,0.02147,0.00347,0
60 to 64,0,0,0,0.01159,0.05903,0.09635,0.09296,0.06675,0.09898,0.08248,0.10567,0.11554,0.04323,0.00803,0.00086,0
65 to 69,0,0,0,0.00153,0.00354,0.00723,0.00763,0.00581,0.00681,0.00774,0.00543,0.00546,0.0035,0.00039,9.00E-05,5.00E-05
70 to 74,0,0,0,1.00E-04,0.00091,0.00087,0.00036,0.00082,0.00093,0.00098,0.00104,0.00051,0.00027,0.00013,2.00E-05,0
75+,0,0,0,0,0.00026,0.00026,0.00031,0.00054,0.00117,0.00055,0.00089,0.00051,0.00049,6.00E-05,3.00E-05,0
