Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.06795,0.11222,0.11362,0.06284,0.12316,0.07872,0.10183,0.07995,0.06202,0.01388,0.00975,6.00E-04,0
20 to 24,0,0,0,0.1665,0.66422,0.7281,0.51634,0.42086,0.50694,0.35758,0.31243,0.24302,0.1594,0.0438,0.00125,0.00348
25 to 29,0,0,0,0.1103,0.73324,1.41231,0.98061,0.905,0.91599,0.71263,0.75368,0.51489,0.32725,0.12935,0.00187,0.00413
30 to 34,0,0,0,0.10523,0.62632,1.0343,1.31337,0.99182,1.10574,0.93512,0.89914,0.73268,0.36894,0.12209,0.00323,0.00425
35 to 39,0,0,0,0.09612,0.67806,0.99224,1.13175,1.34665,1.16271,1.01018,0.92,0.6788,0.42843,0.04836,0.00358,0.0075
40 to 44,0,0,0,0.10958,0.52392,0.9381,1.03795,1.34073,1.45779,1.06952,1.2749,0.88807,0.47408,0.11144,0.00322,0.00251
45 to 49,0,0,0,0.08941,0.43426,0.68068,0.87701,0.96021,1.21224,1.08029,1.27269,0.72502,0.47908,0.09945,0.00278,0.00093
50 to 54,0,0,0,0.05617,0.35471,0.59855,0.56591,0.74792,0.93205,0.74439,1.03432,0.71906,0.39158,0.12184,0.00181,0.00091
55 to 59,0,0,0,0.02987,0.18264,0.30992,0.37005,0.33353,0.3624,0.42451,0.56237,0.50426,0.33875,0.07359,0.00335,0
60 to 64,0,0,0,0.01117,0.09404,0.14449,0.13846,0.09642,0.14469,0.11927,0.14963,0.16294,0.09223,0.04164,0.00125,0
65 to 69,0,0,0,0.00358,0.01371,0.02633,0.02761,0.02039,0.02418,0.02718,0.01867,0.01872,0.01814,0.00491,0.00031,0.00019
70 to 74,0,0,0,7.00E-05,0.00099,0.00089,0.00037,0.00081,0.00093,0.00097,0.001,0.00049,4.00E-04,0.00046,2.00E-05,0
75+,0,0,0,0,0.00028,0.00027,0.00032,0.00054,0.00117,0.00055,0.00086,5.00E-04,0.00071,0.00022,3.00E-05,0
