Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01988,0.04913,0.05014,0.02989,0.06077,0.03903,0.04885,0.04172,0.03005,0.00437,0.00181,0.00032,0
20 to 24,0,0,0,0.07289,0.43513,0.48081,0.36756,0.31072,0.37617,0.25666,0.24395,0.17616,0.07517,0.01216,0.00102,0.00282
25 to 29,0,0,0,0.04868,0.4842,0.94013,0.70366,0.67355,0.68516,0.51563,0.5932,0.37624,0.15557,0.03619,0.00153,0.00337
30 to 34,0,0,0,0.05006,0.44585,0.74219,1.01594,0.79572,0.89159,0.72938,0.76288,0.57713,0.18907,0.03682,0.00284,0.00374
35 to 39,0,0,0,0.04743,0.50062,0.73847,0.90798,1.12056,0.97238,0.81721,0.80959,0.55456,0.22772,0.01513,0.00327,0.00684
40 to 44,0,0,0,0.05434,0.38877,0.70169,0.83693,1.12125,1.22529,0.86957,1.12755,0.72918,0.25325,0.03504,0.00295,0.0023
45 to 49,0,0,0,0.04289,0.31171,0.49251,0.68405,0.77679,0.98561,0.84963,1.08882,0.57586,0.24756,0.03025,0.00246,0.00082
50 to 54,0,0,0,0.02931,0.27695,0.4711,0.48014,0.65816,0.82433,0.63684,0.96257,0.62126,0.22011,0.04031,0.00174,0.00087
55 to 59,0,0,0,0.01447,0.1324,0.22646,0.29149,0.27249,0.29756,0.33717,0.48588,0.40448,0.17678,0.0226,0.003,0
60 to 64,0,0,0,0.00352,0.04435,0.06869,0.07096,0.05125,0.07729,0.06163,0.08411,0.08503,0.03131,0.00832,0.00073,0
65 to 69,0,0,0,0.00066,0.00381,0.00737,0.00833,0.00638,0.0076,0.00827,0.00618,0.00575,0.00362,0.00058,0.00011,7.00E-05
70 to 74,0,0,0,4.00E-05,8.00E-04,0.00073,0.00033,0.00074,0.00085,0.00086,0.00097,0.00044,0.00023,0.00016,2.00E-05,0
75+,0,0,0,0,0.00023,0.00022,0.00028,0.00049,0.00107,0.00048,0.00083,0.00044,0.00041,8.00E-05,3.00E-05,0
