Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00777,0.0236,0.03412,0.0189,0.03692,0.02383,0.03221,0.02592,0.02155,0.00615,0.00583,2.00E-04,0
20 to 24,0,0,0,0.03502,0.25711,0.40243,0.28577,0.23219,0.28241,0.20819,0.18644,0.15539,0.12996,0.04817,0.00078,0.00216
25 to 29,0,0,0,0.03312,0.40527,1.11458,0.77493,0.71293,0.72862,0.59242,0.64218,0.47008,0.38097,0.20312,0.00166,0.00367
30 to 34,0,0,0,0.03165,0.34664,0.81736,1.03929,0.78237,0.88074,0.77844,0.76716,0.66982,0.43009,0.19197,0.00288,0.00378
35 to 39,0,0,0,0.02881,0.37409,0.78165,0.89275,1.05894,0.92321,0.83827,0.78249,0.61861,0.49786,0.07581,0.00318,0.00665
40 to 44,0,0,0,0.03317,0.29187,0.7462,0.82674,1.06456,1.16878,0.89616,1.09491,0.81721,0.55628,0.17639,0.00288,0.00225
45 to 49,0,0,0,0.02828,0.25284,0.56586,0.73006,0.79681,1.01575,0.94602,1.14231,0.69727,0.58751,0.16451,0.0026,0.00087
50 to 54,0,0,0,0.01821,0.21167,0.51,0.48284,0.63613,0.80047,0.66813,0.95153,0.70879,0.49218,0.20657,0.00173,0.00087
55 to 59,0,0,0,0.01038,0.11678,0.28295,0.3383,0.30396,0.33349,0.40825,0.55434,0.53259,0.45622,0.13368,0.00344,0
60 to 64,0,0,0,0.00495,0.07667,0.16821,0.16141,0.11205,0.16977,0.14626,0.18807,0.21945,0.15839,0.09645,0.00164,0
65 to 69,0,0,0,0.00214,0.01508,0.04135,0.04342,0.03196,0.03828,0.04496,0.03165,0.034,0.04202,0.01535,0.00055,0.00034
70 to 74,0,0,0,2.00E-05,0.00062,0.00079,0.00033,0.00072,0.00083,0.00091,0.00096,5.00E-04,0.00052,0.00082,2.00E-05,0
75+,0,0,0,0,0.00017,0.00024,0.00028,0.00048,0.00105,0.00051,0.00083,0.00051,0.00093,0.00039,3.00E-05,0
