Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.03916,0.04861,0.06871,0.03677,0.06963,0.04235,0.05178,0.03856,0.02644,0.00406,0.00243,0.00046,0
20 to 24,0,0,0,0.07212,0.21621,0.33093,0.22705,0.17881,0.20498,0.13664,0.11323,0.07784,0.03504,0.00821,0.00072,0.00199
25 to 29,0,0,0,0.06671,0.33326,0.89628,0.60209,0.5369,0.51714,0.38023,0.38138,0.23028,0.10046,0.03385,0.00149,0.00329
30 to 34,0,0,0,0.06157,0.27542,0.63505,0.78019,0.56928,0.60397,0.48272,0.4402,0.31704,0.10958,0.03091,0.00249,0.00327
35 to 39,0,0,0,0.05434,0.2881,0.58865,0.64959,0.74683,0.61364,0.50386,0.4352,0.2838,0.12295,0.01183,0.00267,0.00558
40 to 44,0,0,0,0.05896,0.21184,0.52962,0.56694,0.70759,0.73217,0.50766,0.57392,0.35334,0.12947,0.02594,0.00228,0.00178
45 to 49,0,0,0,0.04546,0.16594,0.36318,0.45273,0.47894,0.5754,0.48461,0.54146,0.27263,0.12365,0.02188,0.00186,0.00062
50 to 54,0,0,0,0.02709,0.12855,0.30288,0.27706,0.3538,0.41958,0.3167,0.41734,0.25643,0.09585,0.02542,0.00115,0.00058
55 to 59,0,0,0,0.01273,0.0585,0.13861,0.16013,0.13945,0.14419,0.15962,0.20055,0.15894,0.07329,0.01357,0.00188,0
60 to 64,0,0,0,0.00327,0.02068,0.04435,0.04112,0.02767,0.03951,0.03078,0.03662,0.03525,0.0137,0.00527,0.00048,0
65 to 69,0,0,0,0.00089,0.00257,0.00689,0.00699,0.00499,0.00563,0.00598,0.00389,0.00345,0.0023,0.00053,1.00E-04,6.00E-05
70 to 74,0,0,0,5.00E-05,0.00056,0.00071,0.00029,0.00061,0.00066,0.00065,0.00064,0.00028,0.00015,0.00015,2.00E-05,0
75+,0,0,0,0,0.00016,0.00021,0.00024,4.00E-04,0.00083,0.00037,0.00055,0.00028,0.00027,7.00E-05,3.00E-05,0
