Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.19616,0.16867,0.16532,0.09068,0.17261,0.11243,0.13945,0.11405,0.08691,0.02218,0.01658,0.00102,0
20 to 24,0,0,0,0.25026,0.51981,0.55163,0.38793,0.30711,0.37699,0.25496,0.23206,0.17731,0.13263,0.03878,0.00111,0.00308
25 to 29,0,0,0,0.16049,0.55552,1.03587,0.71324,0.63935,0.65946,0.4919,0.54193,0.36368,0.26361,0.11088,0.0016,0.00354
30 to 34,0,0,0,0.15185,0.47056,0.7523,0.94732,0.69484,0.78943,0.64011,0.64114,0.51321,0.29472,0.10379,0.00275,0.00361
35 to 39,0,0,0,0.13471,0.4948,0.70097,0.79287,0.91633,0.80626,0.67162,0.63717,0.46181,0.33241,0.03993,0.00295,0.00618
40 to 44,0,0,0,0.15651,0.38962,0.67537,0.74103,0.92971,1.03016,0.72464,0.89981,0.61571,0.37485,0.09377,0.00271,0.00211
45 to 49,0,0,0,0.12244,0.30963,0.46985,0.60033,0.6384,0.82134,0.70178,0.86123,0.48195,0.3632,0.08023,0.00224,0.00075
50 to 54,0,0,0,0.08012,0.26345,0.43038,0.40352,0.51799,0.65783,0.50373,0.72911,0.49792,0.30923,0.10239,0.00152,0.00076
55 to 59,0,0,0,0.04186,0.13326,0.21891,0.2592,0.22691,0.25126,0.28219,0.38942,0.34301,0.26279,0.06075,0.00276,0
60 to 64,0,0,0,0.01785,0.07825,0.11639,0.11061,0.07481,0.1144,0.09042,0.11816,0.1264,0.0816,0.0392,0.00118,0
65 to 69,0,0,0,0.00608,0.01214,0.02257,0.02347,0.01683,0.02035,0.02193,0.01569,0.01545,0.01708,0.00492,0.00031,0.00019
70 to 74,0,0,0,0.00011,0.00088,0.00076,0.00032,0.00067,0.00078,0.00078,0.00084,4.00E-04,0.00037,0.00046,2.00E-05,0
75+,0,0,0,0,0.00025,0.00023,0.00027,0.00044,0.00098,0.00044,0.00072,0.00041,0.00067,0.00022,3.00E-05,0
