Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0068,0.01639,0.02218,0.01253,0.02603,0.01212,0.01585,0.01295,0.00514,0.00153,0.00036,0.00019,0
20 to 24,0,0,0,0.02432,0.14151,0.20737,0.15014,0.12974,0.11391,0.08119,0.07384,0.02936,0.0257,0.00234,0.00058,0.00161
25 to 29,0,0,0,0.02153,0.20883,0.5377,0.38117,0.37294,0.27513,0.21631,0.2381,0.08317,0.07053,0.00924,0.00115,0.00255
30 to 34,0,0,0,0.02098,0.18212,0.40204,0.52122,0.41729,0.33909,0.28979,0.29001,0.12083,0.08118,0.0089,0.00204,0.00268
35 to 39,0,0,0,0.02031,0.20903,0.40889,0.47616,0.60066,0.378,0.33188,0.31459,0.11868,0.09994,0.00374,0.00239,0.00501
40 to 44,0,0,0,0.01688,0.11772,0.28177,0.3183,0.43588,0.34544,0.25611,0.31775,0.11317,0.0806,0.00628,0.00157,0.00122
45 to 49,0,0,0,0.01392,0.0986,0.20661,0.27178,0.31547,0.29029,0.26142,0.32055,0.09336,0.08231,0.00566,0.00137,0.00046
50 to 54,0,0,0,0.0091,0.08383,0.18909,0.18253,0.25575,0.2323,0.18749,0.27115,0.09638,0.07003,0.00722,0.00093,0.00046
55 to 59,0,0,0,0.00247,0.02207,0.05006,0.06103,0.05831,0.04618,0.05467,0.07538,0.03456,0.03097,0.00223,0.00088,0
60 to 64,0,0,0,0.00123,0.01516,0.03114,0.03047,0.02249,0.0246,0.02049,0.02676,0.0149,0.01125,0.00168,0.00044,0
65 to 69,0,0,0,0.00013,0.00073,0.00188,0.00201,0.00158,0.00136,0.00155,0.00111,0.00057,0.00073,7.00E-05,4.00E-05,2.00E-05
70 to 74,0,0,0,2.00E-05,0.00046,0.00055,0.00023,0.00054,0.00045,0.00048,0.00051,0.00013,0.00014,5.00E-05,2.00E-05,0
75+,0,0,0,0,0.00013,0.00016,2.00E-04,0.00036,0.00057,0.00027,0.00044,0.00013,0.00025,3.00E-05,3.00E-05,0
