Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.07442,0.08767,0.09842,0.05539,0.11493,0.07359,0.09504,0.07126,0.05285,0.01095,0.00643,0.00063,0
20 to 24,0,0,0,0.13007,0.3701,0.44987,0.32462,0.28014,0.33802,0.23805,0.1986,0.14771,0.08969,0.0206,0.00094,0.0026
25 to 29,0,0,0,0.09554,0.45304,0.96762,0.68364,0.668,0.67727,0.52608,0.53126,0.34702,0.20418,0.06746,0.00155,0.00342
30 to 34,0,0,0,0.09276,0.39377,0.72107,0.9317,0.74492,0.83191,0.70244,0.64491,0.50247,0.23424,0.06479,0.00272,0.00358
35 to 39,0,0,0,0.0897,0.45134,0.73239,0.85002,1.07085,0.92617,0.8034,0.69864,0.49287,0.28798,0.02717,0.00319,0.00668
40 to 44,0,0,0,0.10244,0.34934,0.69361,0.78091,1.06797,1.1632,0.85205,0.96981,0.64592,0.31921,0.06272,0.00288,0.00224
45 to 49,0,0,0,0.08345,0.2891,0.50249,0.65879,0.76366,0.96575,0.85928,0.9666,0.5265,0.32208,0.05588,0.00248,0.00083
50 to 54,0,0,0,0.05006,0.22548,0.42191,0.4059,0.56796,0.70901,0.56536,0.75009,0.4986,0.25136,0.06537,0.00154,0.00077
55 to 59,0,0,0,0.02545,0.11101,0.20888,0.25378,0.24217,0.26359,0.30827,0.38995,0.33432,0.20792,0.03775,0.00273,0
60 to 64,0,0,0,0.00881,0.05292,0.09015,0.08791,0.06481,0.09742,0.08018,0.09605,0.10001,0.05241,0.01977,0.00095,0
65 to 69,0,0,0,0.00236,0.00645,0.01373,0.01465,0.01145,0.01361,0.01527,0.01002,0.0096,0.00861,0.00195,2.00E-04,0.00012
70 to 74,0,0,0,7.00E-05,0.00074,0.00074,0.00031,0.00073,0.00083,0.00087,0.00085,4.00E-04,3.00E-04,0.00029,2.00E-05,0
75+,0,0,0,0,0.00021,0.00022,0.00027,0.00048,0.00105,0.00049,0.00073,4.00E-04,0.00054,0.00014,3.00E-05,0
