Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.10279,0.11203,0.11658,0.06298,0.12713,0.07926,0.09651,0.0653,0.045,0.01126,0.00785,0.00074,0
20 to 24,0,0,0,0.16622,0.43759,0.49303,0.34151,0.2867,0.33687,0.22365,0.16839,0.11637,0.08535,0.02328,0.00102,0.00282
25 to 29,0,0,0,0.11317,0.4965,0.98294,0.66664,0.63366,0.62562,0.45813,0.4175,0.25341,0.18011,0.07066,0.00156,0.00345
30 to 34,0,0,0,0.10547,0.41426,0.70314,0.87213,0.67833,0.73768,0.58721,0.48651,0.35222,0.19834,0.06514,0.00263,0.00346
35 to 39,0,0,0,0.09922,0.46191,0.69474,0.77403,0.94859,0.79892,0.65334,0.5127,0.33609,0.23722,0.02658,0.00301,0.00629
40 to 44,0,0,0,0.11034,0.34815,0.64072,0.69245,0.92124,0.97708,0.67474,0.69305,0.42891,0.25605,0.05974,0.00264,0.00206
45 to 49,0,0,0,0.08474,0.27162,0.43759,0.55072,0.62102,0.76478,0.6415,0.65121,0.3296,0.24356,0.05018,0.00214,0.00071
50 to 54,0,0,0,0.04587,0.19117,0.33156,0.3062,0.4168,0.50667,0.38089,0.45603,0.28167,0.17153,0.05297,0.0012,6.00E-04
55 to 59,0,0,0,0.02167,0.08746,0.15253,0.17789,0.16514,0.17503,0.19298,0.22029,0.1755,0.13184,0.02843,0.00198,0
60 to 64,0,0,0,0.00906,0.05036,0.07952,0.07444,0.05339,0.07815,0.06063,0.06555,0.06342,0.04014,0.01799,0.00083,0
65 to 69,0,0,0,0.00288,0.00729,0.01438,0.01473,0.0112,0.01296,0.01372,0.00812,0.00723,0.00784,0.00211,0.00021,0.00013
70 to 74,0,0,0,8.00E-05,8.00E-04,0.00074,3.00E-04,0.00068,0.00076,0.00075,0.00067,0.00029,0.00026,3.00E-04,2.00E-05,0
75+,0,0,0,0,0.00023,0.00022,0.00026,0.00045,0.00096,0.00042,0.00057,0.00029,0.00047,0.00015,3.00E-05,0
