Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.18669,0.14062,0.16946,0.09515,0.19287,0.12353,0.16184,0.13277,0.11194,0.0377,0.05909,0.00099,0
20 to 24,0,0,0,0.20864,0.37964,0.49533,0.3566,0.30063,0.36286,0.25922,0.23665,0.20006,0.19748,0.12106,0.00095,0.00263
25 to 29,0,0,0,0.16451,0.49882,1.14356,0.80607,0.76945,0.78038,0.61489,0.67945,0.5045,0.48256,0.42557,0.00168,0.00372
30 to 34,0,0,0,0.15934,0.43256,0.8502,1.096,0.85607,0.95634,0.81912,0.8229,0.7288,0.55231,0.40777,0.00295,0.00388
35 to 39,0,0,0,0.15053,0.48436,0.84362,0.97684,1.20223,1.04013,0.91523,0.87088,0.69838,0.66337,0.16708,0.00338,0.00708
40 to 44,0,0,0,0.17197,0.37501,0.79921,0.89771,1.19938,1.30675,0.97097,1.2093,0.91554,0.73555,0.38578,0.00305,0.00238
45 to 49,0,0,0,0.14211,0.31481,0.58732,0.76822,0.86996,1.10054,0.99328,1.22264,0.757,0.75282,0.34867,0.00266,0.00089
50 to 54,0,0,0,0.09327,0.26866,0.5396,0.51792,0.70799,0.88409,0.71511,1.03818,0.78443,0.64289,0.4463,0.00181,0.00091
55 to 59,0,0,0,0.05391,0.15035,0.30366,0.36809,0.34315,0.37361,0.44323,0.6135,0.59789,0.60447,0.29297,0.00365,0
60 to 64,0,0,0,0.03033,0.11651,0.21306,0.20728,0.1493,0.22449,0.18742,0.24566,0.29076,0.24769,0.24947,0.00205,0
65 to 69,0,0,0,0.02167,0.03791,0.08663,0.09223,0.07043,0.08371,0.09529,0.06838,0.07452,0.10868,0.06569,0.00115,7.00E-04
70 to 74,0,0,0,0.00011,0.00075,8.00E-04,0.00034,0.00077,0.00088,0.00093,0.00101,0.00053,0.00065,0.0017,2.00E-05,0
75+,0,0,0,0,0.00021,0.00024,0.00029,0.00051,0.00111,0.00052,0.00086,0.00054,0.00117,0.00081,3.00E-05,0
