Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.1501,0.16313,0.16829,0.09532,0.1946,0.12314,0.16071,0.13107,0.11275,0.03238,0.00546,0.00089,0
20 to 24,0,0,0,0.24204,0.63543,0.70973,0.51544,0.43764,0.5219,0.3714,0.33706,0.29073,0.24474,0.01615,0.00123,0.0034
25 to 29,0,0,0,0.16337,0.71473,1.40272,0.99742,0.9589,0.96088,0.7542,0.82849,0.62762,0.51197,0.04861,0.00186,0.00412
30 to 34,0,0,0,0.15963,0.62523,1.05204,1.36809,1.07621,1.18787,1.01352,1.0122,0.91462,0.59111,0.04699,0.0033,0.00434
35 to 39,0,0,0,0.15188,0.7051,1.05133,1.22805,1.52216,1.30116,1.14052,1.07886,0.88269,0.71504,0.01939,0.00381,0.00797
40 to 44,0,0,0,0.17143,0.53938,0.98406,1.11505,1.50037,1.61511,1.19548,1.48016,1.14331,0.78334,0.04423,0.00339,0.00264
45 to 49,0,0,0,0.14111,0.45106,0.72038,0.95054,1.0841,1.35501,1.21826,1.49073,0.9417,0.79865,0.03982,0.00295,0.00098
50 to 54,0,0,0,0.09208,0.38267,0.65795,0.63707,0.87707,1.08211,0.87192,1.25838,0.97008,0.67802,0.05068,0.00199,0.001
55 to 59,0,0,0,0.0543,0.2185,0.37777,0.46194,0.43371,0.46656,0.55137,0.75869,0.75436,0.65042,0.03394,0.00409,0
60 to 64,0,0,0,0.02605,0.14439,0.22605,0.22184,0.16092,0.23907,0.19883,0.25908,0.31286,0.22729,0.02465,0.00197,0
65 to 69,0,0,0,0.002,0.00506,0.0099,0.01063,0.00817,0.0096,0.01088,0.00776,0.00863,0.01074,7.00E-04,0.00012,7.00E-05
70 to 74,0,0,0,1.00E-04,0.00097,0.00089,0.00038,0.00086,0.00098,0.00103,0.00111,6.00E-04,0.00062,0.00017,2.00E-05,0
75+,0,0,0,0,0.00027,0.00026,0.00032,0.00057,0.00123,0.00058,0.00095,0.00061,0.00112,8.00E-05,3.00E-05,0
