Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02728,0.04915,0.05447,0.03085,0.06502,0.04358,0.05675,0.04643,0.04053,0.01262,0.01168,0.00038,0
20 to 24,0,0,0,0.07293,0.31746,0.38092,0.27663,0.24246,0.30629,0.21745,0.19797,0.17327,0.15814,0.05726,0.00087,0.00241
25 to 29,0,0,0,0.05288,0.3836,0.80877,0.57507,0.5707,0.6058,0.47437,0.52275,0.40184,0.35538,0.18511,0.00141,0.00313
30 to 34,0,0,0,0.05167,0.33555,0.60655,0.78874,0.6405,0.74888,0.63745,0.63864,0.58558,0.4103,0.17892,0.00251,0.00329
35 to 39,0,0,0,0.05075,0.39063,0.62571,0.73086,0.93515,0.84678,0.74048,0.70268,0.58338,0.51235,0.07622,0.00298,0.00625
40 to 44,0,0,0,0.06068,0.31655,0.62041,0.70297,0.97642,1.11343,0.8222,1.02122,0.80044,0.59457,0.18418,0.00282,0.00219
45 to 49,0,0,0,0.04983,0.26409,0.4531,0.59784,0.70386,0.93192,0.83589,1.02609,0.65773,0.60476,0.16543,0.00244,0.00081
50 to 54,0,0,0,0.03262,0.22476,0.41515,0.40195,0.57125,0.74659,0.60015,0.8689,0.6797,0.51505,0.21118,0.00166,0.00083
55 to 59,0,0,0,0.01952,0.13022,0.24188,0.29576,0.28664,0.32664,0.38511,0.53159,0.53635,0.50136,0.14352,0.00345,0
60 to 64,0,0,0,0.01015,0.0933,0.15691,0.15399,0.11531,0.18146,0.15056,0.19681,0.24116,0.18994,0.11299,0.0018,0
65 to 69,0,0,0,0.00428,0.01793,0.03768,0.04047,0.03213,0.03997,0.04522,0.03235,0.0365,0.04922,0.01757,0.00059,0.00036
70 to 74,0,0,0,4.00E-05,0.00068,0.00067,0.00029,0.00068,0.00081,0.00085,0.00092,0.00051,0.00057,0.00088,2.00E-05,0
75+,0,0,0,0,0.00019,2.00E-04,0.00025,0.00045,0.00102,0.00048,0.00079,0.00051,0.00102,0.00042,3.00E-05,0
