Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.08732,0.0742,0.08037,0.04477,0.0916,0.05784,0.07387,0.06027,0.05042,0.01289,0.01304,0.00068,0
20 to 24,0,0,0,0.11009,0.22596,0.26501,0.18929,0.16106,0.19167,0.13346,0.12117,0.10165,0.07615,0.03014,0.00073,0.00203
25 to 29,0,0,0,0.07803,0.26688,0.54999,0.38463,0.37055,0.37055,0.28457,0.31274,0.23042,0.16727,0.09524,0.00117,0.00258
30 to 34,0,0,0,0.07498,0.22961,0.40569,0.51888,0.40903,0.45055,0.37612,0.37579,0.33026,0.18995,0.09054,0.00203,0.00267
35 to 39,0,0,0,0.07149,0.25949,0.40627,0.46674,0.57973,0.49454,0.42413,0.40137,0.3194,0.23025,0.03744,0.00235,0.00492
40 to 44,0,0,0,0.08053,0.19809,0.3795,0.42293,0.57026,0.61262,0.44366,0.54955,0.41285,0.25173,0.08523,0.00209,0.00163
45 to 49,0,0,0,0.06486,0.16208,0.27181,0.35275,0.40315,0.50286,0.44235,0.54152,0.33271,0.25111,0.07508,0.00178,0.00059
50 to 54,0,0,0,0.04234,0.13756,0.24836,0.23652,0.3263,0.40176,0.31673,0.45731,0.34288,0.21327,0.09558,0.0012,6.00E-04
55 to 59,0,0,0,0.02428,0.07639,0.13869,0.1668,0.15694,0.16848,0.1948,0.26817,0.25933,0.19898,0.06226,0.0024,0
60 to 64,0,0,0,0.01037,0.04493,0.07385,0.07129,0.05182,0.07683,0.06251,0.08149,0.09571,0.06188,0.04024,0.00103,0
65 to 69,0,0,0,0.00478,0.00944,0.01939,0.02048,0.01578,0.0185,0.02052,0.01464,0.01584,0.01753,0.00684,0.00037,0.00023
70 to 74,0,0,0,7.00E-05,0.00058,0.00056,0.00023,0.00053,6.00E-04,0.00062,0.00067,0.00035,0.00032,0.00055,2.00E-05,0
75+,0,0,0,0,0.00016,0.00017,2.00E-04,0.00035,0.00076,0.00035,0.00057,0.00036,0.00058,0.00026,3.00E-05,0
