Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01868,0.03097,0.05676,0.03129,0.06316,0.03982,0.05138,0.0425,0.02952,0.00984,0.01003,0.00031,0
20 to 24,0,0,0,0.04594,0.184,0.36516,0.25808,0.21668,0.25744,0.18113,0.16672,0.11611,0.11343,0.04524,0.00066,0.00183
25 to 29,0,0,0,0.0551,0.36774,1.28235,0.88737,0.84358,0.84215,0.65356,0.72814,0.44536,0.42163,0.24188,0.00178,0.00394
30 to 34,0,0,0,0.0524,0.31305,0.93595,1.18447,0.92138,1.01316,0.85471,0.86573,0.6316,0.47374,0.22752,0.00307,0.00403
35 to 39,0,0,0,0.0493,0.34911,0.92489,1.05137,1.28864,1.09741,0.95109,0.91245,0.60275,0.56667,0.09284,0.0035,0.00733
40 to 44,0,0,0,0.05543,0.26606,0.86247,0.95105,1.26543,1.3571,0.99319,1.24716,0.77779,0.61847,0.211,0.00311,0.00242
45 to 49,0,0,0,0.04512,0.21998,0.62426,0.8016,0.90404,1.12572,1.0007,1.24192,0.63342,0.62346,0.18783,0.00267,0.00089
50 to 54,0,0,0,0.02986,0.18928,0.57826,0.54488,0.74179,0.91177,0.72639,1.06324,0.66178,0.53681,0.24241,0.00183,0.00092
55 to 59,0,0,0,0.01422,0.08726,0.26807,0.319,0.29616,0.3174,0.37087,0.51757,0.4155,0.41577,0.13108,0.00304,0
60 to 64,0,0,0,0.00792,0.06693,0.18616,0.17779,0.12753,0.18876,0.15521,0.20512,0.19999,0.16862,0.11047,0.0017,0
65 to 69,0,0,0,0.00368,0.01416,0.04924,0.05146,0.03914,0.04579,0.05134,0.03714,0.03334,0.04813,0.01892,0.00062,0.00038
70 to 74,0,0,0,3.00E-05,0.00052,0.00085,0.00035,8.00E-04,9.00E-04,0.00093,0.00102,0.00045,0.00054,0.00091,2.00E-05,0
75+,0,0,0,0,0.00015,0.00025,3.00E-04,0.00052,0.00113,0.00053,0.00087,0.00045,0.00096,0.00044,3.00E-05,0
