Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00645,0.02257,0.03249,0.01769,0.03688,0.0247,0.03265,0.02597,0.02142,0.00311,0.00068,0.00018,0
20 to 24,0,0,0,0.03349,0.28295,0.4409,0.3078,0.26691,0.33693,0.24282,0.21492,0.17773,0.07559,0.00649,0.00082,0.00227
25 to 29,0,0,0,0.03154,0.44401,1.21566,0.83094,0.81587,0.86539,0.68789,0.73695,0.53527,0.22059,0.02723,0.00173,0.00383
30 to 34,0,0,0,0.02962,0.37336,0.87644,1.0956,0.88023,1.0284,0.88863,0.86551,0.74984,0.24483,0.02531,0.00295,0.00388
35 to 39,0,0,0,0.02878,0.43003,0.89451,1.00441,1.2715,1.15048,1.02129,0.94217,0.73909,0.30247,0.01067,0.00348,0.00728
40 to 44,0,0,0,0.03439,0.34821,0.88627,0.96535,1.32663,1.51164,1.13314,1.36825,1.01332,0.35075,0.02575,0.00328,0.00256
45 to 49,0,0,0,0.02867,0.2949,0.65705,0.83341,0.97077,1.28435,1.16944,1.39557,0.84526,0.36216,0.02348,0.00289,0.00096
50 to 54,0,0,0,0.01824,0.24399,0.58526,0.54474,0.76594,1.00029,0.81626,1.14889,0.84918,0.29985,0.02914,0.00191,0.00096
55 to 59,0,0,0,0.01032,0.13358,0.32219,0.37872,0.36315,0.41351,0.49491,0.66414,0.63314,0.27579,0.01871,0.00375,0
60 to 64,0,0,0,0.0025,0.0446,0.0974,0.09188,0.06807,0.10705,0.09016,0.11458,0.13266,0.04869,0.00687,0.00091,0
65 to 69,0,0,0,0.00025,0.00203,0.00554,0.00572,0.0045,0.00559,0.00642,0.00446,0.00476,0.00299,0.00025,7.00E-05,4.00E-05
70 to 74,0,0,0,2.00E-05,0.00065,0.00083,0.00034,0.00079,0.00095,0.00101,0.00106,0.00055,0.00029,0.00011,2.00E-05,0
75+,0,0,0,0,0.00018,0.00025,0.00029,0.00052,0.00119,0.00057,0.00091,0.00056,0.00052,5.00E-05,3.00E-05,0
