Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00895,0.02372,0.03323,0.01962,0.04152,0.02507,0.03219,0.02509,0.01556,0.00113,0.00056,0.00022,0
20 to 24,0,0,0,0.03519,0.2254,0.34188,0.2588,0.22778,0.25927,0.18148,0.15744,0.09787,0.02081,0.00406,0.00073,0.00203
25 to 29,0,0,0,0.03226,0.34429,0.91756,0.68007,0.67773,0.6482,0.50043,0.5255,0.2869,0.05911,0.01661,0.00151,0.00333
30 to 34,0,0,0,0.03285,0.31393,0.71731,0.97231,0.79286,0.83526,0.70098,0.66922,0.4358,0.07114,0.01674,0.00278,0.00365
35 to 39,0,0,0,0.0324,0.36698,0.74306,0.90471,1.16242,0.94839,0.81767,0.73939,0.43597,0.0892,0.00716,0.00333,0.00696
40 to 44,0,0,0,0.03491,0.26795,0.66384,0.78406,1.0936,1.12362,0.81805,0.96821,0.53898,0.09327,0.01559,0.00283,0.0022
45 to 49,0,0,0,0.02826,0.2204,0.47799,0.65742,0.77723,0.92721,0.81996,0.95914,0.43665,0.09353,0.0138,0.00242,0.00081
50 to 54,0,0,0,0.01763,0.17874,0.41733,0.4212,0.60109,0.70784,0.56099,0.77396,0.42999,0.07591,0.01679,0.00156,0.00078
55 to 59,0,0,0,0.00749,0.07355,0.17269,0.22011,0.21421,0.21995,0.25566,0.33629,0.24098,0.05248,0.0081,0.00231,0
60 to 64,0,0,0,0.00091,0.01228,0.0261,0.0267,0.02007,0.02847,0.02328,0.029,0.02524,0.00463,0.00149,0.00028,0
65 to 69,0,0,0,0.00021,0.00127,0.00338,0.00379,0.00302,0.00338,0.00377,0.00257,0.00206,0.00065,0.00012,5.00E-05,3.00E-05
70 to 74,0,0,0,2.00E-05,0.00058,0.00072,0.00032,0.00076,0.00082,0.00085,0.00087,0.00034,9.00E-05,7.00E-05,2.00E-05,0
75+,0,0,0,0,0.00016,0.00021,0.00027,5.00E-04,0.00103,0.00048,0.00075,0.00034,0.00016,4.00E-05,3.00E-05,0
