Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00104,0.00603,0.0107,0.00623,0.01282,0.008,0.00985,0.00717,0.00534,0.00118,0.00078,7.00E-05,0
20 to 24,0,0,0,0.00894,0.12553,0.24132,0.18023,0.15416,0.18138,0.1218,0.09858,0.07363,0.04757,0.01241,0.00055,0.00151
25 to 29,0,0,0,0.01039,0.24302,0.8209,0.60026,0.58137,0.57476,0.4257,0.41703,0.27359,0.17126,0.06427,0.00143,0.00315
30 to 34,0,0,0,0.01044,0.21862,0.63313,0.84667,0.67099,0.73068,0.58828,0.52395,0.41001,0.20334,0.06389,0.0026,0.00341
35 to 39,0,0,0,0.01,0.24838,0.63741,0.76565,0.95609,0.80631,0.66692,0.56261,0.39864,0.2478,0.02656,0.00302,0.00632
40 to 44,0,0,0,0.01114,0.18746,0.58862,0.68588,0.92976,0.98744,0.68969,0.76153,0.50941,0.26783,0.05978,0.00265,0.00207
45 to 49,0,0,0,0.00865,0.14792,0.40661,0.55173,0.63393,0.78172,0.66321,0.72374,0.39593,0.25767,0.05078,0.00218,0.00073
50 to 54,0,0,0,0.00504,0.11192,0.33119,0.32977,0.45738,0.55674,0.42331,0.54483,0.36373,0.19508,0.05763,0.00131,0.00066
55 to 59,0,0,0,0.00257,0.05534,0.16468,0.20708,0.19587,0.20788,0.23182,0.28447,0.24495,0.16207,0.03343,0.00233,0
60 to 64,0,0,0,0.00095,0.02806,0.07562,0.07631,0.05577,0.08174,0.06415,0.07454,0.07796,0.04346,0.01863,0.00086,0
65 to 69,0,0,0,0.00029,0.00389,0.01308,0.01445,0.0112,0.01297,0.01388,0.00883,0.0085,0.00811,0.00209,2.00E-04,0.00012
70 to 74,0,0,0,1.00E-05,0.00043,0.00068,3.00E-04,0.00069,0.00076,0.00076,0.00073,0.00034,0.00027,3.00E-04,2.00E-05,0
75+,0,0,0,0,0.00012,2.00E-04,0.00025,0.00045,0.00096,0.00043,0.00063,0.00035,0.00049,0.00014,3.00E-05,0
