Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.00744,0.01961,0.03368,0.01977,0.03983,0.02493,0.03152,0.02413,0.01839,0.00372,0.00172,2.00E-04,0
20 to 24,0,0,0,0.0291,0.18529,0.34453,0.25931,0.21728,0.25628,0.1767,0.15054,0.11501,0.06825,0.01236,0.00066,0.00184
25 to 29,0,0,0,0.0327,0.34696,1.13362,0.83539,0.79258,0.78551,0.59737,0.61601,0.41333,0.23768,0.06195,0.00167,0.0037
30 to 34,0,0,0,0.03311,0.31455,0.88113,1.1875,0.9219,1.00639,0.83196,0.77998,0.62425,0.2844,0.06205,0.00307,0.00404
35 to 39,0,0,0,0.03109,0.35008,0.86898,1.05196,1.2868,1.0879,0.92393,0.82044,0.59455,0.33951,0.02527,0.0035,0.00733
40 to 44,0,0,0,0.03471,0.26486,0.80446,0.94469,1.25446,1.33559,0.95784,1.11327,0.76165,0.36787,0.05702,0.00308,0.0024
45 to 49,0,0,0,0.02768,0.2146,0.57059,0.78027,0.87823,1.08565,0.94573,1.08634,0.60783,0.36339,0.04974,0.0026,0.00087
50 to 54,0,0,0,0.01695,0.17091,0.48921,0.49091,0.66698,0.81388,0.6354,0.86083,0.58778,0.2896,0.05941,0.00165,0.00083
55 to 59,0,0,0,0.00886,0.08643,0.24879,0.31528,0.29213,0.31081,0.35589,0.4597,0.40485,0.24607,0.03525,0.003,0
60 to 64,0,0,0,0.003,0.04027,0.10494,0.10674,0.07641,0.11227,0.09047,0.11066,0.11836,0.06062,0.01804,0.00102,0
65 to 69,0,0,0,0.00063,0.00387,0.01261,0.01403,0.01065,0.01237,0.01359,0.0091,0.00896,0.00786,0.0014,0.00017,1.00E-04
70 to 74,0,0,0,2.00E-05,0.00052,8.00E-04,0.00035,0.00079,0.00089,0.00091,0.00092,0.00044,0.00032,0.00025,2.00E-05,0
75+,0,0,0,0,0.00015,0.00024,3.00E-04,0.00052,0.00112,0.00051,0.00079,0.00044,0.00058,0.00012,3.00E-05,0
