Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.04861,0.05224,0.07032,0.04339,0.09125,0.05871,0.07516,0.06262,0.04601,0.01497,0.01763,0.00051,0
20 to 24,0,0,0,0.07751,0.20121,0.29325,0.23201,0.20292,0.24606,0.17175,0.15925,0.11732,0.11184,0.05152,0.00069,0.00191
25 to 29,0,0,0,0.06827,0.29532,0.75627,0.58584,0.58016,0.59111,0.45509,0.51074,0.33049,0.30529,0.20232,0.00137,0.00302
30 to 34,0,0,0,0.07267,0.28143,0.61791,0.87539,0.70936,0.79609,0.66625,0.67979,0.52468,0.384,0.21304,0.00264,0.00347
35 to 39,0,0,0,0.07122,0.32694,0.63608,0.80943,1.03349,0.89826,0.7723,0.74637,0.5216,0.47849,0.09056,0.00314,0.00657
40 to 44,0,0,0,0.08174,0.2543,0.60537,0.74729,1.03579,1.13371,0.82311,1.04117,0.68694,0.53299,0.21006,0.00284,0.00221
45 to 49,0,0,0,0.066,0.20859,0.43469,0.62485,0.7341,0.93295,0.82275,1.02855,0.55499,0.53301,0.1855,0.00242,0.00081
50 to 54,0,0,0,0.04399,0.18079,0.40561,0.42785,0.60676,0.76118,0.60159,0.88703,0.58408,0.4623,0.24116,0.00167,0.00084
55 to 59,0,0,0,0.02216,0.08817,0.19892,0.265,0.25629,0.28033,0.32495,0.45681,0.38797,0.3788,0.13796,0.00294,0
60 to 64,0,0,0,0.01204,0.06599,0.13479,0.14411,0.10769,0.16267,0.13269,0.17665,0.18221,0.1499,0.11345,0.0016,0
65 to 69,0,0,0,0.00646,0.01613,0.04118,0.04818,0.03818,0.04558,0.0507,0.03695,0.03509,0.04942,0.02245,0.00067,0.00041
70 to 74,0,0,0,6.00E-05,0.00054,0.00065,3.00E-04,0.00071,0.00082,0.00085,0.00093,0.00043,0.00051,0.00099,2.00E-05,0
75+,0,0,0,0,0.00015,0.00019,0.00026,0.00047,0.00103,0.00048,8.00E-04,0.00043,0.00091,0.00047,3.00E-05,0
