Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01456,0.0231,0.03166,0.01712,0.03428,0.02125,0.0265,0.0209,0.01819,0.00382,0.00322,0.00028,0
20 to 24,0,0,0,0.03428,0.13136,0.19488,0.13514,0.11254,0.13145,0.08938,0.07846,0.06847,0.04216,0.01388,0.00056,0.00155
25 to 29,0,0,0,0.03073,0.19626,0.51163,0.34736,0.32753,0.32148,0.2411,0.25617,0.19634,0.11715,0.0555,0.00113,0.00249
30 to 34,0,0,0,0.02867,0.16393,0.36638,0.45493,0.35099,0.37947,0.30937,0.29884,0.27319,0.12915,0.05122,0.0019,0.0025
35 to 39,0,0,0,0.02675,0.18131,0.3591,0.40051,0.48689,0.40767,0.34144,0.3124,0.25859,0.15323,0.02073,0.00215,0.00451
40 to 44,0,0,0,0.02958,0.13586,0.32923,0.35621,0.47008,0.49566,0.35056,0.41981,0.32807,0.16442,0.04632,0.00188,0.00146
45 to 49,0,0,0,0.02327,0.10856,0.23029,0.29014,0.32455,0.39734,0.34134,0.404,0.2582,0.16018,0.03985,0.00156,0.00052
50 to 54,0,0,0,0.01468,0.08908,0.20344,0.18809,0.25396,0.30691,0.2363,0.32985,0.25726,0.13153,0.04905,0.00102,0.00051
55 to 59,0,0,0,0.00876,0.05146,0.11818,0.13798,0.12706,0.13388,0.15118,0.2012,0.2024,0.12765,0.03323,0.00212,0
60 to 64,0,0,0,0.00307,0.02487,0.05173,0.04847,0.03448,0.05018,0.03988,0.05026,0.0614,0.03263,0.01765,0.00075,0
65 to 69,0,0,0,0.00118,0.00435,0.0113,0.01158,0.00874,0.01005,0.01089,0.00751,0.00845,0.00769,0.0025,0.00022,0.00014
70 to 74,0,0,0,3.00E-05,0.00044,0.00054,0.00022,0.00049,0.00054,0.00055,0.00057,0.00031,0.00024,0.00033,2.00E-05,0
75+,0,0,0,0,0.00012,0.00016,0.00019,0.00032,0.00068,0.00031,0.00049,0.00031,0.00042,0.00016,3.00E-05,0
