Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.09083,0.0739,0.08812,0.05232,0.10397,0.06869,0.0892,0.06775,0.05891,0.01565,0.01545,0.00069,0
20 to 24,0,0,0,0.10965,0.21549,0.27821,0.2118,0.17503,0.21795,0.15432,0.13044,0.11371,0.08855,0.0342,0.00071,0.00198
25 to 29,0,0,0,0.08555,0.28018,0.63559,0.47374,0.4433,0.46381,0.36223,0.3706,0.28375,0.21412,0.11897,0.00125,0.00277
30 to 34,0,0,0,0.08762,0.25691,0.49968,0.68113,0.52152,0.60103,0.51025,0.47461,0.43345,0.25915,0.12054,0.00233,0.00306
35 to 39,0,0,0,0.08114,0.282,0.48603,0.5951,0.71796,0.6408,0.55888,0.49238,0.40716,0.30512,0.04842,0.00261,0.00547
40 to 44,0,0,0,0.09563,0.22524,0.475,0.56419,0.73891,0.83051,0.61166,0.70534,0.55065,0.34901,0.11532,0.00243,0.0019
45 to 49,0,0,0,0.07832,0.18742,0.34599,0.47854,0.53123,0.69328,0.6202,0.70682,0.45128,0.35406,0.10331,0.0021,7.00E-04
50 to 54,0,0,0,0.0476,0.14809,0.29431,0.29871,0.40028,0.51566,0.41342,0.5557,0.43297,0.27995,0.12244,0.00133,0.00066
55 to 59,0,0,0,0.02837,0.08546,0.17079,0.21892,0.20006,0.22471,0.26423,0.33862,0.3403,0.27142,0.08288,0.00275,0
60 to 64,0,0,0,0.01259,0.05225,0.09454,0.09726,0.06867,0.10652,0.08814,0.10697,0.13056,0.08774,0.05568,0.00122,0
65 to 69,0,0,0,0.00567,0.01071,0.02422,0.02726,0.02041,0.02503,0.02824,0.01876,0.02108,0.02425,0.00924,0.00043,0.00026
70 to 74,0,0,0,8.00E-05,0.00056,6.00E-04,0.00027,0.00059,7.00E-04,0.00074,0.00074,4.00E-04,0.00039,0.00064,2.00E-05,0
75+,0,0,0,0,0.00016,0.00018,0.00023,0.00039,0.00088,0.00041,0.00063,0.00041,0.00069,3.00E-04,3.00E-05,0
