Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.20325,0.13062,0.17757,0.10195,0.21139,0.13518,0.17652,0.14103,0.12413,0.0379,0.05219,0.00104,0
20 to 24,0,0,0,0.1938,0.30084,0.4428,0.32599,0.2811,0.33877,0.2412,0.21445,0.18925,0.1694,0.09123,0.00084,0.00234
25 to 29,0,0,0,0.17238,0.44593,1.1533,0.83129,0.81165,0.82193,0.64547,0.69464,0.5384,0.46698,0.3618,0.00169,0.00373
30 to 34,0,0,0,0.17074,0.39542,0.87681,1.15582,0.92342,1.03001,0.87928,0.86029,0.79534,0.54655,0.3545,0.00303,0.00398
35 to 39,0,0,0,0.16498,0.45289,0.88989,1.0537,1.32643,1.14584,1.00489,0.93125,0.77955,0.67144,0.14857,0.00355,0.00744
40 to 44,0,0,0,0.18819,0.35012,0.84176,0.96686,1.32127,1.43737,1.06447,1.29116,1.02039,0.74336,0.34252,0.0032,0.00249
45 to 49,0,0,0,0.15499,0.29293,0.61653,0.82464,0.95519,1.20651,1.0853,1.30104,0.84089,0.75828,0.30853,0.00278,0.00093
50 to 54,0,0,0,0.09908,0.24347,0.55166,0.54145,0.75706,0.94393,0.76097,1.07593,0.84862,0.63066,0.38463,0.00184,0.00092
55 to 59,0,0,0,0.05978,0.14223,0.32407,0.4017,0.38303,0.4164,0.49235,0.6637,0.67519,0.61899,0.26357,0.00387,0
60 to 64,0,0,0,0.0305,0.09994,0.20618,0.20512,0.15111,0.22687,0.18878,0.24098,0.29774,0.22999,0.2035,0.00198,0
65 to 69,0,0,0,0.01914,0.02857,0.07365,0.08018,0.06263,0.07433,0.08433,0.05893,0.06704,0.08865,0.04708,0.00097,0.00059
70 to 74,0,0,0,0.00011,0.00067,8.00E-04,0.00035,0.00081,0.00092,0.00097,0.00102,0.00057,0.00063,0.00144,2.00E-05,0
75+,0,0,0,0,0.00019,0.00024,3.00E-04,0.00053,0.00116,0.00055,0.00088,0.00057,0.00112,0.00069,3.00E-05,0
