Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01287,0.03224,0.04331,0.02546,0.0518,0.03208,0.04084,0.03205,0.02558,0.00621,0.00736,0.00026,0
20 to 24,0,0,0,0.04784,0.28955,0.42106,0.31739,0.26856,0.31344,0.21758,0.19001,0.15208,0.10819,0.05019,0.00083,0.0023
25 to 29,0,0,0,0.04204,0.42403,1.08349,0.79965,0.76614,0.75133,0.57526,0.60805,0.42745,0.29465,0.19666,0.00164,0.00362
30 to 34,0,0,0,0.04264,0.385,0.84343,1.13841,0.89248,0.96405,0.80237,0.77106,0.64653,0.3531,0.19729,0.00301,0.00395
35 to 39,0,0,0,0.04043,0.4327,0.83999,1.01839,1.25798,1.05238,0.89983,0.81903,0.62183,0.42567,0.08114,0.00346,0.00724
40 to 44,0,0,0,0.04466,0.32394,0.76946,0.90495,1.21351,1.27843,0.92307,1.0997,0.78824,0.45638,0.18115,0.00302,0.00235
45 to 49,0,0,0,0.03586,0.26425,0.54946,0.75251,0.85532,1.04624,0.91758,1.08039,0.63332,0.45389,0.15909,0.00256,0.00085
50 to 54,0,0,0,0.02251,0.21571,0.48289,0.48529,0.66584,0.80397,0.63191,0.87754,0.62776,0.37077,0.19479,0.00167,0.00083
55 to 59,0,0,0,0.01232,0.1143,0.25729,0.32654,0.30554,0.32166,0.37081,0.49096,0.453,0.33006,0.12107,0.00317,0
60 to 64,0,0,0,0.005,0.06383,0.13009,0.13252,0.0958,0.13929,0.113,0.14168,0.15876,0.09747,0.07429,0.00129,0
65 to 69,0,0,0,0.0027,0.01572,0.04003,0.04462,0.0342,0.03931,0.04348,0.02984,0.03079,0.03236,0.0148,0.00054,0.00033
70 to 74,0,0,0,3.00E-05,0.00065,0.00078,0.00035,0.00079,0.00087,0.00089,0.00092,0.00046,0.00041,0.00081,2.00E-05,0
75+,0,0,0,0,0.00018,0.00023,0.00029,0.00052,0.0011,5.00E-04,0.00079,0.00047,0.00073,0.00039,3.00E-05,0
