Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.22393,0.17604,0.20234,0.11361,0.22644,0.14121,0.18314,0.15132,0.13004,0.04423,0.06592,0.00109,0
20 to 24,0,0,0,0.26119,0.49601,0.61724,0.44438,0.36836,0.43292,0.30613,0.28149,0.24255,0.24181,0.14095,0.00108,0.00301
25 to 29,0,0,0,0.19642,0.6216,1.35919,0.95809,0.89924,0.88803,0.69262,0.77085,0.58339,0.56358,0.4726,0.00183,0.00405
30 to 34,0,0,0,0.19026,0.53904,1.01054,1.30273,1.0005,1.08829,0.92269,0.93362,0.84278,0.64505,0.45285,0.00322,0.00423
35 to 39,0,0,0,0.17673,0.59349,0.98592,1.14165,1.38153,1.16381,1.0137,0.97151,0.79408,0.76178,0.18244,0.00363,0.00759
40 to 44,0,0,0,0.19659,0.44742,0.90946,1.02157,1.342,1.42368,1.04714,1.31355,1.01362,0.82245,0.41016,0.00318,0.00248
45 to 49,0,0,0,0.16081,0.37179,0.66156,0.86536,0.96356,1.18687,1.06036,1.31459,0.82961,0.83323,0.36695,0.00275,0.00092
50 to 54,0,0,0,0.10631,0.31957,0.61219,0.58761,0.7898,0.96031,0.76889,1.12429,0.86585,0.71668,0.47309,0.00189,0.00095
55 to 59,0,0,0,0.06263,0.18229,0.35115,0.42566,0.39017,0.41364,0.48575,0.67718,0.67266,0.68683,0.31654,0.00387,0
60 to 64,0,0,0,0.03559,0.14266,0.24883,0.24208,0.17144,0.25101,0.20743,0.27385,0.33037,0.28424,0.27221,0.0022,0
65 to 69,0,0,0,0.02417,0.04414,0.0962,0.10242,0.07691,0.08901,0.10029,0.07248,0.08051,0.11859,0.06816,0.00117,0.00071
70 to 74,0,0,0,0.00012,0.00086,0.00087,0.00037,0.00082,0.00092,0.00096,0.00105,0.00057,7.00E-04,0.00173,2.00E-05,0
75+,0,0,0,0,0.00024,0.00026,0.00032,0.00054,0.00116,0.00054,9.00E-04,0.00057,0.00125,0.00083,3.00E-05,0
