Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.39595,0.25923,0.26999,0.15021,0.30428,0.19285,0.24999,0.20716,0.17448,0.05851,0.07385,0.00145,0
20 to 24,0,0,0,0.38462,0.60827,0.68592,0.48928,0.41221,0.49237,0.34801,0.32092,0.27102,0.26641,0.13152,0.0012,0.00333
25 to 29,0,0,0,0.2621,0.69076,1.36868,0.9559,0.91186,0.91521,0.71348,0.79637,0.59069,0.56266,0.39959,0.00184,0.00407
30 to 34,0,0,0,0.25154,0.5935,1.00824,1.28781,1.00521,1.11128,0.94174,0.95566,0.84549,0.63808,0.37936,0.0032,0.00421
35 to 39,0,0,0,0.23748,0.66413,0.99976,1.14703,1.41073,1.20783,1.05153,1.01071,0.80965,0.76587,0.15534,0.00367,0.00767
40 to 44,0,0,0,0.26847,0.50886,0.93729,1.04315,1.39276,1.50167,1.10398,1.38887,1.05038,0.84037,0.35493,0.00327,0.00255
45 to 49,0,0,0,0.2195,0.42265,0.68149,0.88322,0.99952,1.25129,1.11738,1.38931,0.85929,0.85098,0.31739,0.00282,0.00094
50 to 54,0,0,0,0.14553,0.36434,0.63245,0.60148,0.82166,1.01537,0.8126,1.19164,0.89944,0.73408,0.41037,0.00194,0.00097
55 to 59,0,0,0,0.08403,0.20368,0.35554,0.42703,0.39782,0.42864,0.50312,0.70344,0.68482,0.68948,0.26911,0.0039,0
60 to 64,0,0,0,0.04708,0.15718,0.24842,0.23947,0.17236,0.25648,0.21185,0.2805,0.33165,0.28135,0.22819,0.00219,0
65 to 69,0,0,0,0.02708,0.04118,0.08134,0.0858,0.06548,0.07702,0.08675,0.06287,0.06845,0.09941,0.04839,0.00098,6.00E-04
70 to 74,0,0,0,0.00016,0.00095,0.00088,0.00037,0.00083,0.00094,0.00099,0.00108,0.00057,0.00069,0.00146,2.00E-05,0
75+,0,0,0,0,0.00027,0.00026,0.00031,0.00055,0.00119,0.00056,0.00093,0.00058,0.00124,7.00E-04,3.00E-05,0
