Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.20264,0.13202,0.17174,0.0985,0.19582,0.11963,0.15882,0.1267,0.10886,0.02954,0.02757,0.00104,0
20 to 24,0,0,0,0.19588,0.30828,0.43419,0.31931,0.264,0.30395,0.22002,0.19533,0.16827,0.13386,0.04886,0.00085,0.00237
25 to 29,0,0,0,0.16672,0.43725,1.08208,0.77916,0.7294,0.70564,0.56338,0.60541,0.45806,0.35311,0.18541,0.00164,0.00362
30 to 34,0,0,0,0.16496,0.38733,0.82182,1.08222,0.82898,0.88336,0.76667,0.74902,0.67596,0.41285,0.18148,0.00294,0.00386
35 to 39,0,0,0,0.15283,0.42534,0.7997,0.94594,1.14171,0.9422,0.84009,0.77738,0.63523,0.48629,0.07293,0.0033,0.0069
40 to 44,0,0,0,0.16654,0.31413,0.72266,0.82921,1.08646,1.12912,0.85014,1.02968,0.79435,0.51433,0.16061,0.00284,0.00221
45 to 49,0,0,0,0.13945,0.26721,0.53812,0.71903,0.79854,0.96358,0.88124,1.05487,0.66553,0.5334,0.14709,0.00251,0.00084
50 to 54,0,0,0,0.08901,0.22176,0.4808,0.47142,0.63198,0.75277,0.61699,0.87108,0.67067,0.44298,0.1831,0.00166,0.00083
55 to 59,0,0,0,0.05243,0.12646,0.27571,0.3414,0.31212,0.32416,0.38967,0.52452,0.52088,0.42441,0.12248,0.0034,0
60 to 64,0,0,0,0.02377,0.07898,0.1559,0.15494,0.10944,0.15697,0.13279,0.16927,0.20415,0.14016,0.08405,0.00155,0
65 to 69,0,0,0,0.01011,0.0153,0.03774,0.04105,0.03074,0.03485,0.0402,0.02805,0.03115,0.03661,0.01318,0.00051,0.00031
70 to 74,0,0,0,0.00011,0.00067,0.00078,0.00034,0.00075,0.00082,0.00088,0.00092,5.00E-04,0.00049,0.00076,2.00E-05,0
75+,0,0,0,0,0.00019,0.00023,0.00029,0.00049,0.00103,0.00049,0.00079,5.00E-04,0.00088,0.00036,3.00E-05,0
