Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.01787,0.04709,0.05919,0.03124,0.06019,0.03723,0.04823,0.03816,0.02868,0.00701,0.00281,0.00031,0
20 to 24,0,0,0,0.06987,0.44471,0.60527,0.40958,0.32821,0.38261,0.27021,0.23793,0.17929,0.12847,0.02017,0.00103,0.00285
25 to 29,0,0,0,0.05746,0.60954,1.45774,0.96582,0.87633,0.85839,0.66863,0.71264,0.47164,0.3275,0.07396,0.0019,0.0042
30 to 34,0,0,0,0.05232,0.49682,1.0187,1.23434,0.91643,0.98876,0.83722,0.81126,0.64041,0.35232,0.06661,0.00313,0.00412
35 to 39,0,0,0,0.04698,0.5288,0.9608,1.04572,1.22332,1.02219,0.88918,0.81609,0.58332,0.40223,0.02594,0.00341,0.00714
40 to 44,0,0,0,0.05183,0.39542,0.8791,0.92815,1.17869,1.2403,0.91107,1.09447,0.73856,0.43075,0.05785,0.00297,0.00232
45 to 49,0,0,0,0.04234,0.32816,0.63865,0.78519,0.8452,1.03265,0.92137,1.0939,0.6037,0.43583,0.05169,0.00256,0.00086
50 to 54,0,0,0,0.02681,0.27012,0.56595,0.5106,0.66345,0.80014,0.63982,0.89593,0.60339,0.35899,0.06381,0.00168,0.00084
55 to 59,0,0,0,0.01381,0.13474,0.28388,0.32345,0.28661,0.30139,0.35347,0.4719,0.40992,0.30086,0.03734,0.00302,0
60 to 64,0,0,0,0.00564,0.0758,0.1446,0.13222,0.09052,0.13146,0.1085,0.13718,0.14471,0.08949,0.02308,0.00123,0
65 to 69,0,0,0,0.00103,0.00631,0.01505,0.01506,0.01094,0.01255,0.01413,0.00978,0.0095,0.01005,0.00156,0.00018,0.00011
70 to 74,0,0,0,3.00E-05,0.00081,9.00E-04,0.00036,0.00077,0.00086,9.00E-04,0.00093,0.00044,0.00039,0.00026,2.00E-05,0
75+,0,0,0,0,0.00023,0.00027,0.00031,0.00051,0.00108,5.00E-04,8.00E-04,0.00045,7.00E-04,0.00012,3.00E-05,0
