Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0232,0.03466,0.04518,0.02413,0.04932,0.03026,0.03735,0.03036,0.02567,0.00394,0.00333,0.00035,0
20 to 24,0,0,0,0.05143,0.18563,0.26193,0.17941,0.15249,0.17633,0.11865,0.10733,0.091,0.04094,0.01355,0.00066,0.00184
25 to 29,0,0,0,0.04386,0.26378,0.65403,0.4386,0.4221,0.41014,0.3044,0.3333,0.24819,0.10819,0.05151,0.00127,0.00281
30 to 34,0,0,0,0.04041,0.21762,0.46261,0.56736,0.44679,0.47818,0.38579,0.38405,0.34111,0.11781,0.04696,0.00213,0.00279
35 to 39,0,0,0,0.03849,0.24568,0.46278,0.50982,0.63258,0.52433,0.43459,0.40976,0.32955,0.14266,0.0194,0.00245,0.00514
40 to 44,0,0,0,0.04213,0.18223,0.42003,0.44886,0.60461,0.6311,0.44171,0.54513,0.4139,0.15154,0.04291,0.00212,0.00165
45 to 49,0,0,0,0.03279,0.1441,0.29075,0.36182,0.41309,0.50065,0.42563,0.51915,0.32236,0.1461,0.03653,0.00174,0.00058
50 to 54,0,0,0,0.02133,0.12186,0.2647,0.24171,0.33312,0.39853,0.30364,0.43681,0.331,0.12363,0.04634,0.00118,0.00059
55 to 59,0,0,0,0.01236,0.06839,0.14939,0.17228,0.16192,0.1689,0.18875,0.25887,0.25302,0.11658,0.0305,0.00237,0
60 to 64,0,0,0,0.00317,0.02415,0.04777,0.04421,0.03211,0.04625,0.03637,0.04724,0.05607,0.02177,0.01184,0.00061,0
65 to 69,0,0,0,0.00122,0.00424,0.01049,0.01062,0.00818,0.00931,0.00998,0.0071,0.00776,0.00516,0.00168,0.00018,0.00011
70 to 74,0,0,0,4.00E-05,0.00052,0.00061,0.00024,0.00056,0.00061,0.00061,0.00065,0.00035,0.00019,0.00027,2.00E-05,0
75+,0,0,0,0,0.00015,0.00018,0.00021,0.00037,0.00077,0.00034,0.00056,0.00035,0.00035,0.00013,3.00E-05,0
