Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.07588,0.11692,0.11701,0.06424,0.12773,0.07901,0.10131,0.07917,0.06516,0.01701,0.00667,0.00063,0
20 to 24,0,0,0,0.17348,0.6457,0.69962,0.49251,0.40723,0.47474,0.33192,0.28866,0.23819,0.18228,0.02797,0.00124,0.00343
25 to 29,0,0,0,0.11359,0.70456,1.34137,0.92453,0.86558,0.84789,0.65384,0.68828,0.49883,0.36991,0.08166,0.00182,0.00403
30 to 34,0,0,0,0.10758,0.59741,0.97516,1.2292,0.94167,1.01603,0.8517,0.8151,0.70463,0.41398,0.07651,0.00313,0.00411
35 to 39,0,0,0,0.09968,0.65611,0.94902,1.07452,1.29704,1.08382,0.93336,0.84606,0.66225,0.48768,0.03075,0.00351,0.00736
40 to 44,0,0,0,0.10999,0.49064,0.86835,0.95374,1.24976,1.31513,0.95638,1.1347,0.83852,0.52226,0.06857,0.00306,0.00239
45 to 49,0,0,0,0.08895,0.4031,0.62453,0.79878,0.88719,1.084,0.95751,1.12277,0.67855,0.52314,0.06065,0.00261,0.00087
50 to 54,0,0,0,0.05562,0.32771,0.54661,0.51301,0.68781,0.82956,0.6567,0.90822,0.66982,0.42559,0.07395,0.00169,0.00085
55 to 59,0,0,0,0.03138,0.17902,0.30025,0.35588,0.32539,0.34218,0.39729,0.52386,0.49832,0.39058,0.04739,0.00333,0
60 to 64,0,0,0,0.01369,0.10754,0.16332,0.15537,0.10975,0.15939,0.13024,0.16262,0.18787,0.12408,0.03128,0.00145,0
65 to 69,0,0,0,0.00245,0.00876,0.01662,0.0173,0.01296,0.01488,0.01658,0.01133,0.01205,0.01363,0.00206,2.00E-04,0.00012
70 to 74,0,0,0,7.00E-05,0.00098,0.00087,0.00036,8.00E-04,0.00088,0.00091,0.00094,0.00049,0.00046,3.00E-04,2.00E-05,0
75+,0,0,0,0,0.00028,0.00026,0.00031,0.00053,0.00111,0.00051,0.00081,0.00049,0.00083,0.00014,3.00E-05,0
