Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.0842,0.1319,0.13177,0.07235,0.14477,0.09145,0.11841,0.09453,0.07719,0.02478,0.01186,0.00067,0
20 to 24,0,0,0,0.19569,0.74046,0.80097,0.56383,0.46923,0.55861,0.3944,0.35037,0.28686,0.2699,0.05054,0.00132,0.00367
25 to 29,0,0,0,0.12792,0.80662,1.53315,1.05667,0.9957,0.99603,0.77564,0.83404,0.59975,0.54681,0.1473,0.00195,0.00431
30 to 34,0,0,0,0.12115,0.68393,1.11452,1.40481,1.08318,1.1935,1.01031,0.98768,0.84715,0.61194,0.138,0.00334,0.00439
35 to 39,0,0,0,0.11299,0.756,1.09168,1.236,1.50163,1.28139,1.11435,1.03184,0.80136,0.72555,0.05582,0.00378,0.00792
40 to 44,0,0,0,0.12731,0.57732,1.02007,1.12033,1.47757,1.58782,1.16604,1.41321,1.03617,0.79348,0.12712,0.00336,0.00262
45 to 49,0,0,0,0.10397,0.47898,0.74086,0.94753,1.05923,1.32164,1.17891,1.4121,0.84674,0.80263,0.11355,0.0029,0.00097
50 to 54,0,0,0,0.06641,0.39778,0.66237,0.62163,0.83884,1.03316,0.82593,1.16682,0.85383,0.667,0.14144,0.00192,0.00096
55 to 59,0,0,0,0.03717,0.21559,0.361,0.42787,0.39375,0.42284,0.49577,0.66777,0.63025,0.60736,0.08992,0.00374,0
60 to 64,0,0,0,0.01994,0.15924,0.24143,0.22966,0.16329,0.24217,0.19982,0.25487,0.29215,0.23722,0.07298,0.00201,0
65 to 69,0,0,0,0.00435,0.01583,0.02998,0.03121,0.02353,0.02758,0.03103,0.02167,0.02287,0.03179,0.00587,0.00034,0.00021
70 to 74,0,0,0,7.00E-05,0.00105,0.00093,0.00038,0.00086,0.00097,0.00101,0.00107,0.00055,0.00064,0.00051,2.00E-05,0
75+,0,0,0,0,3.00E-04,0.00028,0.00033,0.00057,0.00122,0.00057,0.00092,0.00055,0.00114,0.00024,3.00E-05,0
