Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 to 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 to 19,0,0,0,0.02624,0.02855,0.04288,0.02597,0.05547,0.03533,0.04582,0.0342,0.02983,0.00772,0.00803,0.00037,0
20 to 24,0,0,0,0.04235,0.1113,0.18101,0.14055,0.12486,0.14987,0.106,0.08805,0.077,0.0584,0.02377,0.00051,0.00142
25 to 29,0,0,0,0.04163,0.18229,0.52092,0.39603,0.39834,0.40177,0.31341,0.31511,0.24203,0.17787,0.10414,0.00114,0.00251
30 to 34,0,0,0,0.04349,0.17049,0.41771,0.58076,0.478,0.53103,0.4503,0.41161,0.3771,0.21957,0.10762,0.00215,0.00282
35 to 39,0,0,0,0.04329,0.20117,0.43674,0.54543,0.70734,0.60859,0.53017,0.45901,0.38078,0.27789,0.04647,0.0026,0.00543
40 to 44,0,0,0,0.04918,0.15489,0.41146,0.49848,0.70177,0.76036,0.55935,0.63386,0.49642,0.30642,0.10669,0.00233,0.00181
45 to 49,0,0,0,0.04023,0.12873,0.29936,0.42232,0.50395,0.63399,0.5665,0.63446,0.40637,0.31049,0.09547,0.00201,0.00067
50 to 54,0,0,0,0.02403,0.09996,0.25025,0.25906,0.37316,0.4634,0.37109,0.49018,0.38314,0.24126,0.11119,0.00124,0.00062
55 to 59,0,0,0,0.01437,0.05787,0.14568,0.19046,0.18709,0.20258,0.23793,0.29965,0.30209,0.23465,0.0755,0.00259,0
60 to 64,0,0,0,0.00621,0.03445,0.07853,0.0824,0.06254,0.09352,0.0773,0.09219,0.11287,0.07388,0.0494,0.00112,0
65 to 69,0,0,0,0.00295,0.00744,0.0212,0.02434,0.01959,0.02315,0.02609,0.01703,0.0192,0.02152,0.00863,0.00042,0.00025
70 to 74,0,0,0,4.00E-05,0.00041,0.00054,0.00025,0.00059,0.00067,7.00E-04,0.00069,0.00038,0.00035,0.00061,2.00E-05,0
75+,0,0,0,0,0.00011,0.00016,0.00021,0.00039,0.00085,4.00E-04,0.00059,0.00038,0.00064,0.00029,3.00E-05,0
