country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Thunder Bay District,2020-05-16,-44,-9,117,-27,-34
Canada,Ontario,Thunder Bay District,2020-05-17,-40,-2,,-30,-26
Canada,Ontario,Thunder Bay District,2020-05-18,-68,-52,,-56,-76
Canada,Ontario,Thunder Bay District,2020-05-19,-28,13,,-45,-43
Canada,Ontario,Thunder Bay District,2020-05-20,-27,10,,-38,-43
Canada,Ontario,Thunder Bay District,2020-05-21,-32,9,,-40,-43
Canada,Ontario,Thunder Bay District,2020-05-22,-37,-1,,-36,-41
Canada,Ontario,Thunder Bay District,2020-05-23,-41,-5,127,-21,-26
Canada,Ontario,Thunder Bay District,2020-05-24,-37,-4,,-23,-24
Canada,Ontario,Thunder Bay District,2020-05-25,-35,2,,-44,-44
Canada,Ontario,Thunder Bay District,2020-05-26,-31,1,,-41,-41
Canada,Ontario,Thunder Bay District,2020-05-27,-28,5,,-35,-41
Canada,Ontario,Thunder Bay District,2020-05-28,-28,6,,-33,-41
Canada,Ontario,Thunder Bay District,2020-05-29,-31,4,,-36,-39
Canada,Ontario,Thunder Bay District,2020-05-30,-37,-5,97,-19,-18
Canada,Ontario,Thunder Bay District,2020-05-31,-32,0,,-20,-10
Canada,Ontario,Thunder Bay District,2020-06-01,-29,3,,-41,-39
Canada,Ontario,Thunder Bay District,2020-06-02,-27,7,,-39,-39
Canada,Ontario,Thunder Bay District,2020-06-03,-27,5,,-33,-40
Canada,Ontario,Thunder Bay District,2020-06-04,-27,8,,-32,-39
Canada,Ontario,Thunder Bay District,2020-06-05,-31,-1,,-37,-38
Canada,Ontario,Thunder Bay District,2020-06-06,-35,-6,,-22,-18
Canada,Ontario,Thunder Bay District,2020-06-07,-43,-9,36,-39,-19
Canada,Ontario,Thunder Bay District,2020-06-08,-30,1,,-38,-38
Canada,Ontario,Thunder Bay District,2020-06-09,-26,3,,-36,-37
Canada,Ontario,Thunder Bay District,2020-06-10,-29,2,,-43,-39
Canada,Ontario,Thunder Bay District,2020-06-11,-29,0,,-44,-36
Canada,Ontario,Thunder Bay District,2020-06-12,-27,-2,,-31,-32
Canada,Ontario,Thunder Bay District,2020-06-13,-29,-9,,-17,-9
Canada,Ontario,Thunder Bay District,2020-06-14,-26,-2,,-25,-8
Canada,Ontario,Thunder Bay District,2020-06-15,-23,1,,-37,-36
Canada,Ontario,Thunder Bay District,2020-06-16,-18,5,,-35,-35
Canada,Ontario,Thunder Bay District,2020-06-17,-20,6,,-30,-35
Canada,Ontario,Thunder Bay District,2020-06-18,-20,5,,-30,-37
Canada,Ontario,Thunder Bay District,2020-06-19,-23,2,,-30,-34
Canada,Ontario,Thunder Bay District,2020-06-20,-28,-3,,-13,-12
Canada,Ontario,Thunder Bay District,2020-06-21,-22,5,,-24,-4
Canada,Ontario,Thunder Bay District,2020-06-22,-22,1,,-33,-39
Canada,Ontario,Thunder Bay District,2020-06-23,-17,6,,-29,-37
Canada,Ontario,Thunder Bay District,2020-06-24,-18,5,,-31,-34
Canada,Ontario,Thunder Bay District,2020-06-25,-17,10,,-27,-35
Canada,Ontario,Thunder Bay District,2020-06-26,-23,2,,-26,-33
Canada,Ontario,Thunder Bay District,2020-06-27,-28,-4,,-4,-13
Canada,Ontario,Thunder Bay District,2020-06-28,-22,1,,-18,-6
Canada,Ontario,Thunder Bay District,2020-06-29,-15,10,,-34,-37
Canada,Ontario,Thunder Bay District,2020-06-30,2,40,,-29,-36
Canada,Ontario,Thunder Bay District,2020-07-01,-58,-36,,-38,-66
Canada,Ontario,Thunder Bay District,2020-07-02,-13,21,,-33,-39
Canada,Ontario,Thunder Bay District,2020-07-03,-22,9,,-31,-39
Canada,Ontario,Thunder Bay District,2020-07-04,-29,-2,,-19,-13
Canada,Ontario,Thunder Bay District,2020-07-05,-22,0,,-17,-8
Canada,Ontario,Thunder Bay District,2020-07-06,-19,9,,-35,-39
Canada,Ontario,Thunder Bay District,2020-07-07,-15,13,,-32,-38
Canada,Ontario,Thunder Bay District,2020-07-08,-13,10,,-31,-36
Canada,Ontario,Thunder Bay District,2020-07-09,-13,16,,-27,-35
Canada,Ontario,Thunder Bay District,2020-07-10,-21,6,,-30,-34
Canada,Ontario,Thunder Bay District,2020-07-11,-27,-2,,-8,-11
Canada,Ontario,Thunder Bay District,2020-07-12,-22,3,,-16,-9
Canada,Ontario,Thunder Bay District,2020-07-13,-16,8,,-34,-38
Canada,Ontario,Thunder Bay District,2020-07-14,-14,8,,-34,-37
Canada,Ontario,Thunder Bay District,2020-07-15,-15,8,,-28,-35
Canada,Ontario,Thunder Bay District,2020-07-16,-19,8,,-29,-35
Canada,Ontario,Thunder Bay District,2020-07-17,-19,3,,-24,-33
Canada,Ontario,Thunder Bay District,2020-07-18,-23,0,,-11,-12
Canada,Ontario,Thunder Bay District,2020-07-19,-18,4,,-10,-8
Canada,Ontario,Thunder Bay District,2020-07-20,-13,11,,-27,-36
Canada,Ontario,Thunder Bay District,2020-07-21,-10,8,,-34,-35
Canada,Ontario,Thunder Bay District,2020-07-22,-10,10,,-26,-34
Canada,Ontario,Thunder Bay District,2020-07-23,-9,17,,-25,-34
Canada,Ontario,Thunder Bay District,2020-07-24,-20,3,,-29,-33
Canada,Ontario,Thunder Bay District,2020-07-25,-26,-5,,-10,-12
Canada,Ontario,Thunder Bay District,2020-07-26,-18,2,,-20,-9
Canada,Ontario,Thunder Bay District,2020-07-27,-12,8,,-28,-38
Canada,Ontario,Thunder Bay District,2020-07-28,-8,12,,-31,-37
Canada,Ontario,Thunder Bay District,2020-07-29,-7,13,,-25,-37
Canada,Ontario,Thunder Bay District,2020-07-30,-7,15,,-24,-36
Canada,Ontario,Thunder Bay District,2020-07-31,-15,11,,-24,-36
Canada,Ontario,Thunder Bay District,2020-08-01,-24,-2,,-14,-15
Canada,Ontario,Thunder Bay District,2020-08-02,-10,11,,-9,-10
Canada,Ontario,Thunder Bay District,2020-08-03,-37,-28,,-39,-68
Canada,Ontario,Thunder Bay District,2020-08-04,-5,19,,-26,-38
Canada,Ontario,Thunder Bay District,2020-08-05,-7,12,,-28,-38
Canada,Ontario,Thunder Bay District,2020-08-06,-8,16,,-21,-37
Canada,Ontario,Thunder Bay District,2020-08-07,-18,1,,-23,-35
Canada,Ontario,Thunder Bay District,2020-08-08,-22,-4,,-12,-13
Canada,Ontario,Thunder Bay District,2020-08-09,-16,-2,,-17,-11
Canada,Ontario,Thunder Bay District,2020-08-10,-9,6,,-28,-38
Canada,Ontario,Thunder Bay District,2020-08-11,-7,6,,-27,-37
Canada,Ontario,Thunder Bay District,2020-08-12,-11,6,,-24,-36
Canada,Ontario,Thunder Bay District,2020-08-13,-9,11,,-22,-35
Canada,Ontario,Thunder Bay District,2020-08-14,-17,1,,-22,-35
Canada,Ontario,Thunder Bay District,2020-08-15,-20,-2,,-5,-9
Canada,Ontario,Thunder Bay District,2020-08-16,-15,3,,-10,-8
Canada,Ontario,Thunder Bay District,2020-08-17,,,,,-37
Canada,Ontario,Thunder Bay District,2020-08-18,,,,,-34
Canada,Ontario,Thunder Bay District,2020-08-19,,,,,-36
Canada,Ontario,Thunder Bay District,2020-08-20,,,,,-34
Canada,Ontario,Thunder Bay District,2020-08-21,-16,,,,-32
Canada,Ontario,Thunder Bay District,2020-08-22,-22,,,,
Canada,Ontario,Thunder Bay District,2020-08-23,,,,,
Canada,Ontario,Thunder Bay District,2020-08-24,,,,,-36
Canada,Ontario,Thunder Bay District,2020-08-25,,,,,-34
Canada,Ontario,Thunder Bay District,2020-08-26,,,,,-35
Canada,Ontario,Thunder Bay District,2020-08-27,,,,,-32
Canada,Ontario,Thunder Bay District,2020-08-28,-15,,,,-31
Canada,Ontario,Thunder Bay District,2020-08-29,-17,,,,
Canada,Ontario,Thunder Bay District,2020-08-30,,,,,
Canada,Ontario,Thunder Bay District,2020-08-31,,,,,-35
Canada,Ontario,Thunder Bay District,2020-09-01,,,,,-31
Canada,Ontario,Thunder Bay District,2020-09-02,,,,,-33
Canada,Ontario,Thunder Bay District,2020-09-03,,,,,-33
Canada,Ontario,Thunder Bay District,2020-09-04,-12,,,,-32
Canada,Ontario,Thunder Bay District,2020-09-05,-20,,,,
Canada,Ontario,Thunder Bay District,2020-09-06,,,,,
Canada,Ontario,Thunder Bay District,2020-09-07,-53,,,,-72
Canada,Ontario,Thunder Bay District,2020-09-08,,,,,-35
Canada,Ontario,Thunder Bay District,2020-09-09,,,,,-32
Canada,Ontario,Thunder Bay District,2020-09-10,,,,,-31
Canada,Ontario,Thunder Bay District,2020-09-11,-15,0,,-21,-29
Canada,Ontario,Thunder Bay District,2020-09-12,-20,-1,102,-13,-11
Canada,Ontario,Thunder Bay District,2020-09-13,-15,3,,-7,-4
Canada,Ontario,Thunder Bay District,2020-09-14,-13,1,,-28,-29
Canada,Ontario,Thunder Bay District,2020-09-15,-8,7,,-27,-28
Canada,Ontario,Thunder Bay District,2020-09-16,-13,3,,-30,-28
Canada,Ontario,Thunder Bay District,2020-09-17,-12,1,,-28,-27
Canada,Ontario,Thunder Bay District,2020-09-18,-14,-2,,-21,-25
Canada,Ontario,Thunder Bay District,2020-09-19,-20,-3,128,-15,-8
Canada,Ontario,Thunder Bay District,2020-09-20,-16,2,,-18,-4
Canada,Ontario,Thunder Bay District,2020-09-21,-16,1,,-30,-31
Canada,Ontario,Thunder Bay District,2020-09-22,-12,5,,-31,-28
Canada,Ontario,Thunder Bay District,2020-09-23,-17,3,,-28,-28
Canada,Ontario,Thunder Bay District,2020-09-24,-14,6,,-29,-27
Canada,Ontario,Thunder Bay District,2020-09-25,-20,-2,,-30,-24
Canada,Ontario,Thunder Bay District,2020-09-26,-22,0,142,-17,-7
Canada,Ontario,Thunder Bay District,2020-09-27,-16,3,,-21,-4
Canada,Ontario,Thunder Bay District,2020-09-28,-18,1,,-34,-29
Canada,Ontario,Thunder Bay District,2020-09-29,-13,6,,-33,-27
Canada,Ontario,Thunder Bay District,2020-09-30,-12,9,,-31,-27
Canada,Ontario,Thunder Bay District,2020-10-01,-13,8,,-30,-25
Canada,Ontario,Thunder Bay District,2020-10-02,-19,-1,,-27,-25
Canada,Ontario,Thunder Bay District,2020-10-03,-18,-1,82,-15,-13
Canada,Ontario,Thunder Bay District,2020-10-04,-16,5,,-16,-10
Canada,Ontario,Thunder Bay District,2020-10-05,-16,5,,-36,-30
Canada,Ontario,Thunder Bay District,2020-10-06,-15,5,,-34,-28
Canada,Ontario,Thunder Bay District,2020-10-07,-17,7,,-35,-28
Canada,Ontario,Thunder Bay District,2020-10-08,-14,11,,-28,-25
Canada,Ontario,Thunder Bay District,2020-10-09,-18,5,,-28,-26
Canada,Ontario,Thunder Bay District,2020-10-10,-23,7,125,-13,-11
Canada,Ontario,Thunder Bay District,2020-10-11,-26,2,,-31,-11
Canada,Ontario,Thunder Bay District,2020-10-12,-72,-57,,-57,-75
Canada,Ontario,Thunder Bay District,2020-10-13,-14,10,,-36,-27
Canada,Ontario,Thunder Bay District,2020-10-14,-21,3,44,-37,-26
Canada,Ontario,Thunder Bay District,2020-10-15,-15,11,,-28,-24
Canada,Ontario,Thunder Bay District,2020-10-16,-20,-2,,-29,-22
Canada,Ontario,Thunder Bay District,2020-10-17,-21,-1,40,-18,-8
Canada,Ontario,Thunder Bay District,2020-10-18,-21,0,68,-22,-8
Canada,Ontario,Thunder Bay District,2020-10-19,-20,-1,,-37,-28
Canada,Ontario,Thunder Bay District,2020-10-20,-11,8,,-31,-25
Canada,Ontario,Thunder Bay District,2020-10-21,-18,-2,,-35,-25
Canada,Ontario,Thunder Bay District,2020-10-22,-16,0,,-28,-23
Canada,Ontario,Thunder Bay District,2020-10-23,-20,-4,60,-31,-23
Canada,Ontario,Thunder Bay District,2020-10-24,-21,-3,44,-18,-10
Canada,Ontario,Thunder Bay District,2020-10-25,-22,-3,49,-26,-7
Canada,Ontario,Thunder Bay District,2020-10-26,-20,-4,,-39,-27
Canada,Ontario,Thunder Bay District,2020-10-27,-16,3,,-35,-25
Canada,Ontario,Thunder Bay District,2020-10-28,-16,6,36,-38,-24
Canada,Ontario,Thunder Bay District,2020-10-29,-13,8,,-36,-23
Canada,Ontario,Thunder Bay District,2020-10-30,-15,3,54,-32,-21
Canada,Ontario,Thunder Bay District,2020-10-31,-19,6,21,-13,-7
Canada,Ontario,Thunder Bay District,2020-11-01,-24,-3,1,-29,-12
Canada,Ontario,Thunder Bay District,2020-11-02,-20,0,,-37,-25
Canada,Ontario,Thunder Bay District,2020-11-03,-17,1,,-34,-24
Canada,Ontario,Thunder Bay District,2020-11-04,-18,-3,,-32,-25
Canada,Ontario,Thunder Bay District,2020-11-05,-18,4,,-33,-23
Canada,Ontario,Thunder Bay District,2020-11-06,-20,-6,,-31,-21
Canada,Ontario,Thunder Bay District,2020-11-07,-20,-2,27,-19,-10
Canada,Ontario,Thunder Bay District,2020-11-08,-18,1,101,-24,-12
Canada,Ontario,Thunder Bay District,2020-11-09,-21,-3,,-43,-28
Canada,Ontario,Thunder Bay District,2020-11-10,-13,4,22,-38,-25
Canada,Ontario,Thunder Bay District,2020-11-11,-25,-9,11,-39,-34
Canada,Ontario,Thunder Bay District,2020-11-12,-20,-2,13,-39,-25
Canada,Ontario,Thunder Bay District,2020-11-13,-21,-4,13,-36,-23
Canada,Ontario,Thunder Bay District,2020-11-14,-20,0,14,-26,-9
Canada,Ontario,Thunder Bay District,2020-11-15,-25,-5,2,-34,-10
Canada,Ontario,Thunder Bay District,2020-11-16,-23,-7,10,-48,-27
Canada,Ontario,Thunder Bay District,2020-11-17,-19,-5,10,-44,-24
Canada,Ontario,Thunder Bay District,2020-11-18,-23,-4,21,-41,-24
Canada,Ontario,Thunder Bay District,2020-11-19,-20,0,28,-38,-23
Canada,Ontario,Thunder Bay District,2020-11-20,-22,-5,5,-38,-21
Canada,Ontario,Thunder Bay District,2020-11-21,-20,-1,10,-24,-8
Canada,Ontario,Thunder Bay District,2020-11-22,-24,-2,17,-29,-10
Canada,Ontario,Thunder Bay District,2020-11-23,-26,-6,3,-42,-27
Canada,Ontario,Thunder Bay District,2020-11-24,-22,-2,-3,-41,-25
Canada,Ontario,Thunder Bay District,2020-11-25,-22,-6,12,-38,-25
Canada,Ontario,Thunder Bay District,2020-11-26,-18,3,14,-36,-24
Canada,Ontario,Thunder Bay District,2020-11-27,-22,-6,13,-31,-21
Canada,Ontario,Thunder Bay District,2020-11-28,-21,-1,23,-24,-11
Canada,Ontario,Thunder Bay District,2020-11-29,-25,0,-3,-29,-11
Canada,Ontario,Thunder Bay District,2020-11-30,-20,0,,-42,-26
Canada,Ontario,Thunder Bay District,2020-12-01,-20,-1,13,-44,-24
Canada,Ontario,Thunder Bay District,2020-12-02,-23,-2,12,-41,-24
Canada,Ontario,Thunder Bay District,2020-12-03,-21,4,28,-39,-24
Canada,Ontario,Thunder Bay District,2020-12-04,-25,-8,11,-38,-22
Canada,Ontario,Thunder Bay District,2020-12-05,-27,-6,-2,-25,-9
Canada,Ontario,Thunder Bay District,2020-12-06,-28,-7,23,-37,-14
Canada,Ontario,Thunder Bay District,2020-12-07,-26,-2,,-47,-27
Canada,Ontario,Thunder Bay District,2020-12-08,-22,-2,15,-39,-25
Canada,Ontario,Thunder Bay District,2020-12-09,-24,1,40,-38,-25
Canada,Ontario,Thunder Bay District,2020-12-10,-24,4,-9,-39,-25
Canada,Ontario,Thunder Bay District,2020-12-11,-24,-4,11,-34,-23
Canada,Ontario,Thunder Bay District,2020-12-12,-25,1,10,-23,-12
Canada,Ontario,Thunder Bay District,2020-12-13,-27,-3,6,-35,-12
Canada,Ontario,Thunder Bay District,2020-12-14,-24,-4,6,-42,-29
Canada,Ontario,Thunder Bay District,2020-12-15,-22,1,-14,-40,-26
Canada,Ontario,Thunder Bay District,2020-12-16,-23,1,14,-35,-26
Canada,Ontario,Thunder Bay District,2020-12-17,-17,11,7,-38,-24
Canada,Ontario,Thunder Bay District,2020-12-18,-24,1,14,-31,-22
Canada,Ontario,Thunder Bay District,2020-12-19,-24,1,1,-19,-9
Canada,Ontario,Thunder Bay District,2020-12-20,-21,4,28,-28,-7
Canada,Ontario,Thunder Bay District,2020-12-21,-7,24,,-41,-38
Canada,Ontario,Thunder Bay District,2020-12-22,-2,36,23,-36,-38
Canada,Ontario,Thunder Bay District,2020-12-23,-25,11,-21,-47,-42
Canada,Ontario,Thunder Bay District,2020-12-24,-36,12,-25,-46,-55
Canada,Ontario,Thunder Bay District,2020-12-25,-89,-75,-27,-70,-79
Canada,Ontario,Thunder Bay District,2020-12-26,-67,-50,-14,-54,-42
Canada,Ontario,Thunder Bay District,2020-12-27,-52,-23,17,-52,-26
Canada,Ontario,Thunder Bay District,2020-12-28,-49,-16,,-59,-65
Canada,Ontario,Thunder Bay District,2020-12-29,-45,-7,13,-59,-53
Canada,Ontario,Thunder Bay District,2020-12-30,-42,3,14,-53,-52
Canada,Ontario,Thunder Bay District,2020-12-31,-36,15,,-55,-54
Canada,Ontario,Thunder Bay District,2021-01-01,-81,-71,37,-72,-78
Canada,Ontario,Thunder Bay District,2021-01-02,-53,-18,26,-49,-29
Canada,Ontario,Thunder Bay District,2021-01-03,-46,-14,70,-44,-21
Canada,Ontario,Thunder Bay District,2021-01-04,-45,-5,,-55,-41
Canada,Ontario,Thunder Bay District,2021-01-05,-40,-3,26,-49,-40
Canada,Ontario,Thunder Bay District,2021-01-06,-46,-11,25,-51,-40
Canada,Ontario,Thunder Bay District,2021-01-07,-43,-3,32,-47,-40
Canada,Ontario,Thunder Bay District,2021-01-08,-46,-12,31,-49,-38
Canada,Ontario,Thunder Bay District,2021-01-09,-50,-16,33,-37,-24
Canada,Ontario,Thunder Bay District,2021-01-10,-47,-12,45,-41,-23
Canada,Ontario,Thunder Bay District,2021-01-11,-45,-9,,-52,-35
Canada,Ontario,Thunder Bay District,2021-01-12,-42,-7,31,-52,-34
Canada,Ontario,Thunder Bay District,2021-01-13,-42,-6,28,-50,-34
Canada,Ontario,Thunder Bay District,2021-01-14,-53,-19,8,-54,-37
Canada,Ontario,Thunder Bay District,2021-01-15,-53,-24,6,-53,-36
Canada,Ontario,Thunder Bay District,2021-01-16,-58,-24,16,-43,-29
Canada,Ontario,Thunder Bay District,2021-01-17,-52,-19,43,-46,-27
Canada,Ontario,Thunder Bay District,2021-01-18,-53,-20,9,-57,-39
Canada,Ontario,Thunder Bay District,2021-01-19,-50,-17,-5,-55,-38
Canada,Ontario,Thunder Bay District,2021-01-20,-49,-15,3,-51,-38
Canada,Ontario,Thunder Bay District,2021-01-21,-48,-15,2,-50,-36
Canada,Ontario,Thunder Bay District,2021-01-22,-51,-21,-4,-50,-39
Canada,Ontario,Thunder Bay District,2021-01-23,-52,-17,7,-44,-28
Canada,Ontario,Thunder Bay District,2021-01-24,-54,-23,36,-46,-26
Canada,Ontario,Thunder Bay District,2021-01-25,-50,-19,-3,-56,-38
Canada,Ontario,Thunder Bay District,2021-01-26,-48,-18,0,-52,-38
Canada,Ontario,Thunder Bay District,2021-01-27,-50,-15,-13,-52,-39
Canada,Ontario,Thunder Bay District,2021-01-28,-48,-13,-1,-49,-37
Canada,Ontario,Thunder Bay District,2021-01-29,-46,-14,10,-51,-34
Canada,Ontario,Thunder Bay District,2021-01-30,-51,-16,18,-45,-24
Canada,Ontario,Thunder Bay District,2021-01-31,-48,-12,53,-45,-23
Canada,Ontario,Thunder Bay District,2021-02-01,-47,-12,,-56,-36
Canada,Ontario,Thunder Bay District,2021-02-02,-43,-6,,-49,-35
Canada,Ontario,Thunder Bay District,2021-02-03,-47,-13,30,-54,-34
Canada,Ontario,Thunder Bay District,2021-02-04,-49,-13,8,-52,-34
Canada,Ontario,Thunder Bay District,2021-02-05,-54,-24,-24,-52,-34
Canada,Ontario,Thunder Bay District,2021-02-06,-56,-19,-34,-48,-27
Canada,Ontario,Thunder Bay District,2021-02-07,-55,-19,-32,-50,-27
Canada,Ontario,Thunder Bay District,2021-02-08,-52,-22,-24,-60,-37
Canada,Ontario,Thunder Bay District,2021-02-09,-49,-16,-16,-59,-38
Canada,Ontario,Thunder Bay District,2021-02-10,-48,-14,-15,-50,-35
Canada,Ontario,Thunder Bay District,2021-02-11,-45,-9,-10,-54,-33
Canada,Ontario,Thunder Bay District,2021-02-12,-46,-12,-19,-53,-33
Canada,Ontario,Thunder Bay District,2021-02-13,-47,-7,-29,-46,-24
Canada,Ontario,Thunder Bay District,2021-02-14,-45,-6,-13,-43,-23
