country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Regional Municipality of York,2020-02-15,2,11,39,11,1
Canada,Ontario,Regional Municipality of York,2020-02-16,12,16,37,1,-2
Canada,Ontario,Regional Municipality of York,2020-02-17,-1,-15,97,-49,-78
Canada,Ontario,Regional Municipality of York,2020-02-18,-3,14,-9,-4,1
Canada,Ontario,Regional Municipality of York,2020-02-19,3,9,-3,-7,1
Canada,Ontario,Regional Municipality of York,2020-02-20,3,10,3,-5,2
Canada,Ontario,Regional Municipality of York,2020-02-21,0,3,-3,-3,-6
Canada,Ontario,Regional Municipality of York,2020-02-22,8,14,58,14,10
Canada,Ontario,Regional Municipality of York,2020-02-23,6,10,69,5,4
Canada,Ontario,Regional Municipality of York,2020-02-24,3,7,23,-3,4
Canada,Ontario,Regional Municipality of York,2020-02-25,-1,13,3,-1,3
Canada,Ontario,Regional Municipality of York,2020-02-26,-11,-3,-7,-10,-5
Canada,Ontario,Regional Municipality of York,2020-02-27,-12,-3,-18,-12,-11
Canada,Ontario,Regional Municipality of York,2020-02-28,-11,-3,-17,-5,-1
Canada,Ontario,Regional Municipality of York,2020-02-29,4,20,28,6,10
Canada,Ontario,Regional Municipality of York,2020-03-01,5,19,44,-1,4
Canada,Ontario,Regional Municipality of York,2020-03-02,3,12,2,-4,5
Canada,Ontario,Regional Municipality of York,2020-03-03,-3,8,-7,-6,5
Canada,Ontario,Regional Municipality of York,2020-03-04,3,8,7,-6,2
Canada,Ontario,Regional Municipality of York,2020-03-05,3,11,23,-6,1
Canada,Ontario,Regional Municipality of York,2020-03-06,-4,-1,-3,-7,6
Canada,Ontario,Regional Municipality of York,2020-03-07,5,14,75,4,10
Canada,Ontario,Regional Municipality of York,2020-03-08,4,11,135,-4,3
Canada,Ontario,Regional Municipality of York,2020-03-09,3,6,63,-7,3
Canada,Ontario,Regional Municipality of York,2020-03-10,-3,3,-3,-11,2
Canada,Ontario,Regional Municipality of York,2020-03-11,2,11,7,-10,1
