country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Muskoka District Municipality,2020-02-15,12,27,122,,10
Canada,Ontario,Muskoka District Municipality,2020-02-16,28,35,,,8
Canada,Ontario,Muskoka District Municipality,2020-02-17,-27,-27,,,-66
Canada,Ontario,Muskoka District Municipality,2020-02-18,-4,14,0,,4
Canada,Ontario,Muskoka District Municipality,2020-02-19,5,7,32,,3
Canada,Ontario,Muskoka District Municipality,2020-02-20,10,8,48,,6
Canada,Ontario,Muskoka District Municipality,2020-02-21,-4,-3,38,,-3
Canada,Ontario,Muskoka District Municipality,2020-02-22,0,6,63,,10
Canada,Ontario,Muskoka District Municipality,2020-02-23,2,8,65,,6
Canada,Ontario,Muskoka District Municipality,2020-02-24,-3,6,19,,4
Canada,Ontario,Muskoka District Municipality,2020-02-25,2,14,16,,4
Canada,Ontario,Muskoka District Municipality,2020-02-26,-2,-1,5,,2
Canada,Ontario,Muskoka District Municipality,2020-02-27,-19,-21,-16,,-10
Canada,Ontario,Muskoka District Municipality,2020-02-28,-3,0,26,,5
Canada,Ontario,Muskoka District Municipality,2020-02-29,6,7,51,,16
Canada,Ontario,Muskoka District Municipality,2020-03-01,9,6,43,,6
Canada,Ontario,Muskoka District Municipality,2020-03-02,5,8,3,,4
Canada,Ontario,Muskoka District Municipality,2020-03-03,6,2,10,,4
Canada,Ontario,Muskoka District Municipality,2020-03-04,5,2,5,,7
Canada,Ontario,Muskoka District Municipality,2020-03-05,12,4,15,,-1
Canada,Ontario,Muskoka District Municipality,2020-03-06,-1,-4,22,,9
Canada,Ontario,Muskoka District Municipality,2020-03-07,10,12,62,,5
Canada,Ontario,Muskoka District Municipality,2020-03-08,5,9,51,,8
Canada,Ontario,Muskoka District Municipality,2020-03-09,4,9,12,,4
Canada,Ontario,Muskoka District Municipality,2020-03-10,2,6,-11,,5
Canada,Ontario,Muskoka District Municipality,2020-03-11,8,3,0,,7
Canada,Ontario,Muskoka District Municipality,2020-03-12,20,27,4,,8
Canada,Ontario,Muskoka District Municipality,2020-03-13,7,31,-9,,2
Canada,Ontario,Muskoka District Municipality,2020-03-14,1,32,5,,5
Canada,Ontario,Muskoka District Municipality,2020-03-15,2,30,44,,-1
Canada,Ontario,Muskoka District Municipality,2020-03-16,9,44,33,,-18
Canada,Ontario,Muskoka District Municipality,2020-03-17,-14,28,14,,-22
Canada,Ontario,Muskoka District Municipality,2020-03-18,-20,15,8,,-27
Canada,Ontario,Muskoka District Municipality,2020-03-19,-18,7,31,,-32
Canada,Ontario,Muskoka District Municipality,2020-03-20,-28,-4,-22,,-33
Canada,Ontario,Muskoka District Municipality,2020-03-21,-35,-4,-9,,-29
Canada,Ontario,Muskoka District Municipality,2020-03-22,-38,-4,18,,-33
Canada,Ontario,Muskoka District Municipality,2020-03-23,-34,-2,-17,,-36
Canada,Ontario,Muskoka District Municipality,2020-03-24,-35,-8,4,,-39
Canada,Ontario,Muskoka District Municipality,2020-03-25,-42,-19,14,,-44
Canada,Ontario,Muskoka District Municipality,2020-03-26,-45,-21,-25,,-47
Canada,Ontario,Muskoka District Municipality,2020-03-27,-42,-20,14,,-43
Canada,Ontario,Muskoka District Municipality,2020-03-28,-49,-25,-20,,-32
Canada,Ontario,Muskoka District Municipality,2020-03-29,-54,-29,-44,,-40
Canada,Ontario,Muskoka District Municipality,2020-03-30,-44,-19,-11,,-48
Canada,Ontario,Muskoka District Municipality,2020-03-31,-33,-5,-2,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-01,-36,-16,21,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-02,-38,-16,15,,-49
Canada,Ontario,Muskoka District Municipality,2020-04-03,-43,-20,-21,,-45
Canada,Ontario,Muskoka District Municipality,2020-04-04,-45,-23,-17,,-36
Canada,Ontario,Muskoka District Municipality,2020-04-05,-54,-30,-5,,-38
Canada,Ontario,Muskoka District Municipality,2020-04-06,-39,-19,6,,-46
Canada,Ontario,Muskoka District Municipality,2020-04-07,-39,-6,9,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-08,-36,-3,-15,,-49
Canada,Ontario,Muskoka District Municipality,2020-04-09,-22,25,-11,,-50
Canada,Ontario,Muskoka District Municipality,2020-04-10,-85,-70,-24,,-77
Canada,Ontario,Muskoka District Municipality,2020-04-11,-41,5,-12,,-36
Canada,Ontario,Muskoka District Municipality,2020-04-12,-86,-74,-35,,-53
Canada,Ontario,Muskoka District Municipality,2020-04-13,-43,-19,-31,,-58
Canada,Ontario,Muskoka District Municipality,2020-04-14,-34,-6,-1,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-15,-42,-12,-9,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-16,-53,-15,-7,,-48
Canada,Ontario,Muskoka District Municipality,2020-04-17,-59,-29,-3,,-46
Canada,Ontario,Muskoka District Municipality,2020-04-18,-61,-26,-4,,-31
Canada,Ontario,Muskoka District Municipality,2020-04-19,-65,-30,-30,,-39
Canada,Ontario,Muskoka District Municipality,2020-04-20,-53,-17,16,,-44
Canada,Ontario,Muskoka District Municipality,2020-04-21,-56,-23,-17,,-47
Canada,Ontario,Muskoka District Municipality,2020-04-22,-49,-13,24,,-44
Canada,Ontario,Muskoka District Municipality,2020-04-23,-49,-16,34,,-45
