country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Bruce County,2020-08-15,131,91,,,27
Canada,Ontario,Bruce County,2020-08-16,100,72,,,13
Canada,Ontario,Bruce County,2020-08-17,,,,,
Canada,Ontario,Bruce County,2020-08-18,,,,,
Canada,Ontario,Bruce County,2020-08-19,,,,,
Canada,Ontario,Bruce County,2020-08-20,,,,,
Canada,Ontario,Bruce County,2020-08-21,,,,,
Canada,Ontario,Bruce County,2020-08-24,,,,,
Canada,Ontario,Bruce County,2020-08-25,,,,,
Canada,Ontario,Bruce County,2020-08-26,,,,,
Canada,Ontario,Bruce County,2020-08-27,,,,,
Canada,Ontario,Bruce County,2020-08-28,,,,,
Canada,Ontario,Bruce County,2020-08-31,,,,,
Canada,Ontario,Bruce County,2020-09-01,,,,,
Canada,Ontario,Bruce County,2020-09-02,,,,,
Canada,Ontario,Bruce County,2020-09-03,,,,,
Canada,Ontario,Bruce County,2020-09-04,,,,,
Canada,Ontario,Bruce County,2020-09-08,,,,,
Canada,Ontario,Bruce County,2020-09-09,,,,,
Canada,Ontario,Bruce County,2020-09-10,,,,,
Canada,Ontario,Bruce County,2020-09-11,47,22,,,-5
Canada,Ontario,Bruce County,2020-09-12,73,45,,,31
Canada,Ontario,Bruce County,2020-09-13,70,46,,,27
Canada,Ontario,Bruce County,2020-09-14,44,24,,,-4
Canada,Ontario,Bruce County,2020-09-15,45,24,,,-3
Canada,Ontario,Bruce County,2020-09-16,31,24,,,-7
Canada,Ontario,Bruce County,2020-09-17,34,28,,,-4
Canada,Ontario,Bruce County,2020-09-18,41,18,,,-3
Canada,Ontario,Bruce County,2020-09-19,60,47,,,25
Canada,Ontario,Bruce County,2020-09-20,77,40,,,32
Canada,Ontario,Bruce County,2020-09-21,37,22,,,-3
Canada,Ontario,Bruce County,2020-09-22,26,16,,,-4
Canada,Ontario,Bruce County,2020-09-23,24,30,,,-2
Canada,Ontario,Bruce County,2020-09-24,25,20,,,-1
Canada,Ontario,Bruce County,2020-09-25,37,26,,,1
Canada,Ontario,Bruce County,2020-09-26,72,58,,,33
Canada,Ontario,Bruce County,2020-09-27,78,42,,,36
Canada,Ontario,Bruce County,2020-09-28,22,22,,,-1
Canada,Ontario,Bruce County,2020-09-29,21,19,,,-1
Canada,Ontario,Bruce County,2020-09-30,9,21,,,-6
Canada,Ontario,Bruce County,2020-10-01,16,20,,,2
Canada,Ontario,Bruce County,2020-10-02,19,17,,,2
Canada,Ontario,Bruce County,2020-10-03,44,38,,,23
Canada,Ontario,Bruce County,2020-10-04,30,32,,,19
Canada,Ontario,Bruce County,2020-10-05,19,17,,,-3
Canada,Ontario,Bruce County,2020-10-06,18,14,,,-1
Canada,Ontario,Bruce County,2020-10-07,8,24,,,-4
Canada,Ontario,Bruce County,2020-10-08,19,28,,,1
Canada,Ontario,Bruce County,2020-10-09,27,36,,,-2
Canada,Ontario,Bruce County,2020-10-10,61,69,,,20
Canada,Ontario,Bruce County,2020-10-11,65,49,,,17
Canada,Ontario,Bruce County,2020-10-12,5,-24,,,-62
Canada,Ontario,Bruce County,2020-10-13,20,16,,,-2
Canada,Ontario,Bruce County,2020-10-14,11,19,,,0
Canada,Ontario,Bruce County,2020-10-15,6,12,,,2
Canada,Ontario,Bruce County,2020-10-16,11,11,,,5
Canada,Ontario,Bruce County,2020-10-17,36,26,,,27
Canada,Ontario,Bruce County,2020-10-18,16,9,,,15
Canada,Ontario,Bruce County,2020-10-19,5,6,,,-3
Canada,Ontario,Bruce County,2020-10-20,9,3,,,-1
Canada,Ontario,Bruce County,2020-10-21,6,4,,,-4
Canada,Ontario,Bruce County,2020-10-22,8,14,,,-2
Canada,Ontario,Bruce County,2020-10-23,4,-5,,,0
Canada,Ontario,Bruce County,2020-10-24,27,25,,,23
Canada,Ontario,Bruce County,2020-10-25,17,17,,,13
Canada,Ontario,Bruce County,2020-10-26,2,5,,,-6
Canada,Ontario,Bruce County,2020-10-27,6,4,,,-4
Canada,Ontario,Bruce County,2020-10-28,9,13,,,-6
Canada,Ontario,Bruce County,2020-10-29,9,8,,,-3
Canada,Ontario,Bruce County,2020-10-30,6,2,,,0
Canada,Ontario,Bruce County,2020-10-31,14,18,,,18
Canada,Ontario,Bruce County,2020-11-01,-9,0,,,3
Canada,Ontario,Bruce County,2020-11-02,-4,1,,,-10
Canada,Ontario,Bruce County,2020-11-03,0,-3,,,-8
Canada,Ontario,Bruce County,2020-11-04,3,6,,,-10
Canada,Ontario,Bruce County,2020-11-05,8,3,,,-6
Canada,Ontario,Bruce County,2020-11-06,8,-4,,,-6
Canada,Ontario,Bruce County,2020-11-07,27,13,,,19
Canada,Ontario,Bruce County,2020-11-08,30,14,,,14
Canada,Ontario,Bruce County,2020-11-09,16,4,,,-8
Canada,Ontario,Bruce County,2020-11-10,10,-1,,,-5
Canada,Ontario,Bruce County,2020-11-11,6,10,,,-15
Canada,Ontario,Bruce County,2020-11-12,6,6,,,-4
Canada,Ontario,Bruce County,2020-11-13,6,-6,,,-4
Canada,Ontario,Bruce County,2020-11-14,15,9,,,14
Canada,Ontario,Bruce County,2020-11-15,-2,2,,,-2
Canada,Ontario,Bruce County,2020-11-16,-8,-5,,,-17
Canada,Ontario,Bruce County,2020-11-17,1,-8,,,-10
Canada,Ontario,Bruce County,2020-11-18,-2,2,,,-9
Canada,Ontario,Bruce County,2020-11-19,5,4,,,-6
Canada,Ontario,Bruce County,2020-11-20,8,0,,,-5
Canada,Ontario,Bruce County,2020-11-21,13,8,,,11
Canada,Ontario,Bruce County,2020-11-22,0,7,,,-3
Canada,Ontario,Bruce County,2020-11-23,1,-3,,,-13
Canada,Ontario,Bruce County,2020-11-24,4,-1,,,-9
Canada,Ontario,Bruce County,2020-11-25,-4,1,,,-10
Canada,Ontario,Bruce County,2020-11-26,9,5,,,-7
Canada,Ontario,Bruce County,2020-11-27,4,-7,,,-8
Canada,Ontario,Bruce County,2020-11-28,18,12,,,16
Canada,Ontario,Bruce County,2020-11-29,9,15,,,4
Canada,Ontario,Bruce County,2020-11-30,2,4,,,-13
Canada,Ontario,Bruce County,2020-12-01,-26,-27,,,-29
Canada,Ontario,Bruce County,2020-12-02,-1,4,,,-10
Canada,Ontario,Bruce County,2020-12-03,4,4,,,-8
Canada,Ontario,Bruce County,2020-12-04,2,-4,,,-6
Canada,Ontario,Bruce County,2020-12-05,10,12,,,15
Canada,Ontario,Bruce County,2020-12-06,7,10,,,-3
Canada,Ontario,Bruce County,2020-12-07,5,-1,,,-15
Canada,Ontario,Bruce County,2020-12-08,5,-3,,,-9
Canada,Ontario,Bruce County,2020-12-09,2,4,,,-11
Canada,Ontario,Bruce County,2020-12-10,11,8,,,-6
Canada,Ontario,Bruce County,2020-12-11,6,-2,,,-3
Canada,Ontario,Bruce County,2020-12-12,2,3,,,5
Canada,Ontario,Bruce County,2020-12-13,-4,3,,,-5
Canada,Ontario,Bruce County,2020-12-14,-1,2,,,-13
Canada,Ontario,Bruce County,2020-12-15,3,1,,,-11
Canada,Ontario,Bruce County,2020-12-16,3,9,,,-9
Canada,Ontario,Bruce County,2020-12-17,8,9,,,-5
Canada,Ontario,Bruce County,2020-12-18,5,-2,,,-3
Canada,Ontario,Bruce County,2020-12-19,5,13,,,11
Canada,Ontario,Bruce County,2020-12-20,7,9,,,0
Canada,Ontario,Bruce County,2020-12-21,23,36,,,-23
Canada,Ontario,Bruce County,2020-12-22,25,34,,,-23
Canada,Ontario,Bruce County,2020-12-23,24,55,,,-23
Canada,Ontario,Bruce County,2020-12-24,-9,34,,,-42
Canada,Ontario,Bruce County,2020-12-25,-94,-91,,,-82
Canada,Ontario,Bruce County,2020-12-26,-74,-63,,,-40
Canada,Ontario,Bruce County,2020-12-27,-40,-17,,,-26
Canada,Ontario,Bruce County,2020-12-28,-39,-21,,,-61
Canada,Ontario,Bruce County,2020-12-29,-30,-8,,,-46
Canada,Ontario,Bruce County,2020-12-30,-40,-1,,,-47
Canada,Ontario,Bruce County,2020-12-31,-17,30,,,-49
Canada,Ontario,Bruce County,2021-01-01,-74,-87,,,-78
Canada,Ontario,Bruce County,2021-01-02,-39,-11,,,-17
Canada,Ontario,Bruce County,2021-01-03,-36,-7,,,-24
Canada,Ontario,Bruce County,2021-01-04,-30,-6,,,-27
Canada,Ontario,Bruce County,2021-01-05,-34,-13,,,-25
Canada,Ontario,Bruce County,2021-01-06,-36,-4,,,-26
Canada,Ontario,Bruce County,2021-01-07,-31,-5,,,-24
Canada,Ontario,Bruce County,2021-01-08,-31,-14,,,-23
Canada,Ontario,Bruce County,2021-01-09,-32,-5,,,-9
Canada,Ontario,Bruce County,2021-01-10,-38,-9,,,-16
Canada,Ontario,Bruce County,2021-01-11,-34,-7,,,-24
Canada,Ontario,Bruce County,2021-01-12,-36,-19,,,-27
Canada,Ontario,Bruce County,2021-01-13,-31,-3,,,-26
Canada,Ontario,Bruce County,2021-01-14,-42,-16,,,-28
Canada,Ontario,Bruce County,2021-01-15,-43,-28,,,-27
Canada,Ontario,Bruce County,2021-01-16,-41,-18,,,-12
Canada,Ontario,Bruce County,2021-01-17,-45,-23,,,-26
Canada,Ontario,Bruce County,2021-01-18,-39,-23,,,-32
Canada,Ontario,Bruce County,2021-01-19,-44,-24,,,-31
Canada,Ontario,Bruce County,2021-01-20,-43,-24,,,-32
Canada,Ontario,Bruce County,2021-01-21,-38,-19,,,-27
Canada,Ontario,Bruce County,2021-01-22,-47,-30,,,-30
Canada,Ontario,Bruce County,2021-01-23,-41,-13,,,-17
Canada,Ontario,Bruce County,2021-01-24,-36,-9,,,-24
Canada,Ontario,Bruce County,2021-01-25,-34,-14,,,-23
Canada,Ontario,Bruce County,2021-01-26,-44,-25,,,-23
Canada,Ontario,Bruce County,2021-01-27,-38,-14,,,-23
Canada,Ontario,Bruce County,2021-01-28,-36,-19,,,-21
Canada,Ontario,Bruce County,2021-01-29,-33,-22,,,-22
Canada,Ontario,Bruce County,2021-01-30,-31,-9,,,-9
Canada,Ontario,Bruce County,2021-01-31,-33,-9,,,-22
Canada,Ontario,Bruce County,2021-02-01,-36,-14,,,-26
Canada,Ontario,Bruce County,2021-02-02,-32,-19,,,-29
Canada,Ontario,Bruce County,2021-02-03,-33,-12,,,-23
Canada,Ontario,Bruce County,2021-02-04,-26,-6,,,-21
Canada,Ontario,Bruce County,2021-02-05,-54,-35,,,-35
Canada,Ontario,Bruce County,2021-02-06,-55,-20,,,-24
Canada,Ontario,Bruce County,2021-02-07,-44,-6,,,-21
Canada,Ontario,Bruce County,2021-02-08,-35,-19,,,-22
Canada,Ontario,Bruce County,2021-02-09,-35,-16,,,-20
Canada,Ontario,Bruce County,2021-02-10,-37,-8,,,-21
Canada,Ontario,Bruce County,2021-02-11,-31,-10,,,-19
Canada,Ontario,Bruce County,2021-02-12,-29,-7,,,-19
Canada,Ontario,Bruce County,2021-02-13,-26,17,,,-14
Canada,Ontario,Bruce County,2021-02-14,-25,1,,,-19
Canada,Ontario,Bruce County,2021-02-15,-47,-52,,,-72
Canada,Ontario,Bruce County,2021-02-16,-33,-20,,,-33
Canada,Ontario,Bruce County,2021-02-17,-16,-1,,,-15
Canada,Ontario,Bruce County,2021-02-18,-13,-9,,,-14
Canada,Ontario,Bruce County,2021-02-19,-12,-21,,,-10
Canada,Ontario,Bruce County,2021-02-20,-1,-6,,,2
Canada,Ontario,Bruce County,2021-02-21,-2,-8,,,-12
Canada,Ontario,Bruce County,2021-02-22,-24,-20,,,-18
Canada,Ontario,Bruce County,2021-02-23,-17,-19,,,-15
Canada,Ontario,Bruce County,2021-02-24,-18,-11,,,-16
Canada,Ontario,Bruce County,2021-02-25,-13,-11,,,-11
Canada,Ontario,Bruce County,2021-02-26,-5,-9,,,-10
Canada,Ontario,Bruce County,2021-02-27,-5,-5,,,2
Canada,Ontario,Bruce County,2021-02-28,3,-5,,,-15
Canada,Ontario,Bruce County,2021-03-01,-27,-20,,,-20
Canada,Ontario,Bruce County,2021-03-02,-12,-14,,,-20
Canada,Ontario,Bruce County,2021-03-03,-12,-9,,,-14
Canada,Ontario,Bruce County,2021-03-04,-10,-8,,,-10
Canada,Ontario,Bruce County,2021-03-05,-3,-15,,,-9
Canada,Ontario,Bruce County,2021-03-06,2,-8,,,1
Canada,Ontario,Bruce County,2021-03-07,4,-8,,,-10
Canada,Ontario,Bruce County,2021-03-08,-8,-12,,,-14
Canada,Ontario,Bruce County,2021-03-09,-3,-13,,,-12
Canada,Ontario,Bruce County,2021-03-10,-4,-6,,,-11
Canada,Ontario,Bruce County,2021-03-11,2,-8,,,-10
Canada,Ontario,Bruce County,2021-03-12,0,-10,,,-8
Canada,Ontario,Bruce County,2021-03-13,16,3,,,12
Canada,Ontario,Bruce County,2021-03-14,8,-4,,,-1
Canada,Ontario,Bruce County,2021-03-15,1,-9,,,-14
Canada,Ontario,Bruce County,2021-03-16,-3,-11,,,-13
Canada,Ontario,Bruce County,2021-03-17,-1,-2,,,-12
Canada,Ontario,Bruce County,2021-03-18,-4,-2,,,-12
Canada,Ontario,Bruce County,2021-03-19,4,-6,,,-8
Canada,Ontario,Bruce County,2021-03-20,22,10,,,6
Canada,Ontario,Bruce County,2021-03-21,29,10,,,-4
Canada,Ontario,Bruce County,2021-03-22,10,-3,,,-12
Canada,Ontario,Bruce County,2021-03-23,4,-9,,,-10
Canada,Ontario,Bruce County,2021-03-24,-1,3,,,-14
Canada,Ontario,Bruce County,2021-03-25,3,-2,,,-8
Canada,Ontario,Bruce County,2021-03-26,-5,-17,,,-8
Canada,Ontario,Bruce County,2021-03-27,18,10,,,11
Canada,Ontario,Bruce County,2021-03-28,2,3,,,-8
Canada,Ontario,Bruce County,2021-03-29,0,1,,,-13
Canada,Ontario,Bruce County,2021-03-30,7,2,,,-9
Canada,Ontario,Bruce County,2021-03-31,6,11,,,-12
Canada,Ontario,Bruce County,2021-04-01,27,34,,,-10
Canada,Ontario,Bruce County,2021-04-02,-14,-36,,,-63
Canada,Ontario,Bruce County,2021-04-03,4,33,,,-5
Canada,Ontario,Bruce County,2021-04-04,-17,-46,,,-19
Canada,Ontario,Bruce County,2021-04-05,-12,-7,,,-39
Canada,Ontario,Bruce County,2021-04-06,-9,-8,,,-16
Canada,Ontario,Bruce County,2021-04-07,6,6,,,-17
Canada,Ontario,Bruce County,2021-04-08,-19,-4,,,-16
Canada,Ontario,Bruce County,2021-04-09,-20,-13,,,-16
Canada,Ontario,Bruce County,2021-04-10,-13,1,,,-2
Canada,Ontario,Bruce County,2021-04-11,-17,-4,,,-15
Canada,Ontario,Bruce County,2021-04-12,-19,-10,,,-26
Canada,Ontario,Bruce County,2021-04-13,-5,-4,,,-26
Canada,Ontario,Bruce County,2021-04-14,-14,1,,,-27
Canada,Ontario,Bruce County,2021-04-15,-33,-18,,,-31
Canada,Ontario,Bruce County,2021-04-16,-39,-23,,,-33
Canada,Ontario,Bruce County,2021-04-17,-31,-9,,,-11
Canada,Ontario,Bruce County,2021-04-18,-25,-9,,,-20
Canada,Ontario,Bruce County,2021-04-19,-28,-17,,,-28
Canada,Ontario,Bruce County,2021-04-20,-26,-9,,,-27
Canada,Ontario,Bruce County,2021-04-21,-29,-3,,,-28
Canada,Ontario,Bruce County,2021-04-22,-24,1,,,-24
Canada,Ontario,Bruce County,2021-04-23,-19,-13,,,-22
Canada,Ontario,Bruce County,2021-04-24,-11,7,,,-3
Canada,Ontario,Bruce County,2021-04-25,-23,1,,,-19
Canada,Ontario,Bruce County,2021-04-26,-18,-4,,,-28
Canada,Ontario,Bruce County,2021-04-27,-11,-3,,,-27
Canada,Ontario,Bruce County,2021-04-28,-23,4,,,-27
Canada,Ontario,Bruce County,2021-04-29,-17,-2,,,-25
Canada,Ontario,Bruce County,2021-04-30,-18,-7,,,-23
Canada,Ontario,Bruce County,2021-05-01,-5,8,,,-5
Canada,Ontario,Bruce County,2021-05-02,-9,10,,,-24
Canada,Ontario,Bruce County,2021-05-03,-16,-5,,,-25
