country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Chatham-Kent,2020-02-15,1,3,,31,1
Canada,Ontario,Chatham-Kent,2020-02-16,13,5,,15,-4
Canada,Ontario,Chatham-Kent,2020-02-17,-20,-20,,17,-56
Canada,Ontario,Chatham-Kent,2020-02-18,-1,10,,-3,1
Canada,Ontario,Chatham-Kent,2020-02-19,-3,0,,11,3
Canada,Ontario,Chatham-Kent,2020-02-20,4,8,,4,4
Canada,Ontario,Chatham-Kent,2020-02-21,1,-2,,4,-2
Canada,Ontario,Chatham-Kent,2020-02-22,5,7,,37,4
Canada,Ontario,Chatham-Kent,2020-02-23,5,5,,29,5
Canada,Ontario,Chatham-Kent,2020-02-24,0,-3,,2,5
Canada,Ontario,Chatham-Kent,2020-02-25,-2,4,,0,5
Canada,Ontario,Chatham-Kent,2020-02-26,-12,-6,,-2,4
Canada,Ontario,Chatham-Kent,2020-02-27,-10,1,,-10,-2
Canada,Ontario,Chatham-Kent,2020-02-28,3,2,,-1,5
Canada,Ontario,Chatham-Kent,2020-02-29,8,14,,30,8
Canada,Ontario,Chatham-Kent,2020-03-01,12,11,,19,7
Canada,Ontario,Chatham-Kent,2020-03-02,3,4,,10,3
Canada,Ontario,Chatham-Kent,2020-03-03,2,5,,7,4
Canada,Ontario,Chatham-Kent,2020-03-04,-1,3,,4,6
Canada,Ontario,Chatham-Kent,2020-03-05,4,10,,9,4
Canada,Ontario,Chatham-Kent,2020-03-06,-7,-6,,2,6
Canada,Ontario,Chatham-Kent,2020-03-07,12,11,,17,11
Canada,Ontario,Chatham-Kent,2020-03-08,10,8,,20,6
Canada,Ontario,Chatham-Kent,2020-03-09,2,4,,-4,4
Canada,Ontario,Chatham-Kent,2020-03-10,3,9,,7,4
Canada,Ontario,Chatham-Kent,2020-03-11,5,10,,18,6
Canada,Ontario,Chatham-Kent,2020-03-12,12,40,,8,7
Canada,Ontario,Chatham-Kent,2020-03-13,6,40,,6,4
Canada,Ontario,Chatham-Kent,2020-03-14,-2,30,,9,8
Canada,Ontario,Chatham-Kent,2020-03-15,2,14,,0,2
Canada,Ontario,Chatham-Kent,2020-03-16,0,34,,-3,-17
Canada,Ontario,Chatham-Kent,2020-03-17,-16,28,,7,-20
Canada,Ontario,Chatham-Kent,2020-03-18,-27,9,,2,-24
Canada,Ontario,Chatham-Kent,2020-03-19,-28,21,,-5,-27
Canada,Ontario,Chatham-Kent,2020-03-20,-31,6,,-15,-30
Canada,Ontario,Chatham-Kent,2020-03-21,-39,7,,-19,-26
Canada,Ontario,Chatham-Kent,2020-03-22,-38,-14,,-36,-31
Canada,Ontario,Chatham-Kent,2020-03-23,-35,2,,-31,-41
Canada,Ontario,Chatham-Kent,2020-03-24,-39,-4,,-35,-43
Canada,Ontario,Chatham-Kent,2020-03-25,-43,-13,,-34,-46
Canada,Ontario,Chatham-Kent,2020-03-26,-43,-9,,-40,-46
Canada,Ontario,Chatham-Kent,2020-03-27,-46,-14,,-54,-47
Canada,Ontario,Chatham-Kent,2020-03-28,-51,-18,,-42,-37
Canada,Ontario,Chatham-Kent,2020-03-29,-45,-25,,-48,-41
Canada,Ontario,Chatham-Kent,2020-03-30,-44,-18,,-44,-51
Canada,Ontario,Chatham-Kent,2020-03-31,-33,-9,,-42,-50
Canada,Ontario,Chatham-Kent,2020-04-01,-39,-13,,-40,-50
Canada,Ontario,Chatham-Kent,2020-04-02,-38,-9,,-45,-50
Canada,Ontario,Chatham-Kent,2020-04-03,-40,-16,,-49,-48
Canada,Ontario,Chatham-Kent,2020-04-04,-41,-16,,-47,-38
Canada,Ontario,Chatham-Kent,2020-04-05,-49,-25,,-55,-42
Canada,Ontario,Chatham-Kent,2020-04-06,-44,-16,,-48,-49
