country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Lambton County,2020-10-21,-8,0,,-39,-17
Canada,Ontario,Lambton County,2020-10-22,-9,-3,,-48,-18
Canada,Ontario,Lambton County,2020-10-23,-19,-11,,-42,-15
Canada,Ontario,Lambton County,2020-10-24,-8,-1,,-41,3
Canada,Ontario,Lambton County,2020-10-25,-8,-3,,-43,-6
Canada,Ontario,Lambton County,2020-10-26,-14,-6,,-43,-18
Canada,Ontario,Lambton County,2020-10-27,-12,-4,,-45,-18
Canada,Ontario,Lambton County,2020-10-28,-6,-3,,-37,-17
Canada,Ontario,Lambton County,2020-10-29,-6,-2,,-41,-15
Canada,Ontario,Lambton County,2020-10-30,-12,1,52,-38,-15
Canada,Ontario,Lambton County,2020-10-31,-11,6,,-29,4
Canada,Ontario,Lambton County,2020-11-01,-14,-9,,-48,-8
Canada,Ontario,Lambton County,2020-11-02,-13,-7,,-47,-20
Canada,Ontario,Lambton County,2020-11-03,-13,-5,,-43,-19
Canada,Ontario,Lambton County,2020-11-04,-13,-8,,-41,-18
Canada,Ontario,Lambton County,2020-11-05,-13,-6,,-45,-17
Canada,Ontario,Lambton County,2020-11-06,-18,-11,,-48,-15
Canada,Ontario,Lambton County,2020-11-07,-9,-7,,-46,1
Canada,Ontario,Lambton County,2020-11-08,-2,-4,,-46,-4
Canada,Ontario,Lambton County,2020-11-09,-11,-9,,-48,-18
Canada,Ontario,Lambton County,2020-11-10,-7,-5,,-48,-17
Canada,Ontario,Lambton County,2020-11-11,-7,-6,,-49,-27
Canada,Ontario,Lambton County,2020-11-12,-9,-6,,-53,-17
Canada,Ontario,Lambton County,2020-11-13,-15,-9,53,-51,-18
Canada,Ontario,Lambton County,2020-11-14,-7,-4,,-53,0
Canada,Ontario,Lambton County,2020-11-15,-17,-11,18,-59,-12
Canada,Ontario,Lambton County,2020-11-16,-9,-8,,-49,-19
Canada,Ontario,Lambton County,2020-11-17,-13,-8,21,-56,-18
Canada,Ontario,Lambton County,2020-11-18,-9,-5,,-48,-18
Canada,Ontario,Lambton County,2020-11-19,-9,-5,,-43,-15
Canada,Ontario,Lambton County,2020-11-20,-9,-5,,-48,-20
Canada,Ontario,Lambton County,2020-11-21,-6,0,,-49,2
Canada,Ontario,Lambton County,2020-11-22,-13,-9,-7,-50,-12
Canada,Ontario,Lambton County,2020-11-23,-8,-3,8,-48,-20
Canada,Ontario,Lambton County,2020-11-24,-9,-7,,-52,-17
Canada,Ontario,Lambton County,2020-11-25,-10,-8,14,-51,-18
Canada,Ontario,Lambton County,2020-11-26,-3,-1,,-52,-17
Canada,Ontario,Lambton County,2020-11-27,-8,-5,33,-50,-16
Canada,Ontario,Lambton County,2020-11-28,-2,1,,-48,3
Canada,Ontario,Lambton County,2020-11-29,3,-2,,-51,-7
Canada,Ontario,Lambton County,2020-11-30,-5,-3,-7,-53,-19
Canada,Ontario,Lambton County,2020-12-01,-26,-20,-5,-58,-29
Canada,Ontario,Lambton County,2020-12-02,-6,0,32,-45,-18
Canada,Ontario,Lambton County,2020-12-03,-6,0,,-51,-16
Canada,Ontario,Lambton County,2020-12-04,-12,-4,39,-50,-14
Canada,Ontario,Lambton County,2020-12-05,-5,1,,-46,3
Canada,Ontario,Lambton County,2020-12-06,-9,-6,,-58,-7
Canada,Ontario,Lambton County,2020-12-07,-9,-3,,-53,-17
Canada,Ontario,Lambton County,2020-12-08,-8,-2,,-52,-16
Canada,Ontario,Lambton County,2020-12-09,-8,-3,,-49,-17
Canada,Ontario,Lambton County,2020-12-10,-3,0,,-46,-14
Canada,Ontario,Lambton County,2020-12-11,-7,-6,,-50,-15
Canada,Ontario,Lambton County,2020-12-12,-9,0,,-52,-2
Canada,Ontario,Lambton County,2020-12-13,-1,1,,-50,-7
Canada,Ontario,Lambton County,2020-12-14,-4,2,25,-50,-19
Canada,Ontario,Lambton County,2020-12-15,-1,3,,-50,-17
Canada,Ontario,Lambton County,2020-12-16,-2,1,24,-48,-17
Canada,Ontario,Lambton County,2020-12-17,-1,6,,-49,-16
Canada,Ontario,Lambton County,2020-12-18,-9,1,34,-47,-16
Canada,Ontario,Lambton County,2020-12-19,-5,7,,-50,1
Canada,Ontario,Lambton County,2020-12-20,0,7,,-44,-7
Canada,Ontario,Lambton County,2020-12-21,19,31,,-52,-31
Canada,Ontario,Lambton County,2020-12-22,14,31,,-52,-32
Canada,Ontario,Lambton County,2020-12-23,16,41,,-51,-34
Canada,Ontario,Lambton County,2020-12-24,-12,27,,-62,-53
Canada,Ontario,Lambton County,2020-12-25,-92,-80,-2,-84,-82
Canada,Ontario,Lambton County,2020-12-26,-69,-52,,-75,-40
Canada,Ontario,Lambton County,2020-12-27,-50,-31,,-66,-27
Canada,Ontario,Lambton County,2020-12-28,-47,-18,,-74,-67
Canada,Ontario,Lambton County,2020-12-29,-42,-12,,-69,-54
Canada,Ontario,Lambton County,2020-12-30,-36,-3,11,-68,-54
Canada,Ontario,Lambton County,2020-12-31,-29,20,,-69,-56
Canada,Ontario,Lambton County,2021-01-01,-82,-77,10,-87,-81
Canada,Ontario,Lambton County,2021-01-02,-52,-18,,-75,-26
Canada,Ontario,Lambton County,2021-01-03,-49,-23,,-71,-26
Canada,Ontario,Lambton County,2021-01-04,-40,-11,,-67,-37
Canada,Ontario,Lambton County,2021-01-05,-43,-10,,-66,-38
Canada,Ontario,Lambton County,2021-01-06,-46,-18,27,-58,-37
Canada,Ontario,Lambton County,2021-01-07,-44,-12,,-64,-35
Canada,Ontario,Lambton County,2021-01-08,-49,-20,18,-65,-34
Canada,Ontario,Lambton County,2021-01-09,-47,-10,,-66,-19
Canada,Ontario,Lambton County,2021-01-10,-47,-17,,-67,-27
Canada,Ontario,Lambton County,2021-01-11,-48,-16,20,-65,-35
Canada,Ontario,Lambton County,2021-01-12,-45,-14,,-64,-37
Canada,Ontario,Lambton County,2021-01-13,-41,-7,,-55,-37
Canada,Ontario,Lambton County,2021-01-14,-55,-24,,-63,-38
Canada,Ontario,Lambton County,2021-01-15,-59,-26,-20,-71,-39
Canada,Ontario,Lambton County,2021-01-16,-56,-21,,-67,-24
Canada,Ontario,Lambton County,2021-01-17,-55,-28,,-69,-30
Canada,Ontario,Lambton County,2021-01-18,-53,-25,4,-67,-39
Canada,Ontario,Lambton County,2021-01-19,-51,-20,12,-69,-39
Canada,Ontario,Lambton County,2021-01-20,-47,-23,5,-60,-40
Canada,Ontario,Lambton County,2021-01-21,-46,-17,,-65,-38
Canada,Ontario,Lambton County,2021-01-22,-50,-23,4,-66,-38
Canada,Ontario,Lambton County,2021-01-23,-49,-14,,-69,-21
Canada,Ontario,Lambton County,2021-01-24,-51,-25,,-66,-29
Canada,Ontario,Lambton County,2021-01-25,-47,-21,,-65,-39
Canada,Ontario,Lambton County,2021-01-26,-56,-29,19,-67,-41
Canada,Ontario,Lambton County,2021-01-27,-44,-17,36,-59,-39
Canada,Ontario,Lambton County,2021-01-28,-48,-21,,-67,-38
Canada,Ontario,Lambton County,2021-01-29,-47,-18,24,-64,-36
Canada,Ontario,Lambton County,2021-01-30,-45,-11,,-67,-21
Canada,Ontario,Lambton County,2021-01-31,-48,-21,,-70,-27
Canada,Ontario,Lambton County,2021-02-01,-47,-21,19,-64,-37
Canada,Ontario,Lambton County,2021-02-02,-46,-18,,-68,-37
Canada,Ontario,Lambton County,2021-02-03,-44,-20,,-63,-36
Canada,Ontario,Lambton County,2021-02-04,-42,-11,,-63,-35
Canada,Ontario,Lambton County,2021-02-05,-56,-27,-7,-66,-38
Canada,Ontario,Lambton County,2021-02-06,-47,-12,,-71,-20
Canada,Ontario,Lambton County,2021-02-07,-47,-17,,-69,-26
Canada,Ontario,Lambton County,2021-02-08,-49,-21,19,-61,-31
Canada,Ontario,Lambton County,2021-02-09,-45,-18,,-62,-31
Canada,Ontario,Lambton County,2021-02-10,-42,-13,30,-61,-29
Canada,Ontario,Lambton County,2021-02-11,-39,-6,,-58,-29
Canada,Ontario,Lambton County,2021-02-12,-45,-9,37,-64,-29
Canada,Ontario,Lambton County,2021-02-13,-44,0,,-66,-15
Canada,Ontario,Lambton County,2021-02-14,-32,1,,-62,-21
Canada,Ontario,Lambton County,2021-02-15,-64,-46,,-79,-71
Canada,Ontario,Lambton County,2021-02-16,-46,-31,-13,-64,-44
Canada,Ontario,Lambton County,2021-02-17,-18,-7,33,-54,-24
Canada,Ontario,Lambton County,2021-02-18,-24,-8,,-56,-23
Canada,Ontario,Lambton County,2021-02-19,-24,-13,31,-57,-20
Canada,Ontario,Lambton County,2021-02-20,-17,-4,,-59,-7
Canada,Ontario,Lambton County,2021-02-21,-18,-10,,-62,-14
Canada,Ontario,Lambton County,2021-02-22,-32,-16,17,-61,-23
Canada,Ontario,Lambton County,2021-02-23,-28,-10,,-60,-25
Canada,Ontario,Lambton County,2021-02-24,-20,-8,,-53,-24
Canada,Ontario,Lambton County,2021-02-25,-21,-7,,-54,-21
Canada,Ontario,Lambton County,2021-02-26,-24,-6,52,-58,-20
Canada,Ontario,Lambton County,2021-02-27,-19,-1,,-60,-7
Canada,Ontario,Lambton County,2021-02-28,-21,-7,,-64,-12
Canada,Ontario,Lambton County,2021-03-01,-23,-14,17,-56,-22
Canada,Ontario,Lambton County,2021-03-02,-25,-11,,-62,-23
Canada,Ontario,Lambton County,2021-03-03,-21,-8,,-52,-24
Canada,Ontario,Lambton County,2021-03-04,-23,-11,,-59,-22
Canada,Ontario,Lambton County,2021-03-05,-27,-13,46,-59,-20
Canada,Ontario,Lambton County,2021-03-06,-18,-2,,-59,-4
Canada,Ontario,Lambton County,2021-03-07,-21,-8,,-58,-12
Canada,Ontario,Lambton County,2021-03-08,-17,-7,,-53,-24
Canada,Ontario,Lambton County,2021-03-09,-18,-9,,-56,-24
Canada,Ontario,Lambton County,2021-03-10,-14,-6,,-52,-23
Canada,Ontario,Lambton County,2021-03-11,-17,-2,,-55,-21
Canada,Ontario,Lambton County,2021-03-12,-20,-7,66,-62,-21
Canada,Ontario,Lambton County,2021-03-13,-9,-3,,-58,-4
Canada,Ontario,Lambton County,2021-03-14,-10,-6,,-65,-12
Canada,Ontario,Lambton County,2021-03-15,-30,-11,,-57,-27
Canada,Ontario,Lambton County,2021-03-16,-31,-9,,-60,-27
Canada,Ontario,Lambton County,2021-03-17,-26,-9,,-53,-26
Canada,Ontario,Lambton County,2021-03-18,-28,-6,,-56,-27
Canada,Ontario,Lambton County,2021-03-19,-27,-8,54,-56,-23
Canada,Ontario,Lambton County,2021-03-20,-21,-4,,-55,-8
Canada,Ontario,Lambton County,2021-03-21,-12,-4,,-54,-13
Canada,Ontario,Lambton County,2021-03-22,-18,-8,,-52,-25
