country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Hamilton,2020-02-15,3,6,6,-9,0
Canada,Ontario,Hamilton,2020-02-16,10,14,23,-5,-5
Canada,Ontario,Hamilton,2020-02-17,-34,-62,44,-41,-74
Canada,Ontario,Hamilton,2020-02-18,1,18,-2,-11,-2
Canada,Ontario,Hamilton,2020-02-19,-1,7,-2,-13,1
Canada,Ontario,Hamilton,2020-02-20,2,6,2,-13,1
Canada,Ontario,Hamilton,2020-02-21,0,-1,-3,-18,-8
Canada,Ontario,Hamilton,2020-02-22,8,9,31,-4,6
Canada,Ontario,Hamilton,2020-02-23,7,6,50,-7,2
Canada,Ontario,Hamilton,2020-02-24,3,5,19,-3,3
Canada,Ontario,Hamilton,2020-02-25,0,8,0,-7,4
Canada,Ontario,Hamilton,2020-02-26,-10,-5,-13,-12,0
Canada,Ontario,Hamilton,2020-02-27,-8,-4,-14,-11,-1
Canada,Ontario,Hamilton,2020-02-28,0,3,-7,-11,0
Canada,Ontario,Hamilton,2020-02-29,8,13,4,-6,8
Canada,Ontario,Hamilton,2020-03-01,7,11,17,-6,4
Canada,Ontario,Hamilton,2020-03-02,3,8,-2,-11,3
Canada,Ontario,Hamilton,2020-03-03,2,8,-4,-9,4
Canada,Ontario,Hamilton,2020-03-04,5,9,14,-6,6
Canada,Ontario,Hamilton,2020-03-05,9,11,21,-5,2
Canada,Ontario,Hamilton,2020-03-06,-5,-4,-7,-13,-5
Canada,Ontario,Hamilton,2020-03-07,12,15,37,-5,7
Canada,Ontario,Hamilton,2020-03-08,9,12,87,-2,1
Canada,Ontario,Hamilton,2020-03-09,7,11,46,-5,4
Canada,Ontario,Hamilton,2020-03-10,3,11,5,-10,3
Canada,Ontario,Hamilton,2020-03-11,4,10,8,-8,5
Canada,Ontario,Hamilton,2020-03-12,7,35,12,-12,3
Canada,Ontario,Hamilton,2020-03-13,-1,43,10,-20,-2
Canada,Ontario,Hamilton,2020-03-14,-9,25,13,-22,0
Canada,Ontario,Hamilton,2020-03-15,-13,8,36,-24,-7
Canada,Ontario,Hamilton,2020-03-16,-11,25,25,-35,-26
Canada,Ontario,Hamilton,2020-03-17,-28,11,17,-41,-33
Canada,Ontario,Hamilton,2020-03-18,-36,-2,9,-46,-38
Canada,Ontario,Hamilton,2020-03-19,-38,-1,14,-48,-43
Canada,Ontario,Hamilton,2020-03-20,-43,-8,-2,-51,-46
Canada,Ontario,Hamilton,2020-03-21,-47,-11,40,-46,-32
Canada,Ontario,Hamilton,2020-03-22,-52,-24,14,-52,-37
Canada,Ontario,Hamilton,2020-03-23,-46,-13,-29,-59,-51
Canada,Ontario,Hamilton,2020-03-24,-48,-14,-3,-56,-52
Canada,Ontario,Hamilton,2020-03-25,-54,-22,10,-56,-56
Canada,Ontario,Hamilton,2020-03-26,-54,-22,2,-60,-56
Canada,Ontario,Hamilton,2020-03-27,-53,-19,6,-58,-56
Canada,Ontario,Hamilton,2020-03-28,-60,-27,-39,-62,-44
Canada,Ontario,Hamilton,2020-03-29,-56,-32,-4,-56,-43
Canada,Ontario,Hamilton,2020-03-30,-53,-22,-24,-61,-58
Canada,Ontario,Hamilton,2020-03-31,-49,-16,-24,-59,-57
Canada,Ontario,Hamilton,2020-04-01,-49,-17,4,-56,-57
Canada,Ontario,Hamilton,2020-04-02,-49,-16,-2,-58,-58
Canada,Ontario,Hamilton,2020-04-03,-51,-19,-24,-58,-57
Canada,Ontario,Hamilton,2020-04-04,-54,-22,-21,-53,-43
Canada,Ontario,Hamilton,2020-04-05,-58,-31,-19,-53,-43
Canada,Ontario,Hamilton,2020-04-06,-53,-20,-18,-59,-58
Canada,Ontario,Hamilton,2020-04-07,-52,-17,-31,-60,-59
Canada,Ontario,Hamilton,2020-04-08,-48,-8,-8,-56,-58
Canada,Ontario,Hamilton,2020-04-09,-40,13,-25,-55,-59
Canada,Ontario,Hamilton,2020-04-10,-83,-77,-53,-75,-84
Canada,Ontario,Hamilton,2020-04-11,-50,1,-17,-52,-46
Canada,Ontario,Hamilton,2020-04-12,-82,-78,-36,-62,-55
Canada,Ontario,Hamilton,2020-04-13,-55,-19,-44,-67,-65
Canada,Ontario,Hamilton,2020-04-14,-50,-11,-32,-61,-58
Canada,Ontario,Hamilton,2020-04-15,-50,-16,-31,-59,-58
Canada,Ontario,Hamilton,2020-04-16,-51,-15,-29,-56,-59
Canada,Ontario,Hamilton,2020-04-17,-55,-20,-36,-58,-58
Canada,Ontario,Hamilton,2020-04-18,-54,-17,-17,-46,-40
Canada,Ontario,Hamilton,2020-04-19,-59,-32,-38,-52,-42
Canada,Ontario,Hamilton,2020-04-20,-49,-17,-9,-52,-57
Canada,Ontario,Hamilton,2020-04-21,-51,-20,-37,-57,-58
Canada,Ontario,Hamilton,2020-04-22,-49,-16,-25,-56,-57
Canada,Ontario,Hamilton,2020-04-23,-52,-16,-36,-58,-58
Canada,Ontario,Hamilton,2020-04-24,-52,-18,-24,-56,-56
Canada,Ontario,Hamilton,2020-04-25,-51,-16,1,-43,-40
Canada,Ontario,Hamilton,2020-04-26,-60,-35,-60,-57,-43
Canada,Ontario,Hamilton,2020-04-27,-46,-13,2,-50,-56
Canada,Ontario,Hamilton,2020-04-28,-45,-13,-4,-50,-57
Canada,Ontario,Hamilton,2020-04-29,-47,-15,-26,-55,-56
Canada,Ontario,Hamilton,2020-04-30,-46,-10,-25,-53,-57
Canada,Ontario,Hamilton,2020-05-01,-47,-12,1,-49,-55
Canada,Ontario,Hamilton,2020-05-02,-49,-15,-9,-45,-38
Canada,Ontario,Hamilton,2020-05-03,-45,-20,34,-37,-35
