country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Prince Edward County,2020-02-17,,,,,-63
Canada,Ontario,Prince Edward County,2020-02-18,,,,,-8
Canada,Ontario,Prince Edward County,2020-02-19,,,,,3
Canada,Ontario,Prince Edward County,2020-02-20,,,,,3
Canada,Ontario,Prince Edward County,2020-02-21,,,,,4
Canada,Ontario,Prince Edward County,2020-02-24,,,,,6
Canada,Ontario,Prince Edward County,2020-02-25,,,,,6
Canada,Ontario,Prince Edward County,2020-02-26,,,,,-11
Canada,Ontario,Prince Edward County,2020-02-27,,,,,-18
Canada,Ontario,Prince Edward County,2020-02-28,,,,,12
Canada,Ontario,Prince Edward County,2020-03-02,,,,,7
Canada,Ontario,Prince Edward County,2020-03-03,,,,,3
Canada,Ontario,Prince Edward County,2020-03-04,,,,,2
Canada,Ontario,Prince Edward County,2020-03-05,,,,,2
Canada,Ontario,Prince Edward County,2020-03-06,,,,,12
Canada,Ontario,Prince Edward County,2020-03-09,,,,,0
Canada,Ontario,Prince Edward County,2020-03-10,,,,,6
Canada,Ontario,Prince Edward County,2020-03-11,,,,,3
Canada,Ontario,Prince Edward County,2020-03-12,,,,,4
Canada,Ontario,Prince Edward County,2020-03-13,,,,,4
Canada,Ontario,Prince Edward County,2020-03-16,,,,,-24
Canada,Ontario,Prince Edward County,2020-03-17,,,,,-29
Canada,Ontario,Prince Edward County,2020-03-18,,,,,-32
Canada,Ontario,Prince Edward County,2020-03-19,,,,,-29
Canada,Ontario,Prince Edward County,2020-03-20,,,,,-31
Canada,Ontario,Prince Edward County,2020-03-23,,,,,-40
Canada,Ontario,Prince Edward County,2020-03-24,,,,,-39
Canada,Ontario,Prince Edward County,2020-03-25,,,,,-49
Canada,Ontario,Prince Edward County,2020-03-26,,,,,-49
Canada,Ontario,Prince Edward County,2020-03-27,,,,,-43
Canada,Ontario,Prince Edward County,2020-03-30,,,,,-50
Canada,Ontario,Prince Edward County,2020-03-31,,,,,-48
Canada,Ontario,Prince Edward County,2020-04-01,,,,,-50
Canada,Ontario,Prince Edward County,2020-04-02,,,,,-46
Canada,Ontario,Prince Edward County,2020-04-03,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-06,,,,,-48
Canada,Ontario,Prince Edward County,2020-04-07,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-08,,,,,-53
Canada,Ontario,Prince Edward County,2020-04-09,,,,,-50
Canada,Ontario,Prince Edward County,2020-04-10,,,,,-71
Canada,Ontario,Prince Edward County,2020-04-13,,,,,-59
Canada,Ontario,Prince Edward County,2020-04-14,,,,,-49
Canada,Ontario,Prince Edward County,2020-04-15,,,,,-48
Canada,Ontario,Prince Edward County,2020-04-16,,,,,-44
Canada,Ontario,Prince Edward County,2020-04-17,,,,,-43
Canada,Ontario,Prince Edward County,2020-04-20,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-21,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-22,,,,,-47
Canada,Ontario,Prince Edward County,2020-04-23,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-24,,,,,-39
Canada,Ontario,Prince Edward County,2020-04-27,,,,,-43
Canada,Ontario,Prince Edward County,2020-04-28,,,,,-45
Canada,Ontario,Prince Edward County,2020-04-29,,,,,-49
Canada,Ontario,Prince Edward County,2020-04-30,,,,,-44
Canada,Ontario,Prince Edward County,2020-05-01,,,,,-38
Canada,Ontario,Prince Edward County,2020-05-04,,,,,-39
Canada,Ontario,Prince Edward County,2020-05-05,,,,,-38
Canada,Ontario,Prince Edward County,2020-05-06,,,,,-40
Canada,Ontario,Prince Edward County,2020-05-07,,,,,-38
Canada,Ontario,Prince Edward County,2020-05-08,,,,,-38
Canada,Ontario,Prince Edward County,2020-05-11,,,,,-40
Canada,Ontario,Prince Edward County,2020-05-12,,,,,-38
Canada,Ontario,Prince Edward County,2020-05-13,,,,,-36
Canada,Ontario,Prince Edward County,2020-05-14,,,,,-32
Canada,Ontario,Prince Edward County,2020-05-15,,,,,-36
Canada,Ontario,Prince Edward County,2020-05-18,,,,,-71
Canada,Ontario,Prince Edward County,2020-05-19,,,,,-34
Canada,Ontario,Prince Edward County,2020-05-20,,,,,-36
Canada,Ontario,Prince Edward County,2020-05-21,,,,,-32
Canada,Ontario,Prince Edward County,2020-05-22,,,,,-26
Canada,Ontario,Prince Edward County,2020-05-25,,,,,-35
Canada,Ontario,Prince Edward County,2020-05-26,,,,,-30
Canada,Ontario,Prince Edward County,2020-05-27,,,,,-35
Canada,Ontario,Prince Edward County,2020-05-28,,,,,-28
Canada,Ontario,Prince Edward County,2020-05-29,,,,,-24
Canada,Ontario,Prince Edward County,2020-06-01,,,,,-27
Canada,Ontario,Prince Edward County,2020-06-02,,,,,-26
Canada,Ontario,Prince Edward County,2020-06-03,,,,,-32
Canada,Ontario,Prince Edward County,2020-06-04,,,,,-26
Canada,Ontario,Prince Edward County,2020-06-05,,,,,-21
Canada,Ontario,Prince Edward County,2020-06-08,,,,,-32
