country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Timiskaming District,2020-02-15,3,,,,
Canada,Ontario,Timiskaming District,2020-02-16,3,,,,
Canada,Ontario,Timiskaming District,2020-02-17,,,,,-60
Canada,Ontario,Timiskaming District,2020-02-18,-12,16,,,0
Canada,Ontario,Timiskaming District,2020-02-19,-3,8,,,3
Canada,Ontario,Timiskaming District,2020-02-20,3,21,,,1
Canada,Ontario,Timiskaming District,2020-02-21,3,2,,,-6
Canada,Ontario,Timiskaming District,2020-02-22,7,,,,
Canada,Ontario,Timiskaming District,2020-02-23,10,,,,
Canada,Ontario,Timiskaming District,2020-02-24,-1,6,,,6
Canada,Ontario,Timiskaming District,2020-02-25,2,11,,,2
Canada,Ontario,Timiskaming District,2020-02-26,0,13,,,3
Canada,Ontario,Timiskaming District,2020-02-27,-39,,,,-15
Canada,Ontario,Timiskaming District,2020-02-28,1,1,,,-1
Canada,Ontario,Timiskaming District,2020-02-29,19,,,,
Canada,Ontario,Timiskaming District,2020-03-01,12,,,,
Canada,Ontario,Timiskaming District,2020-03-02,4,6,,,0
Canada,Ontario,Timiskaming District,2020-03-03,3,7,,,3
Canada,Ontario,Timiskaming District,2020-03-04,0,9,,,0
Canada,Ontario,Timiskaming District,2020-03-05,10,7,,,1
Canada,Ontario,Timiskaming District,2020-03-06,6,-1,,,9
Canada,Ontario,Timiskaming District,2020-03-07,19,,,,
Canada,Ontario,Timiskaming District,2020-03-08,17,,,,
Canada,Ontario,Timiskaming District,2020-03-09,2,3,,,2
Canada,Ontario,Timiskaming District,2020-03-10,-5,-3,,,-4
Canada,Ontario,Timiskaming District,2020-03-11,5,10,,,1
Canada,Ontario,Timiskaming District,2020-03-12,7,,,,1
Canada,Ontario,Timiskaming District,2020-03-13,1,10,,,-1
Canada,Ontario,Timiskaming District,2020-03-14,3,,,,
Canada,Ontario,Timiskaming District,2020-03-16,,19,,,-18
Canada,Ontario,Timiskaming District,2020-03-17,,25,,,-20
Canada,Ontario,Timiskaming District,2020-03-18,-28,5,,,-26
Canada,Ontario,Timiskaming District,2020-03-19,-23,21,,,-26
Canada,Ontario,Timiskaming District,2020-03-20,-44,-21,,,-28
Canada,Ontario,Timiskaming District,2020-03-21,-36,,,,
Canada,Ontario,Timiskaming District,2020-03-23,,-7,,,-29
Canada,Ontario,Timiskaming District,2020-03-24,-43,-10,,,-36
Canada,Ontario,Timiskaming District,2020-03-25,-50,-27,,,-40
Canada,Ontario,Timiskaming District,2020-03-26,-57,,,,-44
Canada,Ontario,Timiskaming District,2020-03-27,-47,,,,-40
Canada,Ontario,Timiskaming District,2020-03-28,-49,,,,
Canada,Ontario,Timiskaming District,2020-03-30,,,,,-41
Canada,Ontario,Timiskaming District,2020-03-31,-42,-9,,,-41
Canada,Ontario,Timiskaming District,2020-04-01,-44,-19,,,-42
Canada,Ontario,Timiskaming District,2020-04-02,-48,,,,-40
Canada,Ontario,Timiskaming District,2020-04-03,-47,-26,,,-41
Canada,Ontario,Timiskaming District,2020-04-04,-48,,,,
Canada,Ontario,Timiskaming District,2020-04-06,,-23,,,-41
Canada,Ontario,Timiskaming District,2020-04-07,-51,-13,,,-41
Canada,Ontario,Timiskaming District,2020-04-08,-51,-16,,,-43
Canada,Ontario,Timiskaming District,2020-04-09,-28,23,,,-45
Canada,Ontario,Timiskaming District,2020-04-10,-84,,,,-74
Canada,Ontario,Timiskaming District,2020-04-11,-40,,,,
Canada,Ontario,Timiskaming District,2020-04-13,,,,,-53
Canada,Ontario,Timiskaming District,2020-04-14,-45,-12,,,-40
Canada,Ontario,Timiskaming District,2020-04-15,-46,-16,,,-44
Canada,Ontario,Timiskaming District,2020-04-16,-47,,,,-41
Canada,Ontario,Timiskaming District,2020-04-17,-48,-23,,,-37
Canada,Ontario,Timiskaming District,2020-04-18,-46,,,,
Canada,Ontario,Timiskaming District,2020-04-20,,-24,,,-41
Canada,Ontario,Timiskaming District,2020-04-21,-53,-24,,,-42
Canada,Ontario,Timiskaming District,2020-04-22,-46,,,,-42
Canada,Ontario,Timiskaming District,2020-04-23,-43,-10,,,-40
Canada,Ontario,Timiskaming District,2020-04-24,-42,-23,,,-39
Canada,Ontario,Timiskaming District,2020-04-25,-39,,,,
Canada,Ontario,Timiskaming District,2020-04-27,,,,,-39
Canada,Ontario,Timiskaming District,2020-04-28,,-6,,,-38
Canada,Ontario,Timiskaming District,2020-04-29,-37,-13,,,-40
Canada,Ontario,Timiskaming District,2020-04-30,-37,-10,,,-40
Canada,Ontario,Timiskaming District,2020-05-01,-30,-11,,,-33
Canada,Ontario,Timiskaming District,2020-05-02,-37,,,,
Canada,Ontario,Timiskaming District,2020-05-04,,-12,,,-36
Canada,Ontario,Timiskaming District,2020-05-05,,-13,,,-35
Canada,Ontario,Timiskaming District,2020-05-06,-31,-16,,,-36
Canada,Ontario,Timiskaming District,2020-05-07,-29,-2,,,-37
Canada,Ontario,Timiskaming District,2020-05-08,-36,-19,,,-35
Canada,Ontario,Timiskaming District,2020-05-09,-27,,,,
Canada,Ontario,Timiskaming District,2020-05-11,,-6,,,-34
Canada,Ontario,Timiskaming District,2020-05-12,,-1,,,-35
Canada,Ontario,Timiskaming District,2020-05-13,,-1,,,-36
Canada,Ontario,Timiskaming District,2020-05-14,,5,,,-37
Canada,Ontario,Timiskaming District,2020-05-15,-14,-3,,,-34
Canada,Ontario,Timiskaming District,2020-05-18,,,,,-71
Canada,Ontario,Timiskaming District,2020-05-19,,22,,,-31
Canada,Ontario,Timiskaming District,2020-05-20,,19,,,-32
Canada,Ontario,Timiskaming District,2020-05-21,,20,,,-34
Canada,Ontario,Timiskaming District,2020-05-22,-8,-8,,,-27
Canada,Ontario,Timiskaming District,2020-05-25,,3,,,-31
Canada,Ontario,Timiskaming District,2020-05-26,,-1,,,-30
Canada,Ontario,Timiskaming District,2020-05-27,,2,,,-32
Canada,Ontario,Timiskaming District,2020-05-28,,13,,,-30
Canada,Ontario,Timiskaming District,2020-05-29,-10,-4,,,-26
Canada,Ontario,Timiskaming District,2020-06-01,,9,,,-25
Canada,Ontario,Timiskaming District,2020-06-02,,1,,,-27
Canada,Ontario,Timiskaming District,2020-06-03,,-1,,,-28
Canada,Ontario,Timiskaming District,2020-06-04,,7,,,-29
Canada,Ontario,Timiskaming District,2020-06-05,-15,-9,,,-25
Canada,Ontario,Timiskaming District,2020-06-08,,-7,,,-20
Canada,Ontario,Timiskaming District,2020-06-09,,-4,,,-24
Canada,Ontario,Timiskaming District,2020-06-10,,10,,,-26
Canada,Ontario,Timiskaming District,2020-06-11,,4,,,-25
Canada,Ontario,Timiskaming District,2020-06-12,-13,-8,,,-20
Canada,Ontario,Timiskaming District,2020-06-13,,,,,0
Canada,Ontario,Timiskaming District,2020-06-14,,,,,-2
Canada,Ontario,Timiskaming District,2020-06-15,,4,,,-24
Canada,Ontario,Timiskaming District,2020-06-16,,11,,,-24
Canada,Ontario,Timiskaming District,2020-06-17,,2,,,-24
Canada,Ontario,Timiskaming District,2020-06-18,,15,,,-24
Canada,Ontario,Timiskaming District,2020-06-19,-4,-4,,,-23
Canada,Ontario,Timiskaming District,2020-06-20,,,,,-4
Canada,Ontario,Timiskaming District,2020-06-21,,,,,-3
Canada,Ontario,Timiskaming District,2020-06-22,,0,,,-23
Canada,Ontario,Timiskaming District,2020-06-23,,-2,,,-24
Canada,Ontario,Timiskaming District,2020-06-24,,3,,,-29
Canada,Ontario,Timiskaming District,2020-06-25,,12,,,-24
Canada,Ontario,Timiskaming District,2020-06-26,-6,2,,,-19
Canada,Ontario,Timiskaming District,2020-06-27,,,,,0
Canada,Ontario,Timiskaming District,2020-06-28,,,,,5
Canada,Ontario,Timiskaming District,2020-06-29,,9,,,-27
Canada,Ontario,Timiskaming District,2020-06-30,,,,,-25
Canada,Ontario,Timiskaming District,2020-07-01,-36,,,,-54
Canada,Ontario,Timiskaming District,2020-07-02,,,,,-34
Canada,Ontario,Timiskaming District,2020-07-03,4,15,,,-29
Canada,Ontario,Timiskaming District,2020-07-04,,,,,0
Canada,Ontario,Timiskaming District,2020-07-05,,,,,-6
Canada,Ontario,Timiskaming District,2020-07-06,,15,,,-23
Canada,Ontario,Timiskaming District,2020-07-07,,19,,,-23
Canada,Ontario,Timiskaming District,2020-07-08,,17,,,-26
Canada,Ontario,Timiskaming District,2020-07-09,,18,,,-24
Canada,Ontario,Timiskaming District,2020-07-10,-6,-2,,,-22
Canada,Ontario,Timiskaming District,2020-07-11,,,,,-5
Canada,Ontario,Timiskaming District,2020-07-12,,,,,-11
Canada,Ontario,Timiskaming District,2020-07-13,,9,,,-25
Canada,Ontario,Timiskaming District,2020-07-14,,14,,,-23
Canada,Ontario,Timiskaming District,2020-07-15,,13,,,-25
Canada,Ontario,Timiskaming District,2020-07-16,,19,,,-25
Canada,Ontario,Timiskaming District,2020-07-17,-8,-7,,,-22
Canada,Ontario,Timiskaming District,2020-07-18,,,,,-3
Canada,Ontario,Timiskaming District,2020-07-19,,,,,-3
Canada,Ontario,Timiskaming District,2020-07-20,,10,,,-23
Canada,Ontario,Timiskaming District,2020-07-21,,8,,,-21
Canada,Ontario,Timiskaming District,2020-07-22,,10,,,-25
Canada,Ontario,Timiskaming District,2020-07-23,,21,,,-19
Canada,Ontario,Timiskaming District,2020-07-24,-8,-9,,,-16
Canada,Ontario,Timiskaming District,2020-07-25,,,,,4
Canada,Ontario,Timiskaming District,2020-07-26,,,,,2
Canada,Ontario,Timiskaming District,2020-07-27,,7,,,-26
Canada,Ontario,Timiskaming District,2020-07-28,,2,,,-27
Canada,Ontario,Timiskaming District,2020-07-29,,0,,,-27
Canada,Ontario,Timiskaming District,2020-07-30,,17,,,-25
Canada,Ontario,Timiskaming District,2020-07-31,7,3,,,-23
Canada,Ontario,Timiskaming District,2020-08-01,10,,,,-2
Canada,Ontario,Timiskaming District,2020-08-02,,,,,-10
Canada,Ontario,Timiskaming District,2020-08-03,,,,,-61
Canada,Ontario,Timiskaming District,2020-08-04,,24,,,-24
Canada,Ontario,Timiskaming District,2020-08-05,,15,,,-24
Canada,Ontario,Timiskaming District,2020-08-06,,11,,,-24
Canada,Ontario,Timiskaming District,2020-08-07,1,-3,,,-20
Canada,Ontario,Timiskaming District,2020-08-08,10,,,,1
Canada,Ontario,Timiskaming District,2020-08-09,,,,,-6
Canada,Ontario,Timiskaming District,2020-08-10,,16,,,-26
Canada,Ontario,Timiskaming District,2020-08-11,,20,,,-25
Canada,Ontario,Timiskaming District,2020-08-12,,6,,,-23
Canada,Ontario,Timiskaming District,2020-08-13,,19,,,-21
Canada,Ontario,Timiskaming District,2020-08-14,1,-2,,,-17
Canada,Ontario,Timiskaming District,2020-08-15,7,,,,1
Canada,Ontario,Timiskaming District,2020-08-16,,,,,-8
Canada,Ontario,Timiskaming District,2020-09-11,1,-6,,,-19
Canada,Ontario,Timiskaming District,2020-09-12,12,,,,-1
Canada,Ontario,Timiskaming District,2020-09-13,,,,,-7
Canada,Ontario,Timiskaming District,2020-09-14,8,-5,,,-21
Canada,Ontario,Timiskaming District,2020-09-15,11,5,,,-20
Canada,Ontario,Timiskaming District,2020-09-16,1,7,,,-24
Canada,Ontario,Timiskaming District,2020-09-17,10,12,,,-22
Canada,Ontario,Timiskaming District,2020-09-18,10,-1,,,-13
Canada,Ontario,Timiskaming District,2020-09-19,12,,,,4
Canada,Ontario,Timiskaming District,2020-09-20,14,,,,-3
Canada,Ontario,Timiskaming District,2020-09-21,7,1,,,-18
Canada,Ontario,Timiskaming District,2020-09-22,1,9,,,-18
Canada,Ontario,Timiskaming District,2020-09-23,-1,7,,,-17
Canada,Ontario,Timiskaming District,2020-09-24,9,12,,,-16
Canada,Ontario,Timiskaming District,2020-09-25,0,-4,,,-11
Canada,Ontario,Timiskaming District,2020-09-26,9,,,,4
Canada,Ontario,Timiskaming District,2020-09-27,,,,,-4
Canada,Ontario,Timiskaming District,2020-09-28,,3,,,-16
Canada,Ontario,Timiskaming District,2020-09-29,-2,5,,,-17
