country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Renfrew County,2020-10-09,3,14,,,-27
Canada,Ontario,Renfrew County,2020-10-10,7,23,,,-2
Canada,Ontario,Renfrew County,2020-10-11,5,29,,,-1
Canada,Ontario,Renfrew County,2020-10-12,-45,-53,,,-75
Canada,Ontario,Renfrew County,2020-10-13,0,14,,,-20
Canada,Ontario,Renfrew County,2020-10-14,-9,6,,,-16
Canada,Ontario,Renfrew County,2020-10-15,1,13,,,-15
Canada,Ontario,Renfrew County,2020-10-16,-7,3,,,-17
Canada,Ontario,Renfrew County,2020-10-17,10,9,,,5
Canada,Ontario,Renfrew County,2020-10-18,3,20,,,-2
Canada,Ontario,Renfrew County,2020-10-19,-7,3,,,-18
Canada,Ontario,Renfrew County,2020-10-20,-4,8,,,-15
Canada,Ontario,Renfrew County,2020-10-21,-10,1,,,-19
Canada,Ontario,Renfrew County,2020-10-22,-1,10,,,-16
Canada,Ontario,Renfrew County,2020-10-23,-3,-2,,,-16
Canada,Ontario,Renfrew County,2020-10-24,4,8,,,-3
Canada,Ontario,Renfrew County,2020-10-25,7,23,,,-2
Canada,Ontario,Renfrew County,2020-10-26,-6,-1,,,-20
Canada,Ontario,Renfrew County,2020-10-27,-3,8,,,-18
Canada,Ontario,Renfrew County,2020-10-28,-6,4,,,-17
Canada,Ontario,Renfrew County,2020-10-29,3,13,,,-16
Canada,Ontario,Renfrew County,2020-10-30,-1,5,,,-16
Canada,Ontario,Renfrew County,2020-10-31,9,22,,,1
Canada,Ontario,Renfrew County,2020-11-01,-1,21,,,-11
Canada,Ontario,Renfrew County,2020-11-02,-12,-4,,,-24
Canada,Ontario,Renfrew County,2020-11-03,-14,-6,,,-23
Canada,Ontario,Renfrew County,2020-11-04,-16,-6,,,-21
Canada,Ontario,Renfrew County,2020-11-05,-5,3,,,-20
Canada,Ontario,Renfrew County,2020-11-06,-10,-9,,,-21
Canada,Ontario,Renfrew County,2020-11-07,3,2,,,-5
Canada,Ontario,Renfrew County,2020-11-08,9,19,,,-1
Canada,Ontario,Renfrew County,2020-11-09,-7,-2,,,-21
Canada,Ontario,Renfrew County,2020-11-10,-2,8,,,-19
Canada,Ontario,Renfrew County,2020-11-11,-13,-1,,,-32
Canada,Ontario,Renfrew County,2020-11-12,-3,5,,,-18
Canada,Ontario,Renfrew County,2020-11-13,-5,2,,,-21
Canada,Ontario,Renfrew County,2020-11-14,0,5,,,-8
Canada,Ontario,Renfrew County,2020-11-15,-5,13,,,-11
Canada,Ontario,Renfrew County,2020-11-16,-8,-1,,,-19
Canada,Ontario,Renfrew County,2020-11-17,-8,-2,,,-17
Canada,Ontario,Renfrew County,2020-11-18,-9,-3,,,-16
Canada,Ontario,Renfrew County,2020-11-19,-3,3,,,-16
Canada,Ontario,Renfrew County,2020-11-20,-4,-3,,,-15
Canada,Ontario,Renfrew County,2020-11-21,8,10,,,-2
Canada,Ontario,Renfrew County,2020-11-22,3,20,,,-8
Canada,Ontario,Renfrew County,2020-11-23,-16,-11,,,-27
Canada,Ontario,Renfrew County,2020-11-24,-6,3,,,-17
Canada,Ontario,Renfrew County,2020-11-25,-19,-15,,,-18
Canada,Ontario,Renfrew County,2020-11-26,4,14,,,-15
Canada,Ontario,Renfrew County,2020-11-27,-4,-1,,,-14
Canada,Ontario,Renfrew County,2020-11-28,6,10,,,-6
Canada,Ontario,Renfrew County,2020-11-29,10,26,,,-1
Canada,Ontario,Renfrew County,2020-11-30,-6,8,,,-18
Canada,Ontario,Renfrew County,2020-12-01,-6,2,,,-16
Canada,Ontario,Renfrew County,2020-12-02,-14,-5,,,-16
Canada,Ontario,Renfrew County,2020-12-03,0,16,,,-15
Canada,Ontario,Renfrew County,2020-12-04,-8,-1,,,-15
Canada,Ontario,Renfrew County,2020-12-05,4,11,,,-3
Canada,Ontario,Renfrew County,2020-12-06,-1,19,,,-5
Canada,Ontario,Renfrew County,2020-12-07,-8,5,,,-18
Canada,Ontario,Renfrew County,2020-12-08,-6,6,,,-14
Canada,Ontario,Renfrew County,2020-12-09,-15,-2,,,-15
Canada,Ontario,Renfrew County,2020-12-10,2,17,,,-14
Canada,Ontario,Renfrew County,2020-12-11,-1,9,,,-16
Canada,Ontario,Renfrew County,2020-12-12,-15,-2,,,-6
Canada,Ontario,Renfrew County,2020-12-13,-1,19,,,-5
Canada,Ontario,Renfrew County,2020-12-14,-4,18,,,-22
Canada,Ontario,Renfrew County,2020-12-15,1,13,,,-20
Canada,Ontario,Renfrew County,2020-12-16,-6,10,,,-20
Canada,Ontario,Renfrew County,2020-12-17,6,25,,,-19
Canada,Ontario,Renfrew County,2020-12-18,-6,7,,,-20
Canada,Ontario,Renfrew County,2020-12-19,3,13,,,-5
Canada,Ontario,Renfrew County,2020-12-20,-3,23,,,-2
Canada,Ontario,Renfrew County,2020-12-21,15,44,,,-38
Canada,Ontario,Renfrew County,2020-12-22,20,53,,,-36
Canada,Ontario,Renfrew County,2020-12-23,15,56,,,-38
Canada,Ontario,Renfrew County,2020-12-24,-6,46,,,-55
Canada,Ontario,Renfrew County,2020-12-25,-89,-85,-23,,-81
Canada,Ontario,Renfrew County,2020-12-26,-60,-50,,,-42
Canada,Ontario,Renfrew County,2020-12-27,-37,-10,,,-26
Canada,Ontario,Renfrew County,2020-12-28,-40,-16,,,-70
Canada,Ontario,Renfrew County,2020-12-29,-29,3,,,-57
Canada,Ontario,Renfrew County,2020-12-30,-32,2,,,-58
Canada,Ontario,Renfrew County,2020-12-31,-19,36,,,-59
Canada,Ontario,Renfrew County,2021-01-01,-79,-76,,,-80
Canada,Ontario,Renfrew County,2021-01-02,-34,-10,,,-20
Canada,Ontario,Renfrew County,2021-01-03,-33,3,,,-16
Canada,Ontario,Renfrew County,2021-01-04,-32,0,,,-40
Canada,Ontario,Renfrew County,2021-01-05,-31,1,,,-40
Canada,Ontario,Renfrew County,2021-01-06,-37,-10,,,-37
Canada,Ontario,Renfrew County,2021-01-07,-31,1,,,-37
Canada,Ontario,Renfrew County,2021-01-08,-35,-12,,,-36
Canada,Ontario,Renfrew County,2021-01-09,-31,-7,,,-17
Canada,Ontario,Renfrew County,2021-01-10,-31,1,,,-18
Canada,Ontario,Renfrew County,2021-01-11,-36,-9,,,-34
Canada,Ontario,Renfrew County,2021-01-12,-34,-4,,,-35
Canada,Ontario,Renfrew County,2021-01-13,-35,-10,,,-34
Canada,Ontario,Renfrew County,2021-01-14,-46,-17,,,-36
Canada,Ontario,Renfrew County,2021-01-15,-43,-17,,,-38
Canada,Ontario,Renfrew County,2021-01-16,-55,-33,,,-30
Canada,Ontario,Renfrew County,2021-01-17,-43,-8,,,-24
Canada,Ontario,Renfrew County,2021-01-18,-45,-17,,,-39
Canada,Ontario,Renfrew County,2021-01-19,-44,-14,,,-39
Canada,Ontario,Renfrew County,2021-01-20,-41,-16,,,-37
Canada,Ontario,Renfrew County,2021-01-21,-42,-12,,,-35
Canada,Ontario,Renfrew County,2021-01-22,-39,-16,,,-36
Canada,Ontario,Renfrew County,2021-01-23,-40,-14,,,-24
Canada,Ontario,Renfrew County,2021-01-24,-39,-4,,,-25
Canada,Ontario,Renfrew County,2021-01-25,-40,-13,,,-32
Canada,Ontario,Renfrew County,2021-01-26,-39,-13,,,-31
Canada,Ontario,Renfrew County,2021-01-27,-42,-15,,,-31
Canada,Ontario,Renfrew County,2021-01-28,-35,-4,,,-29
Canada,Ontario,Renfrew County,2021-01-29,-36,-11,,,-32
Canada,Ontario,Renfrew County,2021-01-30,-35,-12,,,-22
Canada,Ontario,Renfrew County,2021-01-31,-35,3,,,-20
Canada,Ontario,Renfrew County,2021-02-01,-36,-11,,,-38
Canada,Ontario,Renfrew County,2021-02-02,-37,-6,,,-29
Canada,Ontario,Renfrew County,2021-02-03,-40,-14,,,-28
Canada,Ontario,Renfrew County,2021-02-04,-31,-2,,,-28
Canada,Ontario,Renfrew County,2021-02-05,-45,-23,,,-30
Canada,Ontario,Renfrew County,2021-02-06,-34,-10,,,-18
Canada,Ontario,Renfrew County,2021-02-07,-40,2,,,-23
Canada,Ontario,Renfrew County,2021-02-08,-38,-11,,,-31
Canada,Ontario,Renfrew County,2021-02-09,-37,-8,,,-27
Canada,Ontario,Renfrew County,2021-02-10,-23,-8,,,-23
Canada,Ontario,Renfrew County,2021-02-11,-18,5,,,-20
Canada,Ontario,Renfrew County,2021-02-12,-18,2,,,-26
Canada,Ontario,Renfrew County,2021-02-13,-5,17,,,-7
Canada,Ontario,Renfrew County,2021-02-14,-4,23,,,-9
Canada,Ontario,Renfrew County,2021-02-15,-59,-41,,,-70
Canada,Ontario,Renfrew County,2021-02-16,-31,-9,,,-32
Canada,Ontario,Renfrew County,2021-02-17,-20,7,,,-19
Canada,Ontario,Renfrew County,2021-02-18,-13,8,,,-20
Canada,Ontario,Renfrew County,2021-02-19,-18,-5,,,-20
Canada,Ontario,Renfrew County,2021-02-20,-7,3,,,-7
Canada,Ontario,Renfrew County,2021-02-21,-10,12,,,-7
Canada,Ontario,Renfrew County,2021-02-22,-26,-5,,,-22
Canada,Ontario,Renfrew County,2021-02-23,-21,-1,,,-21
Canada,Ontario,Renfrew County,2021-02-24,-33,-16,,,-22
Canada,Ontario,Renfrew County,2021-02-25,-14,5,,,-20
Canada,Ontario,Renfrew County,2021-02-26,-10,6,,,-18
Canada,Ontario,Renfrew County,2021-02-27,-21,-6,,,-7
Canada,Ontario,Renfrew County,2021-02-28,-4,23,,,-6
Canada,Ontario,Renfrew County,2021-03-01,-22,-1,,,-21
Canada,Ontario,Renfrew County,2021-03-02,-18,2,,,-21
Canada,Ontario,Renfrew County,2021-03-03,-20,0,,,-19
Canada,Ontario,Renfrew County,2021-03-04,-16,7,,,-18
Canada,Ontario,Renfrew County,2021-03-05,-17,-3,,,-19
Canada,Ontario,Renfrew County,2021-03-06,-10,5,,,-7
Canada,Ontario,Renfrew County,2021-03-07,-9,16,,,-9
Canada,Ontario,Renfrew County,2021-03-08,-20,1,,,-22
Canada,Ontario,Renfrew County,2021-03-09,-14,7,,,-21
Canada,Ontario,Renfrew County,2021-03-10,-15,0,,,-20
Canada,Ontario,Renfrew County,2021-03-11,-7,11,,,-18
Canada,Ontario,Renfrew County,2021-03-12,-13,-2,,,-26
Canada,Ontario,Renfrew County,2021-03-13,0,9,,,-2
Canada,Ontario,Renfrew County,2021-03-14,-4,18,,,-9
Canada,Ontario,Renfrew County,2021-03-15,-14,7,,,-25
Canada,Ontario,Renfrew County,2021-03-16,-12,6,,,-24
Canada,Ontario,Renfrew County,2021-03-17,-12,1,,,-21
Canada,Ontario,Renfrew County,2021-03-18,-5,18,,,-20
Canada,Ontario,Renfrew County,2021-03-19,-6,8,,,-19
Canada,Ontario,Renfrew County,2021-03-20,2,17,,,-3
Canada,Ontario,Renfrew County,2021-03-21,13,27,,,-3
Canada,Ontario,Renfrew County,2021-03-22,-6,10,,,-19
Canada,Ontario,Renfrew County,2021-03-23,-5,10,,,-18
Canada,Ontario,Renfrew County,2021-03-24,-13,4,,,-18
Canada,Ontario,Renfrew County,2021-03-25,0,18,,,-16
Canada,Ontario,Renfrew County,2021-03-26,-18,-6,,,-17
Canada,Ontario,Renfrew County,2021-03-27,1,16,,,-6
Canada,Ontario,Renfrew County,2021-03-28,-5,25,,,-9
Canada,Ontario,Renfrew County,2021-03-29,-6,13,,,-18
Canada,Ontario,Renfrew County,2021-03-30,-1,16,,,-17
Canada,Ontario,Renfrew County,2021-03-31,4,24,,,-17
Canada,Ontario,Renfrew County,2021-04-01,33,67,,,-16
Canada,Ontario,Renfrew County,2021-04-02,-56,-45,,,-71
Canada,Ontario,Renfrew County,2021-04-03,9,44,,,-12
Canada,Ontario,Renfrew County,2021-04-04,-56,-38,,,-25
Canada,Ontario,Renfrew County,2021-04-05,-5,9,,,-50
Canada,Ontario,Renfrew County,2021-04-06,-9,15,,,-22
Canada,Ontario,Renfrew County,2021-04-07,0,21,,,-21
Canada,Ontario,Renfrew County,2021-04-08,-25,9,,,-22
Canada,Ontario,Renfrew County,2021-04-09,-27,-5,,,-24
Canada,Ontario,Renfrew County,2021-04-10,-19,3,,,-14
Canada,Ontario,Renfrew County,2021-04-11,-19,18,,,-16
Canada,Ontario,Renfrew County,2021-04-12,-26,3,,,-35
Canada,Ontario,Renfrew County,2021-04-13,-22,8,,,-35
Canada,Ontario,Renfrew County,2021-04-14,-23,9,,,-34
Canada,Ontario,Renfrew County,2021-04-15,-18,23,,,-33
Canada,Ontario,Renfrew County,2021-04-16,-25,7,,,-34
