country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Brant County,2020-04-03,-50,,,,-50
Canada,Ontario,Brant County,2020-04-04,-54,,,,-32
Canada,Ontario,Brant County,2020-04-05,-59,,,,-41
Canada,Ontario,Brant County,2020-04-06,-49,,,,-52
Canada,Ontario,Brant County,2020-04-07,-46,,,,-53
Canada,Ontario,Brant County,2020-04-08,-45,,,,-53
Canada,Ontario,Brant County,2020-04-09,-37,,,,-55
Canada,Ontario,Brant County,2020-04-10,-78,,,,-84
Canada,Ontario,Brant County,2020-04-11,-47,,,,-41
Canada,Ontario,Brant County,2020-04-12,,,,,-49
Canada,Ontario,Brant County,2020-04-13,-55,,,,-60
Canada,Ontario,Brant County,2020-04-14,-46,,,,-52
Canada,Ontario,Brant County,2020-04-15,-46,,,,-52
Canada,Ontario,Brant County,2020-04-16,-49,,,,-53
Canada,Ontario,Brant County,2020-04-17,-50,,,,-51
Canada,Ontario,Brant County,2020-04-18,-46,,,,-35
Canada,Ontario,Brant County,2020-04-19,-57,,,,-38
Canada,Ontario,Brant County,2020-04-20,-41,,,,-48
Canada,Ontario,Brant County,2020-04-21,-47,,,,-51
Canada,Ontario,Brant County,2020-04-22,-41,,,,-51
Canada,Ontario,Brant County,2020-04-23,-44,,,,-52
Canada,Ontario,Brant County,2020-04-24,-45,,,,-51
Canada,Ontario,Brant County,2020-04-25,-37,,,,-33
Canada,Ontario,Brant County,2020-04-26,-53,,,,-40
Canada,Ontario,Brant County,2020-04-27,-34,,,,-49
Canada,Ontario,Brant County,2020-04-28,-33,,,,-51
Canada,Ontario,Brant County,2020-04-29,-35,,,,-50
Canada,Ontario,Brant County,2020-04-30,-41,,,,-51
Canada,Ontario,Brant County,2020-05-01,-35,,,,-49
Canada,Ontario,Brant County,2020-05-02,-34,,,,-33
Canada,Ontario,Brant County,2020-05-03,-27,,,,
Canada,Ontario,Brant County,2020-05-04,-30,,,,-48
Canada,Ontario,Brant County,2020-05-05,-31,,,,-47
Canada,Ontario,Brant County,2020-05-06,-29,,,,-47
Canada,Ontario,Brant County,2020-05-07,-30,,,,-46
Canada,Ontario,Brant County,2020-05-08,-36,,,,-46
Canada,Ontario,Brant County,2020-05-09,-32,,,,-27
Canada,Ontario,Brant County,2020-05-10,-22,,,,
Canada,Ontario,Brant County,2020-05-11,-36,,,,-44
Canada,Ontario,Brant County,2020-05-12,-29,,,,-45
Canada,Ontario,Brant County,2020-05-13,-25,,,,-43
Canada,Ontario,Brant County,2020-05-14,-30,,,,-45
Canada,Ontario,Brant County,2020-05-15,-30,,,,-48
Canada,Ontario,Brant County,2020-05-16,-15,,,,-24
Canada,Ontario,Brant County,2020-05-17,-29,,,,
Canada,Ontario,Brant County,2020-05-18,-61,,,,-81
Canada,Ontario,Brant County,2020-05-19,-19,,,,-42
Canada,Ontario,Brant County,2020-05-20,-16,,,,-39
Canada,Ontario,Brant County,2020-05-21,-10,,,,-39
Canada,Ontario,Brant County,2020-05-22,-22,,,,-40
Canada,Ontario,Brant County,2020-05-23,-13,,,,-16
Canada,Ontario,Brant County,2020-05-24,-16,,,,
Canada,Ontario,Brant County,2020-05-25,-14,,,,-41
Canada,Ontario,Brant County,2020-05-26,-17,,,,-40
Canada,Ontario,Brant County,2020-05-27,-16,,,,-37
Canada,Ontario,Brant County,2020-05-28,-19,,,,-38
Canada,Ontario,Brant County,2020-05-29,-22,,,,-38
Canada,Ontario,Brant County,2020-05-30,-15,,,,-1
Canada,Ontario,Brant County,2020-05-31,-6,,,,
Canada,Ontario,Brant County,2020-06-01,-10,,,,-36
Canada,Ontario,Brant County,2020-06-02,-12,,,,-36
Canada,Ontario,Brant County,2020-06-03,-19,,,,-34
Canada,Ontario,Brant County,2020-06-04,-15,,,,-34
Canada,Ontario,Brant County,2020-06-05,-15,,,,-37
Canada,Ontario,Brant County,2020-06-06,5,,,,-7
Canada,Ontario,Brant County,2020-06-07,8,,,,
Canada,Ontario,Brant County,2020-06-08,-7,,,,-34
Canada,Ontario,Brant County,2020-06-09,-15,,,,-35
Canada,Ontario,Brant County,2020-06-10,-21,,,,-34
Canada,Ontario,Brant County,2020-06-11,-7,,,,-31
Canada,Ontario,Brant County,2020-06-12,-7,,,,-34
Canada,Ontario,Brant County,2020-06-13,11,,,,3
Canada,Ontario,Brant County,2020-06-14,13,,,,-6
Canada,Ontario,Brant County,2020-06-15,3,,,,-31
Canada,Ontario,Brant County,2020-06-16,8,,,,-32
Canada,Ontario,Brant County,2020-06-17,7,,,,-31
Canada,Ontario,Brant County,2020-06-18,-2,,,,-32
Canada,Ontario,Brant County,2020-06-19,0,,,,-32
Canada,Ontario,Brant County,2020-06-20,25,,,,6
Canada,Ontario,Brant County,2020-06-21,23,,,,-4
Canada,Ontario,Brant County,2020-06-22,-10,,,,-37
Canada,Ontario,Brant County,2020-06-23,-13,,,,-36
Canada,Ontario,Brant County,2020-06-24,3,,,,-32
Canada,Ontario,Brant County,2020-06-25,3,,,,-32
Canada,Ontario,Brant County,2020-06-26,-2,,,,-33
Canada,Ontario,Brant County,2020-06-27,15,,,,3
Canada,Ontario,Brant County,2020-06-28,22,,,,10
Canada,Ontario,Brant County,2020-06-29,6,,,,-36
Canada,Ontario,Brant County,2020-06-30,24,,,,-34
Canada,Ontario,Brant County,2020-07-01,-3,,,,-62
Canada,Ontario,Brant County,2020-07-02,6,,,,-38
Canada,Ontario,Brant County,2020-07-03,3,,,,-44
Canada,Ontario,Brant County,2020-07-04,26,,,,2
Canada,Ontario,Brant County,2020-07-05,11,,,,-2
Canada,Ontario,Brant County,2020-07-06,3,,,,-37
Canada,Ontario,Brant County,2020-07-07,-1,,,,-36
Canada,Ontario,Brant County,2020-07-08,-6,,,,-34
Canada,Ontario,Brant County,2020-07-09,0,,,,-35
Canada,Ontario,Brant County,2020-07-10,-8,,,,-36
Canada,Ontario,Brant County,2020-07-11,7,,,,-4
Canada,Ontario,Brant County,2020-07-12,30,,,,-4
Canada,Ontario,Brant County,2020-07-13,2,,,,-34
Canada,Ontario,Brant County,2020-07-14,3,,,,-35
Canada,Ontario,Brant County,2020-07-15,4,,,,-34
Canada,Ontario,Brant County,2020-07-16,-12,,,,-35
Canada,Ontario,Brant County,2020-07-17,3,,,,-33
Canada,Ontario,Brant County,2020-07-18,25,,,,-1
Canada,Ontario,Brant County,2020-07-19,-2,,,,-7
Canada,Ontario,Brant County,2020-07-20,6,,,,-33
Canada,Ontario,Brant County,2020-07-21,5,,,,-32
Canada,Ontario,Brant County,2020-07-22,-4,,,,-32
Canada,Ontario,Brant County,2020-07-23,4,,,,-33
Canada,Ontario,Brant County,2020-07-24,3,,,,-33
Canada,Ontario,Brant County,2020-07-25,28,,,,9
Canada,Ontario,Brant County,2020-07-26,24,,,,-3
Canada,Ontario,Brant County,2020-07-27,-10,,,,-35
Canada,Ontario,Brant County,2020-07-28,7,,,,-34
Canada,Ontario,Brant County,2020-07-29,2,,,,-34
Canada,Ontario,Brant County,2020-07-30,11,,,,-36
Canada,Ontario,Brant County,2020-07-31,13,,,,-37
Canada,Ontario,Brant County,2020-08-01,32,,,,-7
Canada,Ontario,Brant County,2020-08-02,6,,,,-14
Canada,Ontario,Brant County,2020-08-03,-5,,,,-74
Canada,Ontario,Brant County,2020-08-04,-1,,,,-37
Canada,Ontario,Brant County,2020-08-05,18,,,,-36
Canada,Ontario,Brant County,2020-08-06,17,,,,-34
Canada,Ontario,Brant County,2020-08-07,13,,,,-34
Canada,Ontario,Brant County,2020-08-08,40,,,,2
Canada,Ontario,Brant County,2020-08-09,31,,,,-13
Canada,Ontario,Brant County,2020-08-10,7,,,,-33
Canada,Ontario,Brant County,2020-08-11,2,,,,-33
Canada,Ontario,Brant County,2020-08-12,16,,,,-30
Canada,Ontario,Brant County,2020-08-13,15,,,,-31
Canada,Ontario,Brant County,2020-08-14,8,,,,-34
Canada,Ontario,Brant County,2020-08-15,37,,,,5
Canada,Ontario,Brant County,2020-08-16,21,,,,-16
Canada,Ontario,Brant County,2020-08-17,,,,,
Canada,Ontario,Brant County,2020-08-18,,,,,
Canada,Ontario,Brant County,2020-08-19,,,,,
Canada,Ontario,Brant County,2020-08-20,,,,,
Canada,Ontario,Brant County,2020-08-21,,,,,
Canada,Ontario,Brant County,2020-08-24,,,,,
Canada,Ontario,Brant County,2020-08-25,,,,,
Canada,Ontario,Brant County,2020-08-26,,,,,
Canada,Ontario,Brant County,2020-08-27,,,,,
Canada,Ontario,Brant County,2020-08-28,,,,,
Canada,Ontario,Brant County,2020-08-31,,,,,
Canada,Ontario,Brant County,2020-09-01,,,,,
Canada,Ontario,Brant County,2020-09-02,,,,,
Canada,Ontario,Brant County,2020-09-03,,,,,
Canada,Ontario,Brant County,2020-09-04,,,,,
Canada,Ontario,Brant County,2020-09-07,,,,,-78
Canada,Ontario,Brant County,2020-09-08,,,,,
Canada,Ontario,Brant County,2020-09-09,,,,,
Canada,Ontario,Brant County,2020-09-10,,,,,
Canada,Ontario,Brant County,2020-09-11,11,,,,-27
Canada,Ontario,Brant County,2020-09-12,43,,,,7
Canada,Ontario,Brant County,2020-09-13,21,,,,-6
Canada,Ontario,Brant County,2020-09-14,16,,,,-25
Canada,Ontario,Brant County,2020-09-15,10,,,,-24
Canada,Ontario,Brant County,2020-09-16,10,,,,-24
Canada,Ontario,Brant County,2020-09-17,7,,,,-24
Canada,Ontario,Brant County,2020-09-18,9,,,,-22
Canada,Ontario,Brant County,2020-09-19,35,,,,6
Canada,Ontario,Brant County,2020-09-20,38,,,,2
Canada,Ontario,Brant County,2020-09-21,2,,,,-24
Canada,Ontario,Brant County,2020-09-22,2,,,,-26
Canada,Ontario,Brant County,2020-09-23,-1,,,,-22
Canada,Ontario,Brant County,2020-09-24,4,,,,-23
Canada,Ontario,Brant County,2020-09-25,2,,,,-24
Canada,Ontario,Brant County,2020-09-26,41,,,,6
Canada,Ontario,Brant County,2020-09-27,34,,,,-2
Canada,Ontario,Brant County,2020-09-28,3,,,,-24
Canada,Ontario,Brant County,2020-09-29,-3,,,,-23
Canada,Ontario,Brant County,2020-09-30,6,,,,-25
Canada,Ontario,Brant County,2020-10-01,5,,,,-23
Canada,Ontario,Brant County,2020-10-02,2,,,,-24
Canada,Ontario,Brant County,2020-10-03,33,,,,0
Canada,Ontario,Brant County,2020-10-04,2,,,,-11
Canada,Ontario,Brant County,2020-10-05,0,,,,-24
Canada,Ontario,Brant County,2020-10-06,4,,,,-23
Canada,Ontario,Brant County,2020-10-07,-7,,,,-22
Canada,Ontario,Brant County,2020-10-08,2,,,,-22
Canada,Ontario,Brant County,2020-10-09,6,,,,-25
Canada,Ontario,Brant County,2020-10-10,22,,,,-5
Canada,Ontario,Brant County,2020-10-11,13,,,,-11
Canada,Ontario,Brant County,2020-10-12,-26,,,,-80
Canada,Ontario,Brant County,2020-10-13,-7,,,,-25
Canada,Ontario,Brant County,2020-10-14,-8,,,,-21
Canada,Ontario,Brant County,2020-10-15,-11,,,,-24
Canada,Ontario,Brant County,2020-10-16,-5,,,,-21
Canada,Ontario,Brant County,2020-10-17,22,,,,5
Canada,Ontario,Brant County,2020-10-18,1,,,,-8
Canada,Ontario,Brant County,2020-10-19,-16,,,,-23
Canada,Ontario,Brant County,2020-10-20,-5,,,,-21
Canada,Ontario,Brant County,2020-10-21,-10,,,,-21
Canada,Ontario,Brant County,2020-10-22,-11,,,,-20
Canada,Ontario,Brant County,2020-10-23,2,,,,-21
Canada,Ontario,Brant County,2020-10-24,20,,,,3
Canada,Ontario,Brant County,2020-10-25,11,,,,2
Canada,Ontario,Brant County,2020-10-26,-9,,,,-20
Canada,Ontario,Brant County,2020-10-27,-8,,,,-21
Canada,Ontario,Brant County,2020-10-28,1,,,,-19
Canada,Ontario,Brant County,2020-10-29,-5,,,,-20
Canada,Ontario,Brant County,2020-10-30,2,,,,-20
Canada,Ontario,Brant County,2020-10-31,17,,,,3
Canada,Ontario,Brant County,2020-11-01,-9,,,,-8
Canada,Ontario,Brant County,2020-11-02,-12,,,,-22
Canada,Ontario,Brant County,2020-11-03,-10,,,,-19
Canada,Ontario,Brant County,2020-11-04,-3,,,,-20
Canada,Ontario,Brant County,2020-11-05,-4,,,,-20
Canada,Ontario,Brant County,2020-11-06,2,,,,-21
Canada,Ontario,Brant County,2020-11-07,35,,,,4
Canada,Ontario,Brant County,2020-11-08,25,,,,-5
Canada,Ontario,Brant County,2020-11-09,0,,,,-21
Canada,Ontario,Brant County,2020-11-10,2,,,,-22
Canada,Ontario,Brant County,2020-11-11,-3,,,,-22
Canada,Ontario,Brant County,2020-11-12,1,,,,-21
Canada,Ontario,Brant County,2020-11-13,1,,,,-25
Canada,Ontario,Brant County,2020-11-14,27,,,,2
Canada,Ontario,Brant County,2020-11-15,-4,,,,-10
Canada,Ontario,Brant County,2020-11-16,-3,,,,-23
Canada,Ontario,Brant County,2020-11-17,-3,,,,-23
Canada,Ontario,Brant County,2020-11-18,-5,,,,-21
Canada,Ontario,Brant County,2020-11-19,1,,,,-19
Canada,Ontario,Brant County,2020-11-20,4,,,,-22
Canada,Ontario,Brant County,2020-11-21,25,,,,1
Canada,Ontario,Brant County,2020-11-22,-20,,,,-10
Canada,Ontario,Brant County,2020-11-23,-7,,,,-22
Canada,Ontario,Brant County,2020-11-24,-5,,,,-22
Canada,Ontario,Brant County,2020-11-25,-6,,,,-22
Canada,Ontario,Brant County,2020-11-26,4,,,,-20
Canada,Ontario,Brant County,2020-11-27,1,,,,-20
Canada,Ontario,Brant County,2020-11-28,23,,,,2
Canada,Ontario,Brant County,2020-11-29,13,,,,-4
Canada,Ontario,Brant County,2020-11-30,-9,,,,-24
Canada,Ontario,Brant County,2020-12-01,-24,,,,-27
Canada,Ontario,Brant County,2020-12-02,-9,,,,-21
Canada,Ontario,Brant County,2020-12-03,-4,,,,-21
Canada,Ontario,Brant County,2020-12-04,-9,,,,-22
Canada,Ontario,Brant County,2020-12-05,23,,,,-1
Canada,Ontario,Brant County,2020-12-06,-5,,,,-15
Canada,Ontario,Brant County,2020-12-07,-6,,,,-21
Canada,Ontario,Brant County,2020-12-08,-9,,,,-23
Canada,Ontario,Brant County,2020-12-09,-13,,,,-21
Canada,Ontario,Brant County,2020-12-10,0,,,,-21
Canada,Ontario,Brant County,2020-12-11,1,,,,-23
Canada,Ontario,Brant County,2020-12-12,8,,,,-6
Canada,Ontario,Brant County,2020-12-13,7,,,,-8
Canada,Ontario,Brant County,2020-12-14,-8,,,,-22
Canada,Ontario,Brant County,2020-12-15,-5,,,,-23
Canada,Ontario,Brant County,2020-12-16,-5,,,,-20
Canada,Ontario,Brant County,2020-12-17,-7,,,,-22
Canada,Ontario,Brant County,2020-12-18,-2,,,,-20
Canada,Ontario,Brant County,2020-12-19,13,,,,2
Canada,Ontario,Brant County,2020-12-20,10,,,,-7
Canada,Ontario,Brant County,2020-12-21,3,,,,-34
Canada,Ontario,Brant County,2020-12-22,13,,,,-36
Canada,Ontario,Brant County,2020-12-23,15,,,,-39
Canada,Ontario,Brant County,2020-12-24,-14,,,,-65
Canada,Ontario,Brant County,2020-12-25,-82,,,,-87
Canada,Ontario,Brant County,2020-12-26,-67,,,,-46
Canada,Ontario,Brant County,2020-12-27,-44,,,,-31
Canada,Ontario,Brant County,2020-12-28,-42,,,,-69
Canada,Ontario,Brant County,2020-12-29,-35,,,,-57
Canada,Ontario,Brant County,2020-12-30,-39,,,,-58
Canada,Ontario,Brant County,2020-12-31,-28,,,,-62
Canada,Ontario,Brant County,2021-01-01,-74,,,,-87
Canada,Ontario,Brant County,2021-01-02,-45,,,,-29
Canada,Ontario,Brant County,2021-01-03,-46,,,,-22
Canada,Ontario,Brant County,2021-01-04,-35,,,,-33
Canada,Ontario,Brant County,2021-01-05,-32,,,,-35
Canada,Ontario,Brant County,2021-01-06,-35,,,,-34
Canada,Ontario,Brant County,2021-01-07,-34,,,,-35
Canada,Ontario,Brant County,2021-01-08,-31,,,,-33
Canada,Ontario,Brant County,2021-01-09,-24,,,,-9
Canada,Ontario,Brant County,2021-01-10,-34,,,,-21
Canada,Ontario,Brant County,2021-01-11,-35,,,,-32
Canada,Ontario,Brant County,2021-01-12,-41,,,,-35
Canada,Ontario,Brant County,2021-01-13,-23,,,,-35
Canada,Ontario,Brant County,2021-01-14,-44,,,,-38
Canada,Ontario,Brant County,2021-01-15,-44,,,,-39
Canada,Ontario,Brant County,2021-01-16,-41,,,,-15
Canada,Ontario,Brant County,2021-01-17,-44,,,,-19
Canada,Ontario,Brant County,2021-01-18,-41,,,,-38
Canada,Ontario,Brant County,2021-01-19,-45,,,,-37
Canada,Ontario,Brant County,2021-01-20,-40,,,,-37
Canada,Ontario,Brant County,2021-01-21,-38,,,,-36
Canada,Ontario,Brant County,2021-01-22,-41,,,,-38
Canada,Ontario,Brant County,2021-01-23,-32,,,,-17
Canada,Ontario,Brant County,2021-01-24,-42,,,,-24
Canada,Ontario,Brant County,2021-01-25,-38,,,,-35
Canada,Ontario,Brant County,2021-01-26,-53,,,,-41
Canada,Ontario,Brant County,2021-01-27,-38,,,,-38
Canada,Ontario,Brant County,2021-01-28,-40,,,,-36
Canada,Ontario,Brant County,2021-01-29,-34,,,,-36
Canada,Ontario,Brant County,2021-01-30,-24,,,,-17
Canada,Ontario,Brant County,2021-01-31,-39,,,,-21
Canada,Ontario,Brant County,2021-02-01,-40,,,,-37
Canada,Ontario,Brant County,2021-02-02,-37,,,,-37
Canada,Ontario,Brant County,2021-02-03,-32,,,,-38
Canada,Ontario,Brant County,2021-02-04,-34,,,,-35
Canada,Ontario,Brant County,2021-02-05,-45,,,,-40
Canada,Ontario,Brant County,2021-02-06,-33,,,,-15
Canada,Ontario,Brant County,2021-02-07,-42,,,,-25
Canada,Ontario,Brant County,2021-02-08,-39,,,,-31
Canada,Ontario,Brant County,2021-02-09,-38,,,,-30
Canada,Ontario,Brant County,2021-02-10,-31,,,,-30
Canada,Ontario,Brant County,2021-02-11,-35,,,,-28
Canada,Ontario,Brant County,2021-02-12,-35,,,,-31
Canada,Ontario,Brant County,2021-02-13,-34,,,,-17
Canada,Ontario,Brant County,2021-02-14,-20,,,,-21
Canada,Ontario,Brant County,2021-02-15,-55,,,,-79
Canada,Ontario,Brant County,2021-02-16,-47,,,,-46
Canada,Ontario,Brant County,2021-02-17,-19,,,,-29
Canada,Ontario,Brant County,2021-02-18,-24,,,,-27
Canada,Ontario,Brant County,2021-02-19,-21,,,,-28
Canada,Ontario,Brant County,2021-02-20,2,,,,-7
Canada,Ontario,Brant County,2021-02-21,-7,,,,-10
Canada,Ontario,Brant County,2021-02-22,-32,,,,-32
Canada,Ontario,Brant County,2021-02-23,-16,,,,-27
Canada,Ontario,Brant County,2021-02-24,-13,,,,-27
Canada,Ontario,Brant County,2021-02-25,-16,,,,-26
Canada,Ontario,Brant County,2021-02-26,-9,,,,-25
Canada,Ontario,Brant County,2021-02-27,6,,,,-10
Canada,Ontario,Brant County,2021-02-28,-15,,,,-14
Canada,Ontario,Brant County,2021-03-01,-30,,,,-27
Canada,Ontario,Brant County,2021-03-02,-21,,,,-27
Canada,Ontario,Brant County,2021-03-03,-17,,,,-26
Canada,Ontario,Brant County,2021-03-04,-16,,,,-26
Canada,Ontario,Brant County,2021-03-05,-15,,,,-26
Canada,Ontario,Brant County,2021-03-06,5,,,,-9
Canada,Ontario,Brant County,2021-03-07,-9,,,,-14
Canada,Ontario,Brant County,2021-03-08,-15,,,,-27
Canada,Ontario,Brant County,2021-03-09,-9,,,,-24
Canada,Ontario,Brant County,2021-03-10,-4,,,,-25
Canada,Ontario,Brant County,2021-03-11,-7,,,,-24
Canada,Ontario,Brant County,2021-03-12,-1,,,,-25
Canada,Ontario,Brant County,2021-03-13,18,,,,-11
Canada,Ontario,Brant County,2021-03-14,3,,,,-11
Canada,Ontario,Brant County,2021-03-15,-12,,,,-26
Canada,Ontario,Brant County,2021-03-16,-10,,,,-26
Canada,Ontario,Brant County,2021-03-17,-6,,,,-26
Canada,Ontario,Brant County,2021-03-18,-12,,,,-24
Canada,Ontario,Brant County,2021-03-19,-5,,,,-24
Canada,Ontario,Brant County,2021-03-20,27,,,,-3
Canada,Ontario,Brant County,2021-03-21,18,,,,-6
Canada,Ontario,Brant County,2021-03-22,-8,,,,-26
Canada,Ontario,Brant County,2021-03-23,-7,,,,-24
Canada,Ontario,Brant County,2021-03-24,-3,,,,-23
Canada,Ontario,Brant County,2021-03-25,1,,,,-22
Canada,Ontario,Brant County,2021-03-26,-9,,,,-24
Canada,Ontario,Brant County,2021-03-27,18,,,,-1
Canada,Ontario,Brant County,2021-03-28,-11,,,,-13
Canada,Ontario,Brant County,2021-03-29,-6,,,,-26
Canada,Ontario,Brant County,2021-03-30,10,,,,-25
Canada,Ontario,Brant County,2021-03-31,4,,,,-26
Canada,Ontario,Brant County,2021-04-01,29,,,,-26
Canada,Ontario,Brant County,2021-04-02,-23,,,,-76
Canada,Ontario,Brant County,2021-04-03,4,,,,-18
Canada,Ontario,Brant County,2021-04-04,-19,,,,-23
Canada,Ontario,Brant County,2021-04-05,-17,,,,-43
Canada,Ontario,Brant County,2021-04-06,-10,,,,-27
Canada,Ontario,Brant County,2021-04-07,3,,,,-27
Canada,Ontario,Brant County,2021-04-08,-15,,,,-26
Canada,Ontario,Brant County,2021-04-09,-15,,,,-25
Canada,Ontario,Brant County,2021-04-10,0,,,,-6
Canada,Ontario,Brant County,2021-04-11,-15,,,,-21
Canada,Ontario,Brant County,2021-04-12,-24,,,,-34
Canada,Ontario,Brant County,2021-04-13,-10,,,,-35
Canada,Ontario,Brant County,2021-04-14,-10,,,,-35
Canada,Ontario,Brant County,2021-04-15,-17,,,,-35
Canada,Ontario,Brant County,2021-04-16,-19,,,,-34
Canada,Ontario,Brant County,2021-04-17,-26,,,,-14
Canada,Ontario,Brant County,2021-04-18,-30,,,,-16
Canada,Ontario,Brant County,2021-04-19,-32,,,,-35
Canada,Ontario,Brant County,2021-04-20,-16,,,,-35
Canada,Ontario,Brant County,2021-04-21,-25,,,,-37
Canada,Ontario,Brant County,2021-04-22,-14,,,,-35
Canada,Ontario,Brant County,2021-04-23,-19,,,,-33
Canada,Ontario,Brant County,2021-04-24,-1,,,,-8
Canada,Ontario,Brant County,2021-04-25,-13,,,,-19
Canada,Ontario,Brant County,2021-04-26,-14,,,,-33
Canada,Ontario,Brant County,2021-04-27,-11,,,,-34
Canada,Ontario,Brant County,2021-04-28,-11,,,,-33
Canada,Ontario,Brant County,2021-04-29,-17,,,,-33
Canada,Ontario,Brant County,2021-04-30,-13,,,,-32
Canada,Ontario,Brant County,2021-05-01,8,,,,-5
Canada,Ontario,Brant County,2021-05-02,-5,,,,-10
Canada,Ontario,Brant County,2021-05-03,-22,,,,-33
Canada,Ontario,Brant County,2021-05-04,-15,,,,-34
Canada,Ontario,Brant County,2021-05-05,-18,,,,-35
Canada,Ontario,Brant County,2021-05-06,-5,,,,-33
Canada,Ontario,Brant County,2021-05-07,-13,,,,-33
Canada,Ontario,Brant County,2021-05-08,9,,,,-7
Canada,Ontario,Brant County,2021-05-09,13,,,,-9
Canada,Ontario,Brant County,2021-05-10,-12,,,,-32
Canada,Ontario,Brant County,2021-05-11,-11,,,,-33
Canada,Ontario,Brant County,2021-05-12,-3,,,,-33
Canada,Ontario,Brant County,2021-05-13,1,,,,-32
Canada,Ontario,Brant County,2021-05-14,4,,,,-33
Canada,Ontario,Brant County,2021-05-15,15,,,,-7
Canada,Ontario,Brant County,2021-05-16,20,,,,-12
Canada,Ontario,Brant County,2021-05-17,-2,,,,-30
Canada,Ontario,Brant County,2021-05-18,4,,,,-31
Canada,Ontario,Brant County,2021-05-19,5,,,,-33
Canada,Ontario,Brant County,2021-05-20,7,,,,-31
Canada,Ontario,Brant County,2021-05-21,7,,,,-37
Canada,Ontario,Brant County,2021-05-22,24,,,,-17
Canada,Ontario,Brant County,2021-05-23,34,,,,-18
Canada,Ontario,Brant County,2021-05-24,0,,,,-79
Canada,Ontario,Brant County,2021-05-25,9,,,,-33
Canada,Ontario,Brant County,2021-05-26,1,,,,-31
Canada,Ontario,Brant County,2021-05-27,7,,,,-31
Canada,Ontario,Brant County,2021-05-28,-6,,,,-32
Canada,Ontario,Brant County,2021-05-29,17,,,,-11
Canada,Ontario,Brant County,2021-05-30,26,,,,-23
Canada,Ontario,Brant County,2021-05-31,5,,,,-28
Canada,Ontario,Brant County,2021-06-01,10,,,,-29
Canada,Ontario,Brant County,2021-06-02,2,,,,-28
Canada,Ontario,Brant County,2021-06-03,5,,,,-27
Canada,Ontario,Brant County,2021-06-04,6,,,,-29
