country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Hastings County,2020-02-15,23,10,,87,3
Canada,Ontario,Hastings County,2020-02-16,19,16,56,13,-1
Canada,Ontario,Hastings County,2020-02-17,-22,-45,,88,-62
Canada,Ontario,Hastings County,2020-02-18,-6,11,-10,11,-5
Canada,Ontario,Hastings County,2020-02-19,2,6,-1,18,2
Canada,Ontario,Hastings County,2020-02-20,9,10,-2,7,4
Canada,Ontario,Hastings County,2020-02-21,1,-2,12,3,-3
Canada,Ontario,Hastings County,2020-02-22,29,13,,28,7
Canada,Ontario,Hastings County,2020-02-23,9,8,41,38,5
Canada,Ontario,Hastings County,2020-02-24,5,5,33,13,1
Canada,Ontario,Hastings County,2020-02-25,2,7,-5,6,3
Canada,Ontario,Hastings County,2020-02-26,-15,-6,-13,-2,-9
Canada,Ontario,Hastings County,2020-02-27,-19,-21,-27,5,-15
Canada,Ontario,Hastings County,2020-02-28,0,0,-10,21,6
Canada,Ontario,Hastings County,2020-02-29,27,11,34,44,5
Canada,Ontario,Hastings County,2020-03-01,14,10,22,28,7
Canada,Ontario,Hastings County,2020-03-02,4,2,1,18,2
Canada,Ontario,Hastings County,2020-03-03,-1,2,0,14,4
Canada,Ontario,Hastings County,2020-03-04,4,3,13,25,3
Canada,Ontario,Hastings County,2020-03-05,7,3,34,12,-2
Canada,Ontario,Hastings County,2020-03-06,-1,-8,-7,11,10
Canada,Ontario,Hastings County,2020-03-07,29,8,,29,6
Canada,Ontario,Hastings County,2020-03-08,12,6,61,36,3
Canada,Ontario,Hastings County,2020-03-09,8,4,,17,3
Canada,Ontario,Hastings County,2020-03-10,2,2,7,11,3
Canada,Ontario,Hastings County,2020-03-11,4,2,11,15,3
Canada,Ontario,Hastings County,2020-03-12,11,23,36,11,5
Canada,Ontario,Hastings County,2020-03-13,-1,33,-11,2,5
Canada,Ontario,Hastings County,2020-03-14,19,27,,24,3
Canada,Ontario,Hastings County,2020-03-15,2,15,74,8,-2
Canada,Ontario,Hastings County,2020-03-16,-2,36,53,6,-20
Canada,Ontario,Hastings County,2020-03-17,-24,18,24,4,-25
Canada,Ontario,Hastings County,2020-03-18,-31,-2,68,3,-29
Canada,Ontario,Hastings County,2020-03-19,-31,2,67,-18,-32
Canada,Ontario,Hastings County,2020-03-20,-38,-8,19,-38,-31
Canada,Ontario,Hastings County,2020-03-21,-31,-2,,-17,-28
Canada,Ontario,Hastings County,2020-03-22,-41,-17,68,-39,-30
Canada,Ontario,Hastings County,2020-03-23,-39,-10,-8,-29,-39
Canada,Ontario,Hastings County,2020-03-24,-43,-11,30,-27,-42
Canada,Ontario,Hastings County,2020-03-25,-51,-28,48,-27,-47
Canada,Ontario,Hastings County,2020-03-26,-48,-23,53,-40,-48
Canada,Ontario,Hastings County,2020-03-27,-50,-23,53,-53,-46
Canada,Ontario,Hastings County,2020-03-28,-44,-15,55,-46,-39
Canada,Ontario,Hastings County,2020-03-29,-59,-37,-19,-63,-43
Canada,Ontario,Hastings County,2020-03-30,-50,-28,17,-45,-51
Canada,Ontario,Hastings County,2020-03-31,-41,-11,28,-44,-49
Canada,Ontario,Hastings County,2020-04-01,-42,-21,75,-41,-50
Canada,Ontario,Hastings County,2020-04-02,-44,-20,83,-53,-49
Canada,Ontario,Hastings County,2020-04-03,-50,-23,-4,-60,-48
Canada,Ontario,Hastings County,2020-04-04,-42,-21,,-51,-39
Canada,Ontario,Hastings County,2020-04-05,-54,-31,37,-66,-41
