country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Peterborough County,2020-02-15,14,10,78,4,3
Canada,Ontario,Peterborough County,2020-02-16,11,20,46,-21,1
Canada,Ontario,Peterborough County,2020-02-17,-35,-46,40,-60,-70
Canada,Ontario,Peterborough County,2020-02-18,-7,7,-8,-11,-2
Canada,Ontario,Peterborough County,2020-02-19,-5,4,-2,-8,0
Canada,Ontario,Peterborough County,2020-02-20,2,6,9,-14,-1
Canada,Ontario,Peterborough County,2020-02-21,-3,-5,7,-24,-9
Canada,Ontario,Peterborough County,2020-02-22,16,10,62,11,6
Canada,Ontario,Peterborough County,2020-02-23,11,12,38,-3,6
Canada,Ontario,Peterborough County,2020-02-24,2,4,22,-13,-1
Canada,Ontario,Peterborough County,2020-02-25,6,4,22,-8,1
Canada,Ontario,Peterborough County,2020-02-26,-9,-4,-12,-9,-5
Canada,Ontario,Peterborough County,2020-02-27,-27,-27,-26,-20,-21
Canada,Ontario,Peterborough County,2020-02-28,-5,-3,-7,-3,-3
Canada,Ontario,Peterborough County,2020-02-29,20,10,29,12,10
Canada,Ontario,Peterborough County,2020-03-01,16,13,30,0,8
Canada,Ontario,Peterborough County,2020-03-02,6,4,-1,-6,3
Canada,Ontario,Peterborough County,2020-03-03,3,-4,2,-1,6
Canada,Ontario,Peterborough County,2020-03-04,6,4,2,13,3
Canada,Ontario,Peterborough County,2020-03-05,7,8,17,10,1
Canada,Ontario,Peterborough County,2020-03-06,0,-5,7,6,3
Canada,Ontario,Peterborough County,2020-03-07,30,15,62,18,12
Canada,Ontario,Peterborough County,2020-03-08,13,9,52,3,11
Canada,Ontario,Peterborough County,2020-03-09,9,3,29,0,3
Canada,Ontario,Peterborough County,2020-03-10,4,-1,2,10,5
Canada,Ontario,Peterborough County,2020-03-11,7,7,5,2,2
Canada,Ontario,Peterborough County,2020-03-12,7,33,11,10,3
Canada,Ontario,Peterborough County,2020-03-13,-2,40,-7,-8,-12
Canada,Ontario,Peterborough County,2020-03-14,2,34,55,3,3
Canada,Ontario,Peterborough County,2020-03-15,-7,27,51,-26,1
Canada,Ontario,Peterborough County,2020-03-16,-6,36,10,-42,-25
Canada,Ontario,Peterborough County,2020-03-17,-29,13,-6,-46,-33
Canada,Ontario,Peterborough County,2020-03-18,-36,4,17,-50,-39
Canada,Ontario,Peterborough County,2020-03-19,-39,8,17,-48,-40
Canada,Ontario,Peterborough County,2020-03-20,-46,-7,-5,-57,-45
Canada,Ontario,Peterborough County,2020-03-21,-44,-4,72,-49,-32
Canada,Ontario,Peterborough County,2020-03-22,-49,-10,35,-60,-32
Canada,Ontario,Peterborough County,2020-03-23,-47,-13,-30,-66,-48
Canada,Ontario,Peterborough County,2020-03-24,-48,-13,0,-66,-52
Canada,Ontario,Peterborough County,2020-03-25,-57,-22,8,-69,-56
Canada,Ontario,Peterborough County,2020-03-26,-57,-18,-4,-73,-57
Canada,Ontario,Peterborough County,2020-03-27,-56,-21,39,-69,-56
Canada,Ontario,Peterborough County,2020-03-28,-55,-20,30,-60,-44
Canada,Ontario,Peterborough County,2020-03-29,-60,-29,-6,-75,-43
Canada,Ontario,Peterborough County,2020-03-30,-54,-24,-22,-75,-58
Canada,Ontario,Peterborough County,2020-03-31,-49,-12,-2,-74,-57
Canada,Ontario,Peterborough County,2020-04-01,-50,-19,25,-72,-58
Canada,Ontario,Peterborough County,2020-04-02,-50,-16,21,-78,-58
Canada,Ontario,Peterborough County,2020-04-03,-55,-24,-27,-76,-59
Canada,Ontario,Peterborough County,2020-04-04,-49,-19,52,-70,-42
Canada,Ontario,Peterborough County,2020-04-05,-58,-29,16,-72,-43
Canada,Ontario,Peterborough County,2020-04-06,-52,-22,11,-80,-58
Canada,Ontario,Peterborough County,2020-04-07,-51,-18,9,-78,-58
Canada,Ontario,Peterborough County,2020-04-08,-50,-7,-16,-78,-59
Canada,Ontario,Peterborough County,2020-04-09,-41,17,-20,-76,-59
Canada,Ontario,Peterborough County,2020-04-10,-83,-68,-13,-87,-82
Canada,Ontario,Peterborough County,2020-04-11,-45,3,53,-63,-42
Canada,Ontario,Peterborough County,2020-04-12,-83,-71,0,,-55
Canada,Ontario,Peterborough County,2020-04-13,-58,-24,-39,-82,-65
Canada,Ontario,Peterborough County,2020-04-14,-49,-11,-16,-79,-56
Canada,Ontario,Peterborough County,2020-04-15,-49,-11,-25,-80,-59
Canada,Ontario,Peterborough County,2020-04-16,-51,-11,-18,-78,-58
Canada,Ontario,Peterborough County,2020-04-17,-54,-21,2,-74,-58
Canada,Ontario,Peterborough County,2020-04-18,-47,-17,55,-64,-41
Canada,Ontario,Peterborough County,2020-04-19,-57,-24,-15,-71,-43
Canada,Ontario,Peterborough County,2020-04-20,-46,-14,15,-75,-55
Canada,Ontario,Peterborough County,2020-04-21,-49,-19,-27,-77,-56
Canada,Ontario,Peterborough County,2020-04-22,-43,-8,-18,-75,-57
Canada,Ontario,Peterborough County,2020-04-23,-44,-4,15,-72,-56
Canada,Ontario,Peterborough County,2020-04-24,-51,-19,-1,-75,-56
Canada,Ontario,Peterborough County,2020-04-25,-47,-14,,-62,-38
Canada,Ontario,Peterborough County,2020-04-26,-54,-20,-6,-67,-41
Canada,Ontario,Peterborough County,2020-04-27,-43,-12,30,-75,-55
Canada,Ontario,Peterborough County,2020-04-28,-42,-9,8,-73,-56
Canada,Ontario,Peterborough County,2020-04-29,-43,-6,-5,-75,-56
Canada,Ontario,Peterborough County,2020-04-30,-44,-4,-25,-74,-56
Canada,Ontario,Peterborough County,2020-05-01,-44,-11,52,-73,-54
Canada,Ontario,Peterborough County,2020-05-02,-42,-10,,-62,-38
Canada,Ontario,Peterborough County,2020-05-03,-41,-4,109,-61,-32
Canada,Ontario,Peterborough County,2020-05-04,-42,-8,33,-70,-52
Canada,Ontario,Peterborough County,2020-05-05,-39,-2,44,-69,-52
Canada,Ontario,Peterborough County,2020-05-06,-40,-4,51,-74,-53
Canada,Ontario,Peterborough County,2020-05-07,-45,-5,11,-77,-54
Canada,Ontario,Peterborough County,2020-05-08,-47,-9,26,-74,-52
Canada,Ontario,Peterborough County,2020-05-09,-39,2,34,-66,-35
Canada,Ontario,Peterborough County,2020-05-10,-36,0,42,-66,-32
Canada,Ontario,Peterborough County,2020-05-11,-44,-15,0,-71,-51
Canada,Ontario,Peterborough County,2020-05-12,-39,-7,14,-72,-50
Canada,Ontario,Peterborough County,2020-05-13,-35,-3,48,-74,-50
Canada,Ontario,Peterborough County,2020-05-14,-38,0,36,-72,-51
Canada,Ontario,Peterborough County,2020-05-15,-41,-11,37,-74,-52
Canada,Ontario,Peterborough County,2020-05-16,-32,-3,,-55,-30
Canada,Ontario,Peterborough County,2020-05-17,-32,5,,-58,-32
Canada,Ontario,Peterborough County,2020-05-18,-64,-47,70,-83,-78
Canada,Ontario,Peterborough County,2020-05-19,-25,7,46,-70,-47
Canada,Ontario,Peterborough County,2020-05-20,-20,12,84,-68,-47
Canada,Ontario,Peterborough County,2020-05-21,-26,9,106,-71,-47
Canada,Ontario,Peterborough County,2020-05-22,-31,0,147,-63,-45
Canada,Ontario,Peterborough County,2020-05-23,-23,7,,-55,-22
Canada,Ontario,Peterborough County,2020-05-24,-26,4,,-57,-21
Canada,Ontario,Peterborough County,2020-05-25,-23,8,83,-68,-46
Canada,Ontario,Peterborough County,2020-05-26,-26,1,89,-69,-44
Canada,Ontario,Peterborough County,2020-05-27,-23,9,92,-68,-44
Canada,Ontario,Peterborough County,2020-05-28,-28,2,61,-67,-45
Canada,Ontario,Peterborough County,2020-05-29,-30,0,79,-62,-44
Canada,Ontario,Peterborough County,2020-05-30,-21,8,,-60,-15
Canada,Ontario,Peterborough County,2020-05-31,-22,8,,-53,-16
Canada,Ontario,Peterborough County,2020-06-01,-22,4,95,-68,-42
Canada,Ontario,Peterborough County,2020-06-02,-24,4,74,-64,-42
Canada,Ontario,Peterborough County,2020-06-03,-23,9,79,-73,-41
Canada,Ontario,Peterborough County,2020-06-04,-25,12,,-66,-41
Canada,Ontario,Peterborough County,2020-06-05,-28,2,,-64,-42
Canada,Ontario,Peterborough County,2020-06-06,-17,13,,-53,-16
Canada,Ontario,Peterborough County,2020-06-07,-21,10,,-49,-12
Canada,Ontario,Peterborough County,2020-06-08,-21,10,,-70,-39
Canada,Ontario,Peterborough County,2020-06-09,-21,7,,-65,-39
Canada,Ontario,Peterborough County,2020-06-10,-18,11,105,-68,-40
Canada,Ontario,Peterborough County,2020-06-11,-20,15,,-64,-39
Canada,Ontario,Peterborough County,2020-06-12,-19,3,,-66,-38
Canada,Ontario,Peterborough County,2020-06-13,-7,13,,-49,-6
Canada,Ontario,Peterborough County,2020-06-14,-10,9,,-47,-6
Canada,Ontario,Peterborough County,2020-06-15,-13,7,,-64,-39
Canada,Ontario,Peterborough County,2020-06-16,-14,7,,-63,-37
Canada,Ontario,Peterborough County,2020-06-17,-11,14,,-59,-38
Canada,Ontario,Peterborough County,2020-06-18,-15,18,,-58,-37
Canada,Ontario,Peterborough County,2020-06-19,-15,10,,-63,-38
Canada,Ontario,Peterborough County,2020-06-20,-4,27,,-42,-5
Canada,Ontario,Peterborough County,2020-06-21,-10,15,,-54,1
Canada,Ontario,Peterborough County,2020-06-22,-14,5,,-67,-41
Canada,Ontario,Peterborough County,2020-06-23,-18,1,108,-67,-40
Canada,Ontario,Peterborough County,2020-06-24,-13,12,,-66,-38
Canada,Ontario,Peterborough County,2020-06-25,-14,14,,-61,-37
Canada,Ontario,Peterborough County,2020-06-26,-17,8,,-59,-37
Canada,Ontario,Peterborough County,2020-06-27,-6,21,,-42,-5
Canada,Ontario,Peterborough County,2020-06-28,-7,14,,-58,-1
Canada,Ontario,Peterborough County,2020-06-29,-5,22,,-69,-39
Canada,Ontario,Peterborough County,2020-06-30,11,51,,-63,-37
Canada,Ontario,Peterborough County,2020-07-01,-44,-26,,-79,-66
Canada,Ontario,Peterborough County,2020-07-02,-1,41,,-65,-42
Canada,Ontario,Peterborough County,2020-07-03,-10,24,,-67,-45
Canada,Ontario,Peterborough County,2020-07-04,-3,27,,-46,-3
Canada,Ontario,Peterborough County,2020-07-05,-2,24,,-59,-5
Canada,Ontario,Peterborough County,2020-07-06,-5,23,,-68,-40
Canada,Ontario,Peterborough County,2020-07-07,-9,21,,-69,-38
Canada,Ontario,Peterborough County,2020-07-08,-6,30,,-71,-38
Canada,Ontario,Peterborough County,2020-07-09,-10,31,,-67,-37
Canada,Ontario,Peterborough County,2020-07-10,-13,18,,-70,-37
Canada,Ontario,Peterborough County,2020-07-11,-8,27,,-66,-10
Canada,Ontario,Peterborough County,2020-07-12,-4,28,,-66,-5
Canada,Ontario,Peterborough County,2020-07-13,-6,21,,-74,-37
Canada,Ontario,Peterborough County,2020-07-14,-7,21,,-68,-36
Canada,Ontario,Peterborough County,2020-07-15,-4,30,,-72,-36
Canada,Ontario,Peterborough County,2020-07-16,-7,39,,-71,-37
Canada,Ontario,Peterborough County,2020-07-17,-8,24,,-67,-36
Canada,Ontario,Peterborough County,2020-07-18,6,40,,-57,-1
Canada,Ontario,Peterborough County,2020-07-19,-4,29,,-59,-6
Canada,Ontario,Peterborough County,2020-07-20,2,33,,-72,-35
Canada,Ontario,Peterborough County,2020-07-21,-1,29,,-70,-34
Canada,Ontario,Peterborough County,2020-07-22,-1,33,,-72,-37
Canada,Ontario,Peterborough County,2020-07-23,-5,34,,-68,-35
Canada,Ontario,Peterborough County,2020-07-24,-9,21,,-66,-34
Canada,Ontario,Peterborough County,2020-07-25,4,35,,-56,-2
Canada,Ontario,Peterborough County,2020-07-26,0,30,,-64,-4
Canada,Ontario,Peterborough County,2020-07-27,-2,31,,-70,-39
Canada,Ontario,Peterborough County,2020-07-28,-3,24,,-70,-36
Canada,Ontario,Peterborough County,2020-07-29,1,31,,-71,-38
Canada,Ontario,Peterborough County,2020-07-30,0,32,,-69,-38
Canada,Ontario,Peterborough County,2020-07-31,-1,27,,-62,-36
Canada,Ontario,Peterborough County,2020-08-01,8,33,,-52,-2
Canada,Ontario,Peterborough County,2020-08-02,1,30,,-75,-14
Canada,Ontario,Peterborough County,2020-08-03,-10,-5,,-74,-68
Canada,Ontario,Peterborough County,2020-08-04,2,28,,-70,-39
Canada,Ontario,Peterborough County,2020-08-05,5,32,,-69,-36
Canada,Ontario,Peterborough County,2020-08-06,-1,30,,-66,-35
Canada,Ontario,Peterborough County,2020-08-07,-7,16,,-70,-35
Canada,Ontario,Peterborough County,2020-08-08,5,31,,-57,-1
Canada,Ontario,Peterborough County,2020-08-09,3,32,,-59,0
Canada,Ontario,Peterborough County,2020-08-10,1,22,,-76,-36
Canada,Ontario,Peterborough County,2020-08-11,-3,17,,-81,-35
Canada,Ontario,Peterborough County,2020-08-12,1,21,,-78,-34
Canada,Ontario,Peterborough County,2020-08-13,-4,21,,-80,-33
Canada,Ontario,Peterborough County,2020-08-14,-5,13,,-79,-35
Canada,Ontario,Peterborough County,2020-08-15,5,25,,-67,-1
Canada,Ontario,Peterborough County,2020-08-16,-1,17,,-75,-7
Canada,Ontario,Peterborough County,2020-08-17,-1,,,,-36
Canada,Ontario,Peterborough County,2020-08-18,-3,,,,-32
Canada,Ontario,Peterborough County,2020-08-19,-1,,,,-34
Canada,Ontario,Peterborough County,2020-08-20,0,,,,-33
Canada,Ontario,Peterborough County,2020-08-21,-7,,,,-33
Canada,Ontario,Peterborough County,2020-08-22,6,,,,
Canada,Ontario,Peterborough County,2020-08-23,6,,,,
Canada,Ontario,Peterborough County,2020-08-24,0,,,,-35
Canada,Ontario,Peterborough County,2020-08-25,1,,,,-32
Canada,Ontario,Peterborough County,2020-08-26,1,,,,-33
Canada,Ontario,Peterborough County,2020-08-27,-1,,,,-33
Canada,Ontario,Peterborough County,2020-08-28,-5,,,,-33
Canada,Ontario,Peterborough County,2020-08-29,5,,,,
Canada,Ontario,Peterborough County,2020-08-30,7,,,,
Canada,Ontario,Peterborough County,2020-08-31,5,,,,-34
Canada,Ontario,Peterborough County,2020-09-01,1,,,,-32
Canada,Ontario,Peterborough County,2020-09-02,0,,,,-33
Canada,Ontario,Peterborough County,2020-09-03,2,,,,-32
Canada,Ontario,Peterborough County,2020-09-04,3,,,,-35
Canada,Ontario,Peterborough County,2020-09-05,14,,,,
Canada,Ontario,Peterborough County,2020-09-06,18,,,,
Canada,Ontario,Peterborough County,2020-09-07,-33,,,,-74
Canada,Ontario,Peterborough County,2020-09-08,5,,,,-31
Canada,Ontario,Peterborough County,2020-09-09,1,,,,-30
Canada,Ontario,Peterborough County,2020-09-10,-2,,,,-30
Canada,Ontario,Peterborough County,2020-09-11,-8,9,,-66,-30
Canada,Ontario,Peterborough County,2020-09-12,3,23,,-48,-1
Canada,Ontario,Peterborough County,2020-09-13,-1,22,,-60,-1
Canada,Ontario,Peterborough County,2020-09-14,-1,14,,-64,-28
Canada,Ontario,Peterborough County,2020-09-15,-4,8,,-62,-25
Canada,Ontario,Peterborough County,2020-09-16,-6,9,,-58,-27
Canada,Ontario,Peterborough County,2020-09-17,-6,12,,-58,-27
Canada,Ontario,Peterborough County,2020-09-18,-7,10,,-57,-27
