country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Elgin County,2020-12-31,-12,49,,-53,-62
Canada,Ontario,Elgin County,2021-01-01,-79,-78,,-72,-86
Canada,Ontario,Elgin County,2021-01-02,-38,-6,,-50,-34
Canada,Ontario,Elgin County,2021-01-03,-39,-11,,-56,-26
Canada,Ontario,Elgin County,2021-01-04,-34,-1,,-36,-33
Canada,Ontario,Elgin County,2021-01-05,-34,0,,-38,-33
Canada,Ontario,Elgin County,2021-01-06,-29,1,,-42,-33
Canada,Ontario,Elgin County,2021-01-07,-30,3,,-40,-32
Canada,Ontario,Elgin County,2021-01-08,-32,3,,-48,-29
Canada,Ontario,Elgin County,2021-01-09,-30,3,,-39,-18
Canada,Ontario,Elgin County,2021-01-10,-33,-4,,-53,-23
Canada,Ontario,Elgin County,2021-01-11,-35,-5,,-30,-31
Canada,Ontario,Elgin County,2021-01-12,-35,-4,,-29,-32
Canada,Ontario,Elgin County,2021-01-13,-30,5,,-31,-32
Canada,Ontario,Elgin County,2021-01-14,-44,-11,,-43,-35
Canada,Ontario,Elgin County,2021-01-15,-46,-15,,-55,-31
Canada,Ontario,Elgin County,2021-01-16,-44,-8,,-58,-22
Canada,Ontario,Elgin County,2021-01-17,-43,-14,,-67,-27
Canada,Ontario,Elgin County,2021-01-18,-44,-17,,-30,-35
Canada,Ontario,Elgin County,2021-01-19,-42,-14,,-44,-35
Canada,Ontario,Elgin County,2021-01-20,-38,-14,,-40,-34
Canada,Ontario,Elgin County,2021-01-21,-36,-8,,-43,-34
Canada,Ontario,Elgin County,2021-01-22,-37,-12,,-52,-31
Canada,Ontario,Elgin County,2021-01-23,-36,-6,,-54,-22
Canada,Ontario,Elgin County,2021-01-24,-37,-14,,-62,-24
Canada,Ontario,Elgin County,2021-01-25,-37,-15,,-37,-33
Canada,Ontario,Elgin County,2021-01-26,-43,-19,,-39,-35
Canada,Ontario,Elgin County,2021-01-27,-35,-4,,-37,-34
Canada,Ontario,Elgin County,2021-01-28,-37,-7,,-39,-34
Canada,Ontario,Elgin County,2021-01-29,-34,-5,,-47,-31
Canada,Ontario,Elgin County,2021-01-30,-30,3,,-47,-18
Canada,Ontario,Elgin County,2021-01-31,-33,-3,,-59,-25
Canada,Ontario,Elgin County,2021-02-01,-35,-11,,-34,-29
Canada,Ontario,Elgin County,2021-02-02,-32,-5,,-35,-30
Canada,Ontario,Elgin County,2021-02-03,-33,-5,,-34,-28
Canada,Ontario,Elgin County,2021-02-04,-30,3,,-37,-27
Canada,Ontario,Elgin County,2021-02-05,-39,-12,,-48,-28
Canada,Ontario,Elgin County,2021-02-06,-35,3,,-46,-19
Canada,Ontario,Elgin County,2021-02-07,-34,-3,,-63,-22
Canada,Ontario,Elgin County,2021-02-08,-37,-13,,-26,-29
Canada,Ontario,Elgin County,2021-02-09,-36,-8,,-28,-29
Canada,Ontario,Elgin County,2021-02-10,-30,-4,,-27,-27
Canada,Ontario,Elgin County,2021-02-11,-28,5,,-34,-28
Canada,Ontario,Elgin County,2021-02-12,-28,2,,-41,-25
Canada,Ontario,Elgin County,2021-02-13,-31,13,,-44,-20
Canada,Ontario,Elgin County,2021-02-14,-20,17,,-52,-25
Canada,Ontario,Elgin County,2021-02-15,-63,-61,,-44,-76
Canada,Ontario,Elgin County,2021-02-16,-31,-5,,-47,-34
Canada,Ontario,Elgin County,2021-02-17,-16,11,,-29,-26
Canada,Ontario,Elgin County,2021-02-18,-17,6,,-36,-24
Canada,Ontario,Elgin County,2021-02-19,-18,-8,,-38,-22
Canada,Ontario,Elgin County,2021-02-20,-16,-7,,-35,-14
Canada,Ontario,Elgin County,2021-02-21,-16,-15,,-38,-19
Canada,Ontario,Elgin County,2021-02-22,-26,-22,,-29,-31
Canada,Ontario,Elgin County,2021-02-23,-23,-18,,-23,-25
Canada,Ontario,Elgin County,2021-02-24,-15,-7,,-24,-24
Canada,Ontario,Elgin County,2021-02-25,-12,-6,,-30,-23
Canada,Ontario,Elgin County,2021-02-26,-12,-7,,-28,-20
Canada,Ontario,Elgin County,2021-02-27,-12,-8,,-26,-12
Canada,Ontario,Elgin County,2021-02-28,-14,-14,,-37,-16
Canada,Ontario,Elgin County,2021-03-01,-19,-20,,-19,-23
Canada,Ontario,Elgin County,2021-03-02,-13,-15,,-26,-24
Canada,Ontario,Elgin County,2021-03-03,-11,-12,,-27,-25
Canada,Ontario,Elgin County,2021-03-04,-12,-12,,-30,-24
Canada,Ontario,Elgin County,2021-03-05,-17,-11,,-35,-25
Canada,Ontario,Elgin County,2021-03-06,-14,-7,,-19,-10
Canada,Ontario,Elgin County,2021-03-07,-10,-16,,-39,-9
Canada,Ontario,Elgin County,2021-03-08,-12,-16,,-19,-22
Canada,Ontario,Elgin County,2021-03-09,-5,-11,,-21,-23
Canada,Ontario,Elgin County,2021-03-10,3,-6,,-21,-24
Canada,Ontario,Elgin County,2021-03-11,-3,-8,,-26,-22
Canada,Ontario,Elgin County,2021-03-12,-3,-14,,-25,-20
Canada,Ontario,Elgin County,2021-03-13,4,-3,,-20,-8
Canada,Ontario,Elgin County,2021-03-14,0,-15,,-25,-8
Canada,Ontario,Elgin County,2021-03-15,-7,-12,,-13,-23
Canada,Ontario,Elgin County,2021-03-16,-10,-13,,-20,-22
Canada,Ontario,Elgin County,2021-03-17,0,0,,-23,-22
Canada,Ontario,Elgin County,2021-03-18,-3,-3,,-28,-22
Canada,Ontario,Elgin County,2021-03-19,-2,9,,-32,-18
Canada,Ontario,Elgin County,2021-03-20,7,8,,-13,-6
Canada,Ontario,Elgin County,2021-03-21,13,5,,-22,-9
Canada,Ontario,Elgin County,2021-03-22,4,2,,-16,-21
Canada,Ontario,Elgin County,2021-03-23,-2,-3,,-12,-21
Canada,Ontario,Elgin County,2021-03-24,1,5,,-18,-21
Canada,Ontario,Elgin County,2021-03-25,3,3,,-27,-21
Canada,Ontario,Elgin County,2021-03-26,-7,-4,,-30,-19
Canada,Ontario,Elgin County,2021-03-27,5,7,,-13,-6
Canada,Ontario,Elgin County,2021-03-28,-4,-1,,-35,-15
Canada,Ontario,Elgin County,2021-03-29,1,2,,-11,-21
Canada,Ontario,Elgin County,2021-03-30,8,-1,,-23,-22
Canada,Ontario,Elgin County,2021-03-31,14,1,,-12,-21
Canada,Ontario,Elgin County,2021-04-01,37,36,,-9,-23
Canada,Ontario,Elgin County,2021-04-02,-48,-59,,-27,-75
Canada,Ontario,Elgin County,2021-04-03,1,18,,-20,-19
Canada,Ontario,Elgin County,2021-04-04,-47,-55,,-16,-28
