country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Perth County,2020-03-25,-51,-17,,,-48
Canada,Ontario,Perth County,2020-03-26,-53,-16,,,-49
Canada,Ontario,Perth County,2020-03-27,-50,-18,,,-49
Canada,Ontario,Perth County,2020-03-28,-56,-21,,,-44
Canada,Ontario,Perth County,2020-03-29,-54,-27,,,-48
Canada,Ontario,Perth County,2020-03-30,-46,-21,,,-51
Canada,Ontario,Perth County,2020-03-31,-40,-13,,,-50
Canada,Ontario,Perth County,2020-04-01,-35,-16,,,-51
Canada,Ontario,Perth County,2020-04-02,-37,-17,,,-51
Canada,Ontario,Perth County,2020-04-03,-40,-15,,,-51
Canada,Ontario,Perth County,2020-04-04,-40,-23,,,-38
Canada,Ontario,Perth County,2020-04-05,-36,-21,,,-44
Canada,Ontario,Perth County,2020-04-06,-38,-23,,,-51
Canada,Ontario,Perth County,2020-04-07,-39,-17,,,-50
Canada,Ontario,Perth County,2020-04-08,-30,-3,,,-51
Canada,Ontario,Perth County,2020-04-09,-18,22,,,-53
Canada,Ontario,Perth County,2020-04-10,-85,-88,,,-85
Canada,Ontario,Perth County,2020-04-11,-33,4,,,-44
Canada,Ontario,Perth County,2020-04-12,-77,-87,,,-53
Canada,Ontario,Perth County,2020-04-13,-34,-21,,,-59
Canada,Ontario,Perth County,2020-04-14,-33,-9,,,-54
Canada,Ontario,Perth County,2020-04-15,-34,-12,,,-51
Canada,Ontario,Perth County,2020-04-16,-47,-17,,,-52
Canada,Ontario,Perth County,2020-04-17,-48,-24,,,-51
Canada,Ontario,Perth County,2020-04-18,-49,-26,,,-37
Canada,Ontario,Perth County,2020-04-19,-47,-28,,,-40
Canada,Ontario,Perth County,2020-04-20,-42,-20,,,-48
Canada,Ontario,Perth County,2020-04-21,-47,-22,,,-49
Canada,Ontario,Perth County,2020-04-22,-44,-22,,,-48
Canada,Ontario,Perth County,2020-04-23,-44,-22,,,-50
Canada,Ontario,Perth County,2020-04-24,-47,-24,,,-50
Canada,Ontario,Perth County,2020-04-25,-43,-24,,,-36
Canada,Ontario,Perth County,2020-04-26,-40,-19,,,-44
Canada,Ontario,Perth County,2020-04-27,-35,-18,,,-46
Canada,Ontario,Perth County,2020-04-28,-36,-11,,,-47
Canada,Ontario,Perth County,2020-04-29,-36,-13,,,-46
Canada,Ontario,Perth County,2020-04-30,-34,-9,,,-46
Canada,Ontario,Perth County,2020-05-01,-35,-15,,,-45
Canada,Ontario,Perth County,2020-05-02,-39,-19,,,-33
Canada,Ontario,Perth County,2020-05-03,-21,-19,,,-35
Canada,Ontario,Perth County,2020-05-04,-34,-11,,,-45
Canada,Ontario,Perth County,2020-05-05,-35,-11,,,-46
Canada,Ontario,Perth County,2020-05-06,-27,-11,,,-44
Canada,Ontario,Perth County,2020-05-07,-34,-5,,,-44
Canada,Ontario,Perth County,2020-05-08,-38,-12,,,-43
Canada,Ontario,Perth County,2020-05-09,-34,-5,,,-33
Canada,Ontario,Perth County,2020-05-10,-12,-7,,,-37
Canada,Ontario,Perth County,2020-05-11,-37,-18,,,-42
Canada,Ontario,Perth County,2020-05-12,-30,-8,,,-41
Canada,Ontario,Perth County,2020-05-13,-27,-10,,,-41
Canada,Ontario,Perth County,2020-05-14,-29,-10,,,-41
Canada,Ontario,Perth County,2020-05-15,-29,-8,,,-42
Canada,Ontario,Perth County,2020-05-16,-28,-12,,,-28
Canada,Ontario,Perth County,2020-05-17,-17,-6,,,-36
Canada,Ontario,Perth County,2020-05-18,-61,-60,,,-80
Canada,Ontario,Perth County,2020-05-19,-21,-2,,,-34
Canada,Ontario,Perth County,2020-05-20,-11,-1,,,-32
Canada,Ontario,Perth County,2020-05-21,-13,-4,,,-35
Canada,Ontario,Perth County,2020-05-22,-19,-7,,,-31
Canada,Ontario,Perth County,2020-05-23,-20,-6,,,-19
Canada,Ontario,Perth County,2020-05-24,-4,-1,,,-18
Canada,Ontario,Perth County,2020-05-25,-12,2,,,-32
Canada,Ontario,Perth County,2020-05-26,-15,0,,,-31
Canada,Ontario,Perth County,2020-05-27,-14,3,,,-30
Canada,Ontario,Perth County,2020-05-28,-19,-8,,,-31
Canada,Ontario,Perth County,2020-05-29,-22,-7,,,-31
Canada,Ontario,Perth County,2020-05-30,-20,-6,,,-10
Canada,Ontario,Perth County,2020-05-31,-5,-6,,,-12
Canada,Ontario,Perth County,2020-06-01,-14,-4,,,-28
Canada,Ontario,Perth County,2020-06-02,-13,-3,,,-30
Canada,Ontario,Perth County,2020-06-03,-18,5,,,-27
Canada,Ontario,Perth County,2020-06-04,-14,2,,,-26
Canada,Ontario,Perth County,2020-06-05,-15,-2,,,-29
Canada,Ontario,Perth County,2020-06-06,-15,-7,,,-10
Canada,Ontario,Perth County,2020-06-07,-3,-1,,,-19
Canada,Ontario,Perth County,2020-06-08,-8,-4,,,-27
Canada,Ontario,Perth County,2020-06-09,-14,-3,,,-28
Canada,Ontario,Perth County,2020-06-10,-12,3,,,-29
Canada,Ontario,Perth County,2020-06-11,-10,-1,,,-27
Canada,Ontario,Perth County,2020-06-12,-12,-7,,,-28
Canada,Ontario,Perth County,2020-06-13,-11,-2,,,-2
Canada,Ontario,Perth County,2020-06-14,5,-2,,,-6
Canada,Ontario,Perth County,2020-06-15,-7,1,,,-26
Canada,Ontario,Perth County,2020-06-16,-7,1,,,-24
Canada,Ontario,Perth County,2020-06-17,-5,5,,,-25
Canada,Ontario,Perth County,2020-06-18,-7,4,,,-25
Canada,Ontario,Perth County,2020-06-19,-8,4,,,-28
Canada,Ontario,Perth County,2020-06-20,-7,6,,,-1
Canada,Ontario,Perth County,2020-06-21,4,-2,,,-1
Canada,Ontario,Perth County,2020-06-22,-10,-1,,,-26
Canada,Ontario,Perth County,2020-06-23,-11,-5,,,-26
Canada,Ontario,Perth County,2020-06-24,-7,4,,,-24
Canada,Ontario,Perth County,2020-06-25,-2,4,,,-24
Canada,Ontario,Perth County,2020-06-26,-9,-1,,,-26
Canada,Ontario,Perth County,2020-06-27,-11,-3,,,1
Canada,Ontario,Perth County,2020-06-28,7,0,,,-2
Canada,Ontario,Perth County,2020-06-29,1,7,,,-28
Canada,Ontario,Perth County,2020-06-30,16,29,,,-26
Canada,Ontario,Perth County,2020-07-01,-34,-45,,,-54
Canada,Ontario,Perth County,2020-07-02,6,19,,,-34
Canada,Ontario,Perth County,2020-07-03,-6,5,,,-45
Canada,Ontario,Perth County,2020-07-04,-13,-6,,,-9
Canada,Ontario,Perth County,2020-07-05,9,0,,,-6
Canada,Ontario,Perth County,2020-07-06,-4,3,,,-27
Canada,Ontario,Perth County,2020-07-07,-4,4,,,-26
Canada,Ontario,Perth County,2020-07-08,-3,4,,,-24
Canada,Ontario,Perth County,2020-07-09,-2,0,,,-25
Canada,Ontario,Perth County,2020-07-10,-11,-6,,,-26
Canada,Ontario,Perth County,2020-07-11,-11,-4,,,3
Canada,Ontario,Perth County,2020-07-12,11,1,,,-3
Canada,Ontario,Perth County,2020-07-13,-4,-4,,,-26
Canada,Ontario,Perth County,2020-07-14,-3,-5,,,-27
Canada,Ontario,Perth County,2020-07-15,0,4,,,-26
Canada,Ontario,Perth County,2020-07-16,-1,2,,,-26
Canada,Ontario,Perth County,2020-07-17,-5,-5,,,-26
Canada,Ontario,Perth County,2020-07-18,-7,-5,,,-1
Canada,Ontario,Perth County,2020-07-19,-3,-10,,,-11
Canada,Ontario,Perth County,2020-07-20,1,3,,,-25
Canada,Ontario,Perth County,2020-07-21,-5,-2,,,-24
Canada,Ontario,Perth County,2020-07-22,-7,-1,,,-24
Canada,Ontario,Perth County,2020-07-23,-1,-1,,,-24
Canada,Ontario,Perth County,2020-07-24,-7,-3,,,-25
Canada,Ontario,Perth County,2020-07-25,-4,-10,,,9
Canada,Ontario,Perth County,2020-07-26,11,-1,,,-2
Canada,Ontario,Perth County,2020-07-27,-5,-4,,,-29
Canada,Ontario,Perth County,2020-07-28,-5,-3,,,-26
Canada,Ontario,Perth County,2020-07-29,-2,-2,,,-26
Canada,Ontario,Perth County,2020-07-30,2,5,,,-26
Canada,Ontario,Perth County,2020-07-31,1,0,,,-28
Canada,Ontario,Perth County,2020-08-01,-5,-7,,,-4
Canada,Ontario,Perth County,2020-08-02,-1,-3,,,-22
Canada,Ontario,Perth County,2020-08-03,-23,-30,,,-71
Canada,Ontario,Perth County,2020-08-04,-4,6,,,-28
Canada,Ontario,Perth County,2020-08-05,4,5,,,-27
Canada,Ontario,Perth County,2020-08-06,-1,2,,,-26
Canada,Ontario,Perth County,2020-08-07,-8,-10,,,-27
Canada,Ontario,Perth County,2020-08-08,-6,-4,,,9
Canada,Ontario,Perth County,2020-08-09,11,-2,,,-4
Canada,Ontario,Perth County,2020-08-10,-2,0,,,-26
Canada,Ontario,Perth County,2020-08-11,-7,-2,,,-26
Canada,Ontario,Perth County,2020-08-12,0,-3,,,-25
Canada,Ontario,Perth County,2020-08-13,0,-1,,,-25
Canada,Ontario,Perth County,2020-08-14,-3,-1,,,-26
Canada,Ontario,Perth County,2020-08-15,-6,-7,,,8
Canada,Ontario,Perth County,2020-08-16,4,-4,,,-3
Canada,Ontario,Perth County,2020-08-17,,,,,-26
Canada,Ontario,Perth County,2020-08-18,,,,,-24
Canada,Ontario,Perth County,2020-08-19,,,,,-25
Canada,Ontario,Perth County,2020-08-20,,,,,-25
Canada,Ontario,Perth County,2020-08-21,,,,,-24
Canada,Ontario,Perth County,2020-08-24,,,,,-27
Canada,Ontario,Perth County,2020-08-25,,,,,-25
Canada,Ontario,Perth County,2020-08-26,,,,,-25
Canada,Ontario,Perth County,2020-08-27,,,,,-24
Canada,Ontario,Perth County,2020-08-28,,,,,-24
Canada,Ontario,Perth County,2020-08-31,,,,,-26
Canada,Ontario,Perth County,2020-09-01,,,,,-25
Canada,Ontario,Perth County,2020-09-02,,,,,-24
Canada,Ontario,Perth County,2020-09-03,,,,,-25
Canada,Ontario,Perth County,2020-09-04,,,,,-27
Canada,Ontario,Perth County,2020-09-07,,,,,-78
Canada,Ontario,Perth County,2020-09-08,,,,,-26
Canada,Ontario,Perth County,2020-09-09,,,,,-24
Canada,Ontario,Perth County,2020-09-10,,,,,-26
Canada,Ontario,Perth County,2020-09-11,-6,-11,,,-22
Canada,Ontario,Perth County,2020-09-12,-7,-7,,,3
Canada,Ontario,Perth County,2020-09-13,9,2,,,-7
Canada,Ontario,Perth County,2020-09-14,3,-3,,,-23
Canada,Ontario,Perth County,2020-09-15,0,-8,,,-22
Canada,Ontario,Perth County,2020-09-16,-1,-6,,,-22
Canada,Ontario,Perth County,2020-09-17,-3,-6,,,-22
Canada,Ontario,Perth County,2020-09-18,-6,-15,,,-20
Canada,Ontario,Perth County,2020-09-19,-5,-6,,,4
Canada,Ontario,Perth County,2020-09-20,12,-3,,,0
Canada,Ontario,Perth County,2020-09-21,-6,-10,,,-22
Canada,Ontario,Perth County,2020-09-22,-7,-4,,,-22
Canada,Ontario,Perth County,2020-09-23,-9,-2,,,-21
Canada,Ontario,Perth County,2020-09-24,-6,-5,,,-20
Canada,Ontario,Perth County,2020-09-25,-11,-7,,,-21
Canada,Ontario,Perth County,2020-09-26,-7,-6,,,0
Canada,Ontario,Perth County,2020-09-27,12,4,,,-4
Canada,Ontario,Perth County,2020-09-28,-8,-5,,,-18
Canada,Ontario,Perth County,2020-09-29,-4,-3,,,-19
Canada,Ontario,Perth County,2020-09-30,-5,-3,,,-20
Canada,Ontario,Perth County,2020-10-01,-6,-4,,,-17
Canada,Ontario,Perth County,2020-10-02,-11,-11,,,-16
Canada,Ontario,Perth County,2020-10-03,-5,-9,,,5
Canada,Ontario,Perth County,2020-10-04,-4,3,,,-10
Canada,Ontario,Perth County,2020-10-05,-9,-3,,,-19
Canada,Ontario,Perth County,2020-10-06,-6,-4,,,-19
Canada,Ontario,Perth County,2020-10-07,-6,4,,,-18
Canada,Ontario,Perth County,2020-10-08,-4,4,,,-17
Canada,Ontario,Perth County,2020-10-09,-8,1,,,-19
Canada,Ontario,Perth County,2020-10-10,-12,1,,,-1
Canada,Ontario,Perth County,2020-10-11,-4,0,,,-14
Canada,Ontario,Perth County,2020-10-12,-46,-60,,,-76
Canada,Ontario,Perth County,2020-10-13,-8,6,,,-18
Canada,Ontario,Perth County,2020-10-14,-6,0,,,-17
Canada,Ontario,Perth County,2020-10-15,-12,-6,,,-16
Canada,Ontario,Perth County,2020-10-16,-12,-11,,,-16
Canada,Ontario,Perth County,2020-10-17,-5,-6,,,7
Canada,Ontario,Perth County,2020-10-18,-2,1,,,-9
Canada,Ontario,Perth County,2020-10-19,-8,-9,,,-16
Canada,Ontario,Perth County,2020-10-20,-5,-2,,,-14
Canada,Ontario,Perth County,2020-10-21,-8,-4,,,-15
Canada,Ontario,Perth County,2020-10-22,-8,-7,,,-13
Canada,Ontario,Perth County,2020-10-23,-13,-16,,,-14
Canada,Ontario,Perth County,2020-10-24,-6,-8,,,5
Canada,Ontario,Perth County,2020-10-25,5,3,,,-5
Canada,Ontario,Perth County,2020-10-26,-9,-6,,,-15
Canada,Ontario,Perth County,2020-10-27,-8,-6,,,-15
Canada,Ontario,Perth County,2020-10-28,-5,-4,,,-13
Canada,Ontario,Perth County,2020-10-29,-5,-7,,,-14
Canada,Ontario,Perth County,2020-10-30,-6,-4,,,-13
Canada,Ontario,Perth County,2020-10-31,-7,-1,,,3
Canada,Ontario,Perth County,2020-11-01,-4,-2,,,-5
Canada,Ontario,Perth County,2020-11-02,-11,-14,,,-15
Canada,Ontario,Perth County,2020-11-03,-8,-6,,,-16
Canada,Ontario,Perth County,2020-11-04,-10,-13,,,-14
Canada,Ontario,Perth County,2020-11-05,-6,-11,,,-13
Canada,Ontario,Perth County,2020-11-06,-10,-15,,,-20
Canada,Ontario,Perth County,2020-11-07,-3,-12,,,5
Canada,Ontario,Perth County,2020-11-08,13,0,,,-4
Canada,Ontario,Perth County,2020-11-09,-8,-13,,,-16
Canada,Ontario,Perth County,2020-11-10,-6,-8,,,-14
Canada,Ontario,Perth County,2020-11-11,-2,-2,,,-17
Canada,Ontario,Perth County,2020-11-12,-8,-12,,,-13
Canada,Ontario,Perth County,2020-11-13,-10,-14,,,-15
Canada,Ontario,Perth County,2020-11-14,-2,-7,,,-4
Canada,Ontario,Perth County,2020-11-15,-8,-12,-35,,-5
Canada,Ontario,Perth County,2020-11-16,-3,-10,,,-14
Canada,Ontario,Perth County,2020-11-17,-12,-17,,,-15
Canada,Ontario,Perth County,2020-11-18,-10,-11,,,-16
Canada,Ontario,Perth County,2020-11-19,-4,-10,,,-16
Canada,Ontario,Perth County,2020-11-20,-3,-13,,,-13
Canada,Ontario,Perth County,2020-11-21,-1,-6,,,-2
Canada,Ontario,Perth County,2020-11-22,-9,-8,,,-11
Canada,Ontario,Perth County,2020-11-23,-8,-7,,,-14
Canada,Ontario,Perth County,2020-11-24,-8,-9,,,-14
Canada,Ontario,Perth County,2020-11-25,-7,-10,,,-13
Canada,Ontario,Perth County,2020-11-26,-1,-3,,,-13
Canada,Ontario,Perth County,2020-11-27,-6,-8,,,-14
Canada,Ontario,Perth County,2020-11-28,1,-3,,,-3
Canada,Ontario,Perth County,2020-11-29,13,4,,,-3
Canada,Ontario,Perth County,2020-11-30,-5,-2,,,-15
Canada,Ontario,Perth County,2020-12-01,-31,-27,,,-28
Canada,Ontario,Perth County,2020-12-02,-6,-2,,,-16
Canada,Ontario,Perth County,2020-12-03,-4,-3,,,-13
Canada,Ontario,Perth County,2020-12-04,-12,-10,,,-14
Canada,Ontario,Perth County,2020-12-05,-4,-3,,,-2
Canada,Ontario,Perth County,2020-12-06,3,2,,,-4
Canada,Ontario,Perth County,2020-12-07,-4,-1,,,-15
Canada,Ontario,Perth County,2020-12-08,-7,-6,,,-12
Canada,Ontario,Perth County,2020-12-09,-9,-7,,,-13
Canada,Ontario,Perth County,2020-12-10,-3,-2,,,-12
Canada,Ontario,Perth County,2020-12-11,-6,-9,,,-12
Canada,Ontario,Perth County,2020-12-12,-7,1,,,1
Canada,Ontario,Perth County,2020-12-13,4,-1,,,-4
Canada,Ontario,Perth County,2020-12-14,-2,-2,,,-14
Canada,Ontario,Perth County,2020-12-15,-3,-1,,,-14
Canada,Ontario,Perth County,2020-12-16,3,-3,,,-14
Canada,Ontario,Perth County,2020-12-17,1,-1,,,-12
Canada,Ontario,Perth County,2020-12-18,-5,-1,,,-13
Canada,Ontario,Perth County,2020-12-19,-3,8,,,2
Canada,Ontario,Perth County,2020-12-20,7,8,,,-5
Canada,Ontario,Perth County,2020-12-21,21,30,,,-24
Canada,Ontario,Perth County,2020-12-22,19,34,,,-26
Canada,Ontario,Perth County,2020-12-23,29,57,,,-30
Canada,Ontario,Perth County,2020-12-24,-4,35,,,-59
Canada,Ontario,Perth County,2020-12-25,-95,-89,,,-88
Canada,Ontario,Perth County,2020-12-26,-72,-63,,,-53
Canada,Ontario,Perth County,2020-12-27,-40,-26,,,-33
Canada,Ontario,Perth County,2020-12-28,-38,-14,,,-69
Canada,Ontario,Perth County,2020-12-29,-31,-5,,,-56
Canada,Ontario,Perth County,2020-12-30,-35,6,,,-56
Canada,Ontario,Perth County,2020-12-31,-23,29,,,-61
Canada,Ontario,Perth County,2021-01-01,-82,-87,,,-88
Canada,Ontario,Perth County,2021-01-02,-48,-19,,,-32
Canada,Ontario,Perth County,2021-01-03,-44,-17,,,-21
Canada,Ontario,Perth County,2021-01-04,-38,-9,,,-26
Canada,Ontario,Perth County,2021-01-05,-39,-9,,,-29
Canada,Ontario,Perth County,2021-01-06,-39,-14,,,-28
Canada,Ontario,Perth County,2021-01-07,-39,-12,,,-26
Canada,Ontario,Perth County,2021-01-08,-43,-18,,,-25
Canada,Ontario,Perth County,2021-01-09,-41,-7,,,-10
Canada,Ontario,Perth County,2021-01-10,-35,-9,,,-16
Canada,Ontario,Perth County,2021-01-11,-45,-17,,,-26
Canada,Ontario,Perth County,2021-01-12,-46,-17,,,-28
Canada,Ontario,Perth County,2021-01-13,-38,-7,,,-28
Canada,Ontario,Perth County,2021-01-14,-52,-24,,,-30
Canada,Ontario,Perth County,2021-01-15,-52,-27,,,-30
Canada,Ontario,Perth County,2021-01-16,-55,-20,,,-16
Canada,Ontario,Perth County,2021-01-17,-50,-22,,,-26
Canada,Ontario,Perth County,2021-01-18,-52,-28,,,-29
Canada,Ontario,Perth County,2021-01-19,-51,-27,,,-31
Canada,Ontario,Perth County,2021-01-20,-47,-20,,,-29
Canada,Ontario,Perth County,2021-01-21,-43,-16,,,-29
Canada,Ontario,Perth County,2021-01-22,-53,-29,,,-29
Canada,Ontario,Perth County,2021-01-23,-49,-21,,,-18
Canada,Ontario,Perth County,2021-01-24,-41,-16,,,-18
Canada,Ontario,Perth County,2021-01-25,-46,-17,,,-29
Canada,Ontario,Perth County,2021-01-26,-55,-33,,,-30
Canada,Ontario,Perth County,2021-01-27,-41,-13,,,-29
Canada,Ontario,Perth County,2021-01-28,-45,-23,,,-29
Canada,Ontario,Perth County,2021-01-29,-45,-22,,,-29
Canada,Ontario,Perth County,2021-01-30,-42,-12,,,-13
Canada,Ontario,Perth County,2021-01-31,-40,-12,,,-18
Canada,Ontario,Perth County,2021-02-01,-42,-21,,,-27
Canada,Ontario,Perth County,2021-02-02,-40,-17,,,-29
Canada,Ontario,Perth County,2021-02-03,-41,-15,,,-26
Canada,Ontario,Perth County,2021-02-04,-40,-12,,,-26
Canada,Ontario,Perth County,2021-02-05,-60,-35,,,-31
Canada,Ontario,Perth County,2021-02-06,-49,-9,,,-11
Canada,Ontario,Perth County,2021-02-07,-41,-9,,,-16
Canada,Ontario,Perth County,2021-02-08,-43,-18,,,-21
Canada,Ontario,Perth County,2021-02-09,-39,-14,,,-21
Canada,Ontario,Perth County,2021-02-10,-39,-12,,,-20
Canada,Ontario,Perth County,2021-02-11,-33,-11,,,-20
Canada,Ontario,Perth County,2021-02-12,-35,-8,,,-22
Canada,Ontario,Perth County,2021-02-13,-37,2,,,-16
Canada,Ontario,Perth County,2021-02-14,-24,7,,,-30
Canada,Ontario,Perth County,2021-02-15,-66,-79,,,-75
Canada,Ontario,Perth County,2021-02-16,-35,-7,,,-28
Canada,Ontario,Perth County,2021-02-17,-18,-4,,,-17
Canada,Ontario,Perth County,2021-02-18,-22,-12,,,-17
Canada,Ontario,Perth County,2021-02-19,-25,-17,,,-15
Canada,Ontario,Perth County,2021-02-20,-23,-7,,,-8
Canada,Ontario,Perth County,2021-02-21,-13,-3,,,-5
Canada,Ontario,Perth County,2021-02-22,-34,-19,,,-23
Canada,Ontario,Perth County,2021-02-23,-25,-10,,,-18
Canada,Ontario,Perth County,2021-02-24,-21,-9,,,-17
Canada,Ontario,Perth County,2021-02-25,-18,-14,,,-16
Canada,Ontario,Perth County,2021-02-26,-19,-8,,,-15
Canada,Ontario,Perth County,2021-02-27,-15,-7,,,-8
Canada,Ontario,Perth County,2021-02-28,-11,-1,,,-10
Canada,Ontario,Perth County,2021-03-01,-25,-18,,,-15
Canada,Ontario,Perth County,2021-03-02,-21,-8,,,-16
Canada,Ontario,Perth County,2021-03-03,-17,-8,,,-15
Canada,Ontario,Perth County,2021-03-04,-18,-9,,,-14
Canada,Ontario,Perth County,2021-03-05,-19,-12,,,-14
Canada,Ontario,Perth County,2021-03-06,-16,-5,,,-2
Canada,Ontario,Perth County,2021-03-07,-7,-1,,,-3
Canada,Ontario,Perth County,2021-03-08,-15,-14,,,-14
Canada,Ontario,Perth County,2021-03-09,-11,-7,,,-14
Canada,Ontario,Perth County,2021-03-10,-8,-11,,,-14
Canada,Ontario,Perth County,2021-03-11,-11,-7,,,-14
Canada,Ontario,Perth County,2021-03-12,-11,-12,,,-14
Canada,Ontario,Perth County,2021-03-13,-5,0,,,-5
Canada,Ontario,Perth County,2021-03-14,-2,-1,,,-8
Canada,Ontario,Perth County,2021-03-15,-11,-10,,,-15
Canada,Ontario,Perth County,2021-03-16,-13,-8,,,-16
Canada,Ontario,Perth County,2021-03-17,-9,-6,,,-13
Canada,Ontario,Perth County,2021-03-18,-12,-8,,,-14
Canada,Ontario,Perth County,2021-03-19,-10,-9,,,-13
Canada,Ontario,Perth County,2021-03-20,1,1,,,-2
Canada,Ontario,Perth County,2021-03-21,13,2,,,1
Canada,Ontario,Perth County,2021-03-22,-5,-9,,,-14
Canada,Ontario,Perth County,2021-03-23,-4,-6,,,-14
Canada,Ontario,Perth County,2021-03-24,-8,-3,,,-15
Canada,Ontario,Perth County,2021-03-25,-5,-7,,,-15
Canada,Ontario,Perth County,2021-03-26,-16,-14,,,-16
Canada,Ontario,Perth County,2021-03-27,-7,-2,,,-1
Canada,Ontario,Perth County,2021-03-28,-6,-2,,,-8
Canada,Ontario,Perth County,2021-03-29,-7,-7,,,-13
Canada,Ontario,Perth County,2021-03-30,-3,0,,,-15
Canada,Ontario,Perth County,2021-03-31,5,12,,,-14
Canada,Ontario,Perth County,2021-04-01,25,44,,,-18
Canada,Ontario,Perth County,2021-04-02,-57,-80,,,-76
Canada,Ontario,Perth County,2021-04-03,-12,28,,,-20
Canada,Ontario,Perth County,2021-04-04,-47,-80,,,-20
Canada,Ontario,Perth County,2021-04-05,-17,0,,,-32
Canada,Ontario,Perth County,2021-04-06,-17,-1,,,-17
Canada,Ontario,Perth County,2021-04-07,0,3,,,-17
Canada,Ontario,Perth County,2021-04-08,-30,-8,,,-16
Canada,Ontario,Perth County,2021-04-09,-34,-10,,,-17
Canada,Ontario,Perth County,2021-04-10,-33,-8,,,-12
Canada,Ontario,Perth County,2021-04-11,-30,0,,,-19
Canada,Ontario,Perth County,2021-04-12,-32,-11,,,-23
Canada,Ontario,Perth County,2021-04-13,-28,-4,,,-25
Canada,Ontario,Perth County,2021-04-14,-29,-5,,,-24
Canada,Ontario,Perth County,2021-04-15,-30,2,,,-25
Canada,Ontario,Perth County,2021-04-16,-34,-8,,,-25
Canada,Ontario,Perth County,2021-04-17,-44,-12,,,-12
Canada,Ontario,Perth County,2021-04-18,-32,-8,,,-12
Canada,Ontario,Perth County,2021-04-19,-36,-14,,,-25
Canada,Ontario,Perth County,2021-04-20,-34,-6,,,-25
Canada,Ontario,Perth County,2021-04-21,-37,-7,,,-26
Canada,Ontario,Perth County,2021-04-22,-34,-8,,,-23
Canada,Ontario,Perth County,2021-04-23,-33,-12,,,-24
Canada,Ontario,Perth County,2021-04-24,-34,-5,,,-12
Canada,Ontario,Perth County,2021-04-25,-28,2,,,-13
Canada,Ontario,Perth County,2021-04-26,-34,-7,,,-22
Canada,Ontario,Perth County,2021-04-27,-30,-3,,,-24
Canada,Ontario,Perth County,2021-04-28,-28,3,,,-23
Canada,Ontario,Perth County,2021-04-29,-28,0,,,-25
Canada,Ontario,Perth County,2021-04-30,-30,-5,,,-27
Canada,Ontario,Perth County,2021-05-01,-29,2,,,-16
Canada,Ontario,Perth County,2021-05-02,-18,6,,,-16
Canada,Ontario,Perth County,2021-05-03,-29,-1,,,-25
Canada,Ontario,Perth County,2021-05-04,-30,0,,,-26
