country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Kawartha Lakes,2020-03-15,4,21,,,4
Canada,Ontario,Kawartha Lakes,2020-03-16,1,36,,,-18
Canada,Ontario,Kawartha Lakes,2020-03-17,-28,17,,,-27
Canada,Ontario,Kawartha Lakes,2020-03-18,-37,4,,,-31
Canada,Ontario,Kawartha Lakes,2020-03-19,-35,11,,,-34
Canada,Ontario,Kawartha Lakes,2020-03-20,-42,-5,,,-38
Canada,Ontario,Kawartha Lakes,2020-03-21,-35,-1,,,-21
Canada,Ontario,Kawartha Lakes,2020-03-22,-41,-12,,,-30
Canada,Ontario,Kawartha Lakes,2020-03-23,-50,-10,,,-42
Canada,Ontario,Kawartha Lakes,2020-03-24,-51,-12,,,-44
Canada,Ontario,Kawartha Lakes,2020-03-25,-58,-27,,,-50
Canada,Ontario,Kawartha Lakes,2020-03-26,-58,-20,,,-52
Canada,Ontario,Kawartha Lakes,2020-03-27,-52,-20,,,-51
Canada,Ontario,Kawartha Lakes,2020-03-28,-51,-23,,,-35
Canada,Ontario,Kawartha Lakes,2020-03-29,-58,-33,,,-43
Canada,Ontario,Kawartha Lakes,2020-03-30,-59,-26,,,-54
Canada,Ontario,Kawartha Lakes,2020-03-31,-54,-17,,,-53
Canada,Ontario,Kawartha Lakes,2020-04-01,-50,-18,,,-53
Canada,Ontario,Kawartha Lakes,2020-04-02,-52,-15,,,-53
Canada,Ontario,Kawartha Lakes,2020-04-03,-54,-25,,,-54
Canada,Ontario,Kawartha Lakes,2020-04-04,-46,-22,,,-40
Canada,Ontario,Kawartha Lakes,2020-04-05,-58,-30,,,-49
Canada,Ontario,Kawartha Lakes,2020-04-06,-55,-18,,,-52
Canada,Ontario,Kawartha Lakes,2020-04-07,-50,-14,,,-52
Canada,Ontario,Kawartha Lakes,2020-04-08,-53,-14,,,-54
Canada,Ontario,Kawartha Lakes,2020-04-09,-40,17,,,-54
Canada,Ontario,Kawartha Lakes,2020-04-10,-81,-69,,,-81
Canada,Ontario,Kawartha Lakes,2020-04-11,-35,6,,,-36
Canada,Ontario,Kawartha Lakes,2020-04-12,-78,-75,,,-48
Canada,Ontario,Kawartha Lakes,2020-04-13,-60,-23,,,-62
Canada,Ontario,Kawartha Lakes,2020-04-14,-49,-17,,,-53
Canada,Ontario,Kawartha Lakes,2020-04-15,-54,-15,,,-52
Canada,Ontario,Kawartha Lakes,2020-04-16,-51,-15,,,-52
Canada,Ontario,Kawartha Lakes,2020-04-17,-50,-20,,,-51
Canada,Ontario,Kawartha Lakes,2020-04-18,-38,-17,,,-35
Canada,Ontario,Kawartha Lakes,2020-04-19,-50,-24,,,-42
Canada,Ontario,Kawartha Lakes,2020-04-20,-46,-12,,,-48
Canada,Ontario,Kawartha Lakes,2020-04-21,-50,-18,,,-50
Canada,Ontario,Kawartha Lakes,2020-04-22,-47,-15,,,-50
Canada,Ontario,Kawartha Lakes,2020-04-23,-45,-11,,,-49
Canada,Ontario,Kawartha Lakes,2020-04-24,-47,-20,,,-50
Canada,Ontario,Kawartha Lakes,2020-04-25,-32,-15,,,-32
Canada,Ontario,Kawartha Lakes,2020-04-26,-43,-22,,,-36
Canada,Ontario,Kawartha Lakes,2020-04-27,-41,-12,,,-50
Canada,Ontario,Kawartha Lakes,2020-04-28,-43,-9,,,-49
Canada,Ontario,Kawartha Lakes,2020-04-29,-44,-12,,,-50
Canada,Ontario,Kawartha Lakes,2020-04-30,-41,-5,,,-49
Canada,Ontario,Kawartha Lakes,2020-05-01,-38,-13,,,-46
Canada,Ontario,Kawartha Lakes,2020-05-02,-25,-5,,,-32
Canada,Ontario,Kawartha Lakes,2020-05-03,-27,-13,,,-35
Canada,Ontario,Kawartha Lakes,2020-05-04,-36,-3,,,-47
Canada,Ontario,Kawartha Lakes,2020-05-05,-38,-6,,,-47
Canada,Ontario,Kawartha Lakes,2020-05-06,-37,-4,,,-46
Canada,Ontario,Kawartha Lakes,2020-05-07,-36,-3,,,-45
Canada,Ontario,Kawartha Lakes,2020-05-08,-35,-4,,,-46
Canada,Ontario,Kawartha Lakes,2020-05-09,-22,5,,,-26
Canada,Ontario,Kawartha Lakes,2020-05-10,-11,4,,,-29
Canada,Ontario,Kawartha Lakes,2020-05-11,-38,-10,,,-45
Canada,Ontario,Kawartha Lakes,2020-05-12,-32,-3,,,-44
Canada,Ontario,Kawartha Lakes,2020-05-13,-25,1,,,-43
Canada,Ontario,Kawartha Lakes,2020-05-14,-25,4,,,-42
Canada,Ontario,Kawartha Lakes,2020-05-15,-25,-1,,,-44
Canada,Ontario,Kawartha Lakes,2020-05-16,-1,11,,,-22
Canada,Ontario,Kawartha Lakes,2020-05-17,-3,8,,,-30
Canada,Ontario,Kawartha Lakes,2020-05-18,-41,-23,,,-76
Canada,Ontario,Kawartha Lakes,2020-05-19,-22,6,,,-39
Canada,Ontario,Kawartha Lakes,2020-05-20,-11,16,,,-38
Canada,Ontario,Kawartha Lakes,2020-05-21,-11,15,,,-37
Canada,Ontario,Kawartha Lakes,2020-05-22,-15,9,,,-37
Canada,Ontario,Kawartha Lakes,2020-05-23,18,30,,,-7
Canada,Ontario,Kawartha Lakes,2020-05-24,5,6,,,-18
Canada,Ontario,Kawartha Lakes,2020-05-25,-13,14,,,-40
Canada,Ontario,Kawartha Lakes,2020-05-26,-18,8,,,-36
Canada,Ontario,Kawartha Lakes,2020-05-27,-19,13,,,-35
Canada,Ontario,Kawartha Lakes,2020-05-28,-18,7,,,-33
Canada,Ontario,Kawartha Lakes,2020-05-29,-17,8,,,-36
Canada,Ontario,Kawartha Lakes,2020-05-30,12,26,,,-3
Canada,Ontario,Kawartha Lakes,2020-05-31,10,18,,,-13
Canada,Ontario,Kawartha Lakes,2020-06-01,-10,15,,,-32
Canada,Ontario,Kawartha Lakes,2020-06-02,-17,6,,,-34
Canada,Ontario,Kawartha Lakes,2020-06-03,-16,6,,,-34
Canada,Ontario,Kawartha Lakes,2020-06-04,-12,15,,,-32
Canada,Ontario,Kawartha Lakes,2020-06-05,-9,11,,,-33
Canada,Ontario,Kawartha Lakes,2020-06-06,25,34,,,0
Canada,Ontario,Kawartha Lakes,2020-06-07,24,21,,,-2
Canada,Ontario,Kawartha Lakes,2020-06-08,-4,17,,,-31
Canada,Ontario,Kawartha Lakes,2020-06-09,-12,10,,,-32
Canada,Ontario,Kawartha Lakes,2020-06-10,-12,10,,,-31
Canada,Ontario,Kawartha Lakes,2020-06-11,-5,15,,,-30
Canada,Ontario,Kawartha Lakes,2020-06-12,3,20,,,-30
Canada,Ontario,Kawartha Lakes,2020-06-13,40,38,,,4
Canada,Ontario,Kawartha Lakes,2020-06-14,36,28,,,0
Canada,Ontario,Kawartha Lakes,2020-06-15,5,19,,,-27
Canada,Ontario,Kawartha Lakes,2020-06-16,2,21,,,-27
Canada,Ontario,Kawartha Lakes,2020-06-17,1,24,,,-28
Canada,Ontario,Kawartha Lakes,2020-06-18,2,31,,,-27
Canada,Ontario,Kawartha Lakes,2020-06-19,11,30,,,-30
Canada,Ontario,Kawartha Lakes,2020-06-20,44,51,,,9
Canada,Ontario,Kawartha Lakes,2020-06-21,40,41,,,4
Canada,Ontario,Kawartha Lakes,2020-06-22,3,23,,,-30
Canada,Ontario,Kawartha Lakes,2020-06-23,-5,17,,,-31
Canada,Ontario,Kawartha Lakes,2020-06-24,-4,22,,,-28
Canada,Ontario,Kawartha Lakes,2020-06-25,1,35,,,-27
Canada,Ontario,Kawartha Lakes,2020-06-26,10,29,,,-28
Canada,Ontario,Kawartha Lakes,2020-06-27,42,54,,,2
Canada,Ontario,Kawartha Lakes,2020-06-28,47,42,,,1
Canada,Ontario,Kawartha Lakes,2020-06-29,16,41,,,-29
Canada,Ontario,Kawartha Lakes,2020-06-30,31,70,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-01,-13,14,,,-59
Canada,Ontario,Kawartha Lakes,2020-07-02,22,60,,,-32
Canada,Ontario,Kawartha Lakes,2020-07-03,22,43,,,-38
Canada,Ontario,Kawartha Lakes,2020-07-04,53,58,,,9
Canada,Ontario,Kawartha Lakes,2020-07-05,56,37,,,4
Canada,Ontario,Kawartha Lakes,2020-07-06,9,39,,,-30
Canada,Ontario,Kawartha Lakes,2020-07-07,6,35,,,-28
Canada,Ontario,Kawartha Lakes,2020-07-08,5,29,,,-29
Canada,Ontario,Kawartha Lakes,2020-07-09,9,44,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-10,9,34,,,-28
Canada,Ontario,Kawartha Lakes,2020-07-11,30,41,,,-4
Canada,Ontario,Kawartha Lakes,2020-07-12,44,39,,,0
Canada,Ontario,Kawartha Lakes,2020-07-13,13,32,,,-26
Canada,Ontario,Kawartha Lakes,2020-07-14,5,27,,,-26
Canada,Ontario,Kawartha Lakes,2020-07-15,3,25,,,-26
Canada,Ontario,Kawartha Lakes,2020-07-16,9,38,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-17,19,34,,,-26
Canada,Ontario,Kawartha Lakes,2020-07-18,52,57,,,10
Canada,Ontario,Kawartha Lakes,2020-07-19,33,31,,,-5
Canada,Ontario,Kawartha Lakes,2020-07-20,21,41,,,-25
Canada,Ontario,Kawartha Lakes,2020-07-21,7,27,,,-22
Canada,Ontario,Kawartha Lakes,2020-07-22,5,28,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-23,11,38,,,-24
Canada,Ontario,Kawartha Lakes,2020-07-24,17,34,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-25,57,58,,,6
Canada,Ontario,Kawartha Lakes,2020-07-26,49,41,,,2
Canada,Ontario,Kawartha Lakes,2020-07-27,14,39,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-28,10,34,,,-25
Canada,Ontario,Kawartha Lakes,2020-07-29,11,30,,,-29
Canada,Ontario,Kawartha Lakes,2020-07-30,20,38,,,-27
Canada,Ontario,Kawartha Lakes,2020-07-31,35,44,,,-28
Canada,Ontario,Kawartha Lakes,2020-08-01,72,65,,,5
Canada,Ontario,Kawartha Lakes,2020-08-02,50,49,,,-13
Canada,Ontario,Kawartha Lakes,2020-08-03,16,14,,,-67
Canada,Ontario,Kawartha Lakes,2020-08-04,18,34,,,-29
Canada,Ontario,Kawartha Lakes,2020-08-05,18,27,,,-26
Canada,Ontario,Kawartha Lakes,2020-08-06,24,37,,,-26
Canada,Ontario,Kawartha Lakes,2020-08-07,22,31,,,-27
Canada,Ontario,Kawartha Lakes,2020-08-08,65,50,,,9
Canada,Ontario,Kawartha Lakes,2020-08-09,59,34,,,4
Canada,Ontario,Kawartha Lakes,2020-08-10,17,27,,,-24
Canada,Ontario,Kawartha Lakes,2020-08-11,11,24,,,-24
Canada,Ontario,Kawartha Lakes,2020-08-12,7,27,,,-22
Canada,Ontario,Kawartha Lakes,2020-08-13,16,32,,,-22
Canada,Ontario,Kawartha Lakes,2020-08-14,16,33,,,-25
Canada,Ontario,Kawartha Lakes,2020-08-15,51,53,,,12
Canada,Ontario,Kawartha Lakes,2020-08-16,35,27,,,1
Canada,Ontario,Kawartha Lakes,2020-08-17,,,,,-24
Canada,Ontario,Kawartha Lakes,2020-08-18,,,,,-20
Canada,Ontario,Kawartha Lakes,2020-08-19,,,,,-19
Canada,Ontario,Kawartha Lakes,2020-08-20,,,,,-20
Canada,Ontario,Kawartha Lakes,2020-08-21,,,,,-23
Canada,Ontario,Kawartha Lakes,2020-08-24,,,,,-22
Canada,Ontario,Kawartha Lakes,2020-08-25,,,,,-22
Canada,Ontario,Kawartha Lakes,2020-08-26,,,,,-21
Canada,Ontario,Kawartha Lakes,2020-08-27,,,,,-22
Canada,Ontario,Kawartha Lakes,2020-08-28,,,,,-21
Canada,Ontario,Kawartha Lakes,2020-08-31,,,,,-21
Canada,Ontario,Kawartha Lakes,2020-09-01,,,,,-20
Canada,Ontario,Kawartha Lakes,2020-09-02,,,,,-23
Canada,Ontario,Kawartha Lakes,2020-09-03,,,,,-20
Canada,Ontario,Kawartha Lakes,2020-09-04,,,,,-26
Canada,Ontario,Kawartha Lakes,2020-09-07,,,,,-70
Canada,Ontario,Kawartha Lakes,2020-09-08,,,,,-19
Canada,Ontario,Kawartha Lakes,2020-09-09,,,,,-18
Canada,Ontario,Kawartha Lakes,2020-09-10,,,,,-18
Canada,Ontario,Kawartha Lakes,2020-09-11,13,15,,,-17
Canada,Ontario,Kawartha Lakes,2020-09-12,47,38,,,5
Canada,Ontario,Kawartha Lakes,2020-09-13,32,18,,,8
Canada,Ontario,Kawartha Lakes,2020-09-14,8,16,,,-15
Canada,Ontario,Kawartha Lakes,2020-09-15,6,11,,,-13
Canada,Ontario,Kawartha Lakes,2020-09-16,3,2,,,-16
Canada,Ontario,Kawartha Lakes,2020-09-17,2,16,,,-15
Canada,Ontario,Kawartha Lakes,2020-09-18,17,21,,,-15
Canada,Ontario,Kawartha Lakes,2020-09-19,49,39,,,11
Canada,Ontario,Kawartha Lakes,2020-09-20,48,26,,,10
Canada,Ontario,Kawartha Lakes,2020-09-21,4,11,,,-17
Canada,Ontario,Kawartha Lakes,2020-09-22,3,15,,,-13
Canada,Ontario,Kawartha Lakes,2020-09-23,-1,9,,,-13
Canada,Ontario,Kawartha Lakes,2020-09-24,2,20,,,-13
Canada,Ontario,Kawartha Lakes,2020-09-25,11,16,,,-16
Canada,Ontario,Kawartha Lakes,2020-09-26,52,48,,,15
Canada,Ontario,Kawartha Lakes,2020-09-27,59,31,,,5
Canada,Ontario,Kawartha Lakes,2020-09-28,0,12,,,-15
Canada,Ontario,Kawartha Lakes,2020-09-29,-2,13,,,-14
Canada,Ontario,Kawartha Lakes,2020-09-30,0,11,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-01,2,21,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-02,1,12,,,-16
Canada,Ontario,Kawartha Lakes,2020-10-03,51,35,,,5
Canada,Ontario,Kawartha Lakes,2020-10-04,24,17,,,-3
Canada,Ontario,Kawartha Lakes,2020-10-05,1,10,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-06,-1,11,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-07,-5,8,,,-16
Canada,Ontario,Kawartha Lakes,2020-10-08,1,21,,,-13
Canada,Ontario,Kawartha Lakes,2020-10-09,10,30,,,-18
Canada,Ontario,Kawartha Lakes,2020-10-10,46,51,,,6
Canada,Ontario,Kawartha Lakes,2020-10-11,27,28,,,-3
Canada,Ontario,Kawartha Lakes,2020-10-12,-27,-33,,,-71
Canada,Ontario,Kawartha Lakes,2020-10-13,-9,9,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-14,-4,2,,,-13
Canada,Ontario,Kawartha Lakes,2020-10-15,-6,4,,,-16
Canada,Ontario,Kawartha Lakes,2020-10-16,1,4,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-17,41,23,,,13
Canada,Ontario,Kawartha Lakes,2020-10-18,20,9,,,3
Canada,Ontario,Kawartha Lakes,2020-10-19,-6,3,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-20,-4,1,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-21,-4,1,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-22,-5,10,,,-12
Canada,Ontario,Kawartha Lakes,2020-10-23,0,2,,,-13
Canada,Ontario,Kawartha Lakes,2020-10-24,29,17,,,9
Canada,Ontario,Kawartha Lakes,2020-10-25,22,8,,,1
Canada,Ontario,Kawartha Lakes,2020-10-26,-5,4,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-27,-9,-2,,,-15
Canada,Ontario,Kawartha Lakes,2020-10-28,-3,7,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-29,-4,15,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-30,0,8,,,-14
Canada,Ontario,Kawartha Lakes,2020-10-31,24,32,,,11
Canada,Ontario,Kawartha Lakes,2020-11-01,3,6,,,-9
Canada,Ontario,Kawartha Lakes,2020-11-02,-6,4,,,-16
Canada,Ontario,Kawartha Lakes,2020-11-03,-3,1,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-04,-8,-5,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-05,-2,7,,,-13
Canada,Ontario,Kawartha Lakes,2020-11-06,-2,-3,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-07,32,19,,,16
Canada,Ontario,Kawartha Lakes,2020-11-08,27,14,,,2
Canada,Ontario,Kawartha Lakes,2020-11-09,-1,9,,,-17
Canada,Ontario,Kawartha Lakes,2020-11-10,1,6,,,-16
Canada,Ontario,Kawartha Lakes,2020-11-11,1,-3,,,-19
Canada,Ontario,Kawartha Lakes,2020-11-12,2,4,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-13,1,-3,,,-17
Canada,Ontario,Kawartha Lakes,2020-11-14,32,11,,,5
Canada,Ontario,Kawartha Lakes,2020-11-15,12,-2,,,-7
Canada,Ontario,Kawartha Lakes,2020-11-16,3,-1,,,-18
Canada,Ontario,Kawartha Lakes,2020-11-17,-4,-2,,,-16
Canada,Ontario,Kawartha Lakes,2020-11-18,-7,-7,,,-16
Canada,Ontario,Kawartha Lakes,2020-11-19,-1,5,,,-14
Canada,Ontario,Kawartha Lakes,2020-11-20,0,-4,,,-17
Canada,Ontario,Kawartha Lakes,2020-11-21,31,18,,,14
Canada,Ontario,Kawartha Lakes,2020-11-22,6,4,,,-5
Canada,Ontario,Kawartha Lakes,2020-11-23,-6,-1,,,-19
Canada,Ontario,Kawartha Lakes,2020-11-24,-3,0,,,-17
Canada,Ontario,Kawartha Lakes,2020-11-25,1,-9,,,-16
Canada,Ontario,Kawartha Lakes,2020-11-26,10,5,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-27,4,-2,,,-15
Canada,Ontario,Kawartha Lakes,2020-11-28,33,11,,,11
Canada,Ontario,Kawartha Lakes,2020-11-29,27,4,,,-3
Canada,Ontario,Kawartha Lakes,2020-11-30,3,5,,,-19
Canada,Ontario,Kawartha Lakes,2020-12-01,-15,-8,,,-21
Canada,Ontario,Kawartha Lakes,2020-12-02,-2,-4,,,-16
Canada,Ontario,Kawartha Lakes,2020-12-03,3,6,,,-15
Canada,Ontario,Kawartha Lakes,2020-12-04,-2,-5,,,-16
Canada,Ontario,Kawartha Lakes,2020-12-05,28,9,,,10
Canada,Ontario,Kawartha Lakes,2020-12-06,18,7,,,-3
Canada,Ontario,Kawartha Lakes,2020-12-07,0,-1,,,-17
Canada,Ontario,Kawartha Lakes,2020-12-08,-1,5,,,-14
Canada,Ontario,Kawartha Lakes,2020-12-09,-9,-6,,,-17
Canada,Ontario,Kawartha Lakes,2020-12-10,3,9,,,-13
Canada,Ontario,Kawartha Lakes,2020-12-11,5,2,,,-14
Canada,Ontario,Kawartha Lakes,2020-12-12,17,5,,,6
Canada,Ontario,Kawartha Lakes,2020-12-13,14,3,,,-8
Canada,Ontario,Kawartha Lakes,2020-12-14,-1,3,,,-16
Canada,Ontario,Kawartha Lakes,2020-12-15,-2,10,,,-13
Canada,Ontario,Kawartha Lakes,2020-12-16,1,4,,,-16
Canada,Ontario,Kawartha Lakes,2020-12-17,7,13,,,-13
Canada,Ontario,Kawartha Lakes,2020-12-18,8,5,,,-14
Canada,Ontario,Kawartha Lakes,2020-12-19,30,16,,,4
Canada,Ontario,Kawartha Lakes,2020-12-20,16,10,,,-9
Canada,Ontario,Kawartha Lakes,2020-12-21,24,39,,,-28
Canada,Ontario,Kawartha Lakes,2020-12-22,25,45,,,-29
Canada,Ontario,Kawartha Lakes,2020-12-23,27,50,,,-31
Canada,Ontario,Kawartha Lakes,2020-12-24,-6,33,,,-54
Canada,Ontario,Kawartha Lakes,2020-12-25,-90,-85,,,-83
Canada,Ontario,Kawartha Lakes,2020-12-26,-63,-49,,,-42
Canada,Ontario,Kawartha Lakes,2020-12-27,-37,-19,,,-29
Canada,Ontario,Kawartha Lakes,2020-12-28,-43,-15,,,-67
Canada,Ontario,Kawartha Lakes,2020-12-29,-33,-1,,,-52
Canada,Ontario,Kawartha Lakes,2020-12-30,-36,1,,,-53
Canada,Ontario,Kawartha Lakes,2020-12-31,-22,29,,,-58
Canada,Ontario,Kawartha Lakes,2021-01-01,-76,-70,,,-81
Canada,Ontario,Kawartha Lakes,2021-01-02,-30,-12,,,-20
Canada,Ontario,Kawartha Lakes,2021-01-03,-37,-16,,,-24
Canada,Ontario,Kawartha Lakes,2021-01-04,-39,-7,,,-32
Canada,Ontario,Kawartha Lakes,2021-01-05,-40,-3,,,-32
Canada,Ontario,Kawartha Lakes,2021-01-06,-45,-11,,,-32
Canada,Ontario,Kawartha Lakes,2021-01-07,-42,-2,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-08,-43,-13,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-09,-33,2,,,-16
Canada,Ontario,Kawartha Lakes,2021-01-10,-39,-9,,,-23
Canada,Ontario,Kawartha Lakes,2021-01-11,-46,-9,,,-29
Canada,Ontario,Kawartha Lakes,2021-01-12,-45,-6,,,-29
Canada,Ontario,Kawartha Lakes,2021-01-13,-42,-6,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-14,-51,-17,,,-35
Canada,Ontario,Kawartha Lakes,2021-01-15,-49,-22,,,-37
Canada,Ontario,Kawartha Lakes,2021-01-16,-45,-15,,,-22
Canada,Ontario,Kawartha Lakes,2021-01-17,-49,-26,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-18,-49,-22,,,-36
Canada,Ontario,Kawartha Lakes,2021-01-19,-50,-23,,,-35
Canada,Ontario,Kawartha Lakes,2021-01-20,-51,-21,,,-35
Canada,Ontario,Kawartha Lakes,2021-01-21,-46,-18,,,-35
Canada,Ontario,Kawartha Lakes,2021-01-22,-45,-21,,,-36
Canada,Ontario,Kawartha Lakes,2021-01-23,-35,-7,,,-25
Canada,Ontario,Kawartha Lakes,2021-01-24,-43,-14,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-25,-43,-13,,,-29
Canada,Ontario,Kawartha Lakes,2021-01-26,-50,-25,,,-31
Canada,Ontario,Kawartha Lakes,2021-01-27,-42,-18,,,-30
Canada,Ontario,Kawartha Lakes,2021-01-28,-42,-14,,,-29
Canada,Ontario,Kawartha Lakes,2021-01-29,-38,-15,,,-30
Canada,Ontario,Kawartha Lakes,2021-01-30,-33,-7,,,-17
Canada,Ontario,Kawartha Lakes,2021-01-31,-38,-13,,,-24
Canada,Ontario,Kawartha Lakes,2021-02-01,-38,-9,,,-31
Canada,Ontario,Kawartha Lakes,2021-02-02,-41,-11,,,-33
Canada,Ontario,Kawartha Lakes,2021-02-03,-45,-16,,,-29
Canada,Ontario,Kawartha Lakes,2021-02-04,-39,-7,,,-26
Canada,Ontario,Kawartha Lakes,2021-02-05,-50,-26,,,-36
Canada,Ontario,Kawartha Lakes,2021-02-06,-34,-5,,,-19
Canada,Ontario,Kawartha Lakes,2021-02-07,-40,-14,,,-27
Canada,Ontario,Kawartha Lakes,2021-02-08,-43,-15,,,-29
Canada,Ontario,Kawartha Lakes,2021-02-09,-42,-12,,,-27
Canada,Ontario,Kawartha Lakes,2021-02-10,-40,-9,,,-27
Canada,Ontario,Kawartha Lakes,2021-02-11,-37,-7,,,-25
Canada,Ontario,Kawartha Lakes,2021-02-12,-36,-8,,,-27
Canada,Ontario,Kawartha Lakes,2021-02-13,-24,14,,,-18
Canada,Ontario,Kawartha Lakes,2021-02-14,-22,7,,,-23
Canada,Ontario,Kawartha Lakes,2021-02-15,-57,-34,,,-77
Canada,Ontario,Kawartha Lakes,2021-02-16,-33,-18,,,-38
Canada,Ontario,Kawartha Lakes,2021-02-17,-17,-4,,,-19
Canada,Ontario,Kawartha Lakes,2021-02-18,-17,0,,,-21
Canada,Ontario,Kawartha Lakes,2021-02-19,-18,-8,,,-21
Canada,Ontario,Kawartha Lakes,2021-02-20,7,7,,,-9
Canada,Ontario,Kawartha Lakes,2021-02-21,1,-1,,,-16
Canada,Ontario,Kawartha Lakes,2021-02-22,-32,-11,,,-24
Canada,Ontario,Kawartha Lakes,2021-02-23,-23,-5,,,-20
Canada,Ontario,Kawartha Lakes,2021-02-24,-19,-5,,,-20
Canada,Ontario,Kawartha Lakes,2021-02-25,-15,9,,,-20
Canada,Ontario,Kawartha Lakes,2021-02-26,-11,4,,,-19
Canada,Ontario,Kawartha Lakes,2021-02-27,1,3,,,-5
Canada,Ontario,Kawartha Lakes,2021-02-28,-5,-1,,,-14
Canada,Ontario,Kawartha Lakes,2021-03-01,-22,-5,,,-20
Canada,Ontario,Kawartha Lakes,2021-03-02,-17,0,,,-19
Canada,Ontario,Kawartha Lakes,2021-03-03,-15,1,,,-18
Canada,Ontario,Kawartha Lakes,2021-03-04,-16,7,,,-19
Canada,Ontario,Kawartha Lakes,2021-03-05,-15,-5,,,-18
Canada,Ontario,Kawartha Lakes,2021-03-06,10,15,,,-5
Canada,Ontario,Kawartha Lakes,2021-03-07,-4,3,,,-12
Canada,Ontario,Kawartha Lakes,2021-03-08,-21,-8,,,-21
Canada,Ontario,Kawartha Lakes,2021-03-09,-13,-2,,,-19
Canada,Ontario,Kawartha Lakes,2021-03-10,-9,0,,,-19
Canada,Ontario,Kawartha Lakes,2021-03-11,-10,7,,,-18
Canada,Ontario,Kawartha Lakes,2021-03-12,-6,-4,,,-19
Canada,Ontario,Kawartha Lakes,2021-03-13,20,13,,,1
