country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Huron County,2020-02-15,1,1,,,15
Canada,Ontario,Huron County,2020-02-16,24,,,,3
Canada,Ontario,Huron County,2020-02-17,-26,-29,,,-67
Canada,Ontario,Huron County,2020-02-18,-5,12,,,3
Canada,Ontario,Huron County,2020-02-19,-7,-5,,,-2
Canada,Ontario,Huron County,2020-02-20,0,5,,,2
Canada,Ontario,Huron County,2020-02-21,-2,-5,,,-3
Canada,Ontario,Huron County,2020-02-22,9,1,,,22
Canada,Ontario,Huron County,2020-02-23,27,,,,
Canada,Ontario,Huron County,2020-02-24,-1,7,,,4
Canada,Ontario,Huron County,2020-02-25,-3,5,,,5
Canada,Ontario,Huron County,2020-02-26,-18,-7,,,1
Canada,Ontario,Huron County,2020-02-27,-30,-6,,,-12
Canada,Ontario,Huron County,2020-02-28,-39,-18,,,-36
Canada,Ontario,Huron County,2020-02-29,-9,7,,,11
Canada,Ontario,Huron County,2020-03-01,18,,,,
Canada,Ontario,Huron County,2020-03-02,3,15,,,5
Canada,Ontario,Huron County,2020-03-03,1,8,,,2
Canada,Ontario,Huron County,2020-03-04,-2,6,,,6
Canada,Ontario,Huron County,2020-03-05,1,2,,,4
Canada,Ontario,Huron County,2020-03-06,-5,-9,,,7
Canada,Ontario,Huron County,2020-03-07,19,9,,,
Canada,Ontario,Huron County,2020-03-08,32,,,,
Canada,Ontario,Huron County,2020-03-09,0,9,,,4
Canada,Ontario,Huron County,2020-03-10,-2,-2,,,6
Canada,Ontario,Huron County,2020-03-11,2,1,,,5
Canada,Ontario,Huron County,2020-03-12,12,26,,,5
Canada,Ontario,Huron County,2020-03-13,2,33,,,7
Canada,Ontario,Huron County,2020-03-14,-1,39,,,19
Canada,Ontario,Huron County,2020-03-15,12,,,,
Canada,Ontario,Huron County,2020-03-16,-8,48,,,-15
Canada,Ontario,Huron County,2020-03-17,-28,24,,,-19
Canada,Ontario,Huron County,2020-03-18,-34,8,,,-23
Canada,Ontario,Huron County,2020-03-19,-33,14,,,-26
Canada,Ontario,Huron County,2020-03-20,-32,0,,,-29
Canada,Ontario,Huron County,2020-03-21,-27,13,,,-20
Canada,Ontario,Huron County,2020-03-22,-20,,,,-29
Canada,Ontario,Huron County,2020-03-23,-31,-2,,,-35
Canada,Ontario,Huron County,2020-03-24,-36,-3,,,-35
Canada,Ontario,Huron County,2020-03-25,-39,-13,,,-42
Canada,Ontario,Huron County,2020-03-26,-40,-9,,,-42
Canada,Ontario,Huron County,2020-03-27,-34,-14,,,-42
Canada,Ontario,Huron County,2020-03-28,-41,-15,,,-24
Canada,Ontario,Huron County,2020-03-29,-34,,,,-36
Canada,Ontario,Huron County,2020-03-30,-46,-16,,,-44
Canada,Ontario,Huron County,2020-03-31,-43,-3,,,-41
Canada,Ontario,Huron County,2020-04-01,-42,-15,,,-43
Canada,Ontario,Huron County,2020-04-02,-39,-4,,,-41
Canada,Ontario,Huron County,2020-04-03,-42,-12,,,-41
Canada,Ontario,Huron County,2020-04-04,-39,-14,,,-29
Canada,Ontario,Huron County,2020-04-05,-46,,,,-38
Canada,Ontario,Huron County,2020-04-06,-42,-13,,,-43
Canada,Ontario,Huron County,2020-04-07,-42,-8,,,-42
Canada,Ontario,Huron County,2020-04-08,-38,-1,,,-44
Canada,Ontario,Huron County,2020-04-09,-19,44,,,-45
Canada,Ontario,Huron County,2020-04-10,-84,-78,,,-80
Canada,Ontario,Huron County,2020-04-11,-31,21,,,-25
Canada,Ontario,Huron County,2020-04-12,-76,,,,-46
Canada,Ontario,Huron County,2020-04-13,-46,-15,,,-51
Canada,Ontario,Huron County,2020-04-14,-39,-3,,,-44
Canada,Ontario,Huron County,2020-04-15,-42,-9,,,-44
Canada,Ontario,Huron County,2020-04-16,-46,1,,,-46
Canada,Ontario,Huron County,2020-04-17,-49,-16,,,-42
Canada,Ontario,Huron County,2020-04-18,-48,-3,,,-25
Canada,Ontario,Huron County,2020-04-19,-44,,,,-36
Canada,Ontario,Huron County,2020-04-20,-45,-8,,,-41
Canada,Ontario,Huron County,2020-04-21,-51,-9,,,-41
Canada,Ontario,Huron County,2020-04-22,-45,-2,,,-42
Canada,Ontario,Huron County,2020-04-23,-46,4,,,-42
Canada,Ontario,Huron County,2020-04-24,-45,-12,,,-40
Canada,Ontario,Huron County,2020-04-25,-41,-8,,,-19
Canada,Ontario,Huron County,2020-04-26,-36,,,,-30
Canada,Ontario,Huron County,2020-04-27,-36,-1,,,-39
Canada,Ontario,Huron County,2020-04-28,-37,-5,,,-39
Canada,Ontario,Huron County,2020-04-29,-42,1,,,-42
Canada,Ontario,Huron County,2020-04-30,-33,16,,,-39
Canada,Ontario,Huron County,2020-05-01,-37,-3,,,-38
Canada,Ontario,Huron County,2020-05-02,-37,1,,,-19
Canada,Ontario,Huron County,2020-05-03,-20,,,,-26
Canada,Ontario,Huron County,2020-05-04,-36,-6,,,-36
Canada,Ontario,Huron County,2020-05-05,-40,3,,,-37
Canada,Ontario,Huron County,2020-05-06,-34,2,,,-38
Canada,Ontario,Huron County,2020-05-07,-32,12,,,-38
Canada,Ontario,Huron County,2020-05-08,-37,-5,,,-37
Canada,Ontario,Huron County,2020-05-09,-30,15,,,-15
Canada,Ontario,Huron County,2020-05-10,-16,,,,-28
Canada,Ontario,Huron County,2020-05-11,-35,-1,,,-34
Canada,Ontario,Huron County,2020-05-12,-31,-6,,,-37
Canada,Ontario,Huron County,2020-05-13,-26,-5,,,-33
Canada,Ontario,Huron County,2020-05-14,-23,15,,,-36
Canada,Ontario,Huron County,2020-05-15,-25,1,,,-37
Canada,Ontario,Huron County,2020-05-16,-15,18,,,-12
Canada,Ontario,Huron County,2020-05-17,-7,,,,-32
Canada,Ontario,Huron County,2020-05-18,-49,,,,-75
Canada,Ontario,Huron County,2020-05-19,-16,10,,,-30
Canada,Ontario,Huron County,2020-05-20,-12,11,,,-32
Canada,Ontario,Huron County,2020-05-21,-6,17,,,-30
Canada,Ontario,Huron County,2020-05-22,-13,5,,,-27
Canada,Ontario,Huron County,2020-05-23,-3,21,,,-1
Canada,Ontario,Huron County,2020-05-24,9,,,,-21
Canada,Ontario,Huron County,2020-05-25,-13,10,,,-31
Canada,Ontario,Huron County,2020-05-26,-14,10,,,-26
Canada,Ontario,Huron County,2020-05-27,-12,11,,,-27
Canada,Ontario,Huron County,2020-05-28,-11,9,,,-25
Canada,Ontario,Huron County,2020-05-29,-13,3,,,-26
Canada,Ontario,Huron County,2020-05-30,-6,19,,,5
Canada,Ontario,Huron County,2020-05-31,10,,,,-7
Canada,Ontario,Huron County,2020-06-01,-6,11,,,-25
Canada,Ontario,Huron County,2020-06-02,-14,2,,,-23
Canada,Ontario,Huron County,2020-06-03,-16,2,,,-25
Canada,Ontario,Huron County,2020-06-04,-10,16,,,-25
Canada,Ontario,Huron County,2020-06-05,-8,7,,,-24
Canada,Ontario,Huron County,2020-06-06,5,34,,,7
Canada,Ontario,Huron County,2020-06-07,30,,,,-10
Canada,Ontario,Huron County,2020-06-08,-13,15,,,-22
Canada,Ontario,Huron County,2020-06-09,-13,5,,,-22
Canada,Ontario,Huron County,2020-06-10,-12,9,,,-24
Canada,Ontario,Huron County,2020-06-11,-4,16,,,-21
Canada,Ontario,Huron County,2020-06-12,0,5,,,-21
Canada,Ontario,Huron County,2020-06-13,9,33,,,15
Canada,Ontario,Huron County,2020-06-14,28,,,,6
Canada,Ontario,Huron County,2020-06-15,-3,15,,,-22
Canada,Ontario,Huron County,2020-06-16,-1,11,,,-19
Canada,Ontario,Huron County,2020-06-17,5,14,,,-22
Canada,Ontario,Huron County,2020-06-18,4,25,,,-19
Canada,Ontario,Huron County,2020-06-19,6,18,,,-19
Canada,Ontario,Huron County,2020-06-20,23,49,,,15
Canada,Ontario,Huron County,2020-06-21,36,,,,6
Canada,Ontario,Huron County,2020-06-22,-1,10,,,-23
Canada,Ontario,Huron County,2020-06-23,-14,11,,,-23
Canada,Ontario,Huron County,2020-06-24,-2,14,,,-21
Canada,Ontario,Huron County,2020-06-25,1,18,,,-18
Canada,Ontario,Huron County,2020-06-26,5,20,,,-19
Canada,Ontario,Huron County,2020-06-27,17,38,,,19
Canada,Ontario,Huron County,2020-06-28,52,,,,3
Canada,Ontario,Huron County,2020-06-29,16,34,,,-24
Canada,Ontario,Huron County,2020-06-30,34,49,,,-20
Canada,Ontario,Huron County,2020-07-01,11,9,,,-53
Canada,Ontario,Huron County,2020-07-02,37,48,,,-26
Canada,Ontario,Huron County,2020-07-03,26,35,,,-35
Canada,Ontario,Huron County,2020-07-04,35,48,,,13
Canada,Ontario,Huron County,2020-07-05,58,,,,1
Canada,Ontario,Huron County,2020-07-06,13,30,,,-24
Canada,Ontario,Huron County,2020-07-07,8,26,,,-20
Canada,Ontario,Huron County,2020-07-08,10,27,,,-22
Canada,Ontario,Huron County,2020-07-09,11,34,,,-20
Canada,Ontario,Huron County,2020-07-10,4,13,,,-24
Canada,Ontario,Huron County,2020-07-11,18,39,,,11
Canada,Ontario,Huron County,2020-07-12,57,,,,4
Canada,Ontario,Huron County,2020-07-13,14,24,,,-21
Canada,Ontario,Huron County,2020-07-14,13,20,,,-19
Canada,Ontario,Huron County,2020-07-15,13,22,,,-22
Canada,Ontario,Huron County,2020-07-16,15,30,,,-22
Canada,Ontario,Huron County,2020-07-17,19,18,,,-22
Canada,Ontario,Huron County,2020-07-18,45,48,,,14
Canada,Ontario,Huron County,2020-07-19,33,,,,-2
Canada,Ontario,Huron County,2020-07-20,28,30,,,-22
Canada,Ontario,Huron County,2020-07-21,13,20,,,-18
Canada,Ontario,Huron County,2020-07-22,10,16,,,-22
Canada,Ontario,Huron County,2020-07-23,17,31,,,-18
Canada,Ontario,Huron County,2020-07-24,20,20,,,-18
Canada,Ontario,Huron County,2020-07-25,42,43,,,17
Canada,Ontario,Huron County,2020-07-26,71,,,,8
Canada,Ontario,Huron County,2020-07-27,6,27,,,-23
Canada,Ontario,Huron County,2020-07-28,13,23,,,-18
Canada,Ontario,Huron County,2020-07-29,22,21,,,-23
Canada,Ontario,Huron County,2020-07-30,33,37,,,-20
Canada,Ontario,Huron County,2020-07-31,29,22,,,-21
Canada,Ontario,Huron County,2020-08-01,56,51,,,6
Canada,Ontario,Huron County,2020-08-02,57,,,,-12
Canada,Ontario,Huron County,2020-08-03,8,-5,,,-66
Canada,Ontario,Huron County,2020-08-04,9,26,,,-20
Canada,Ontario,Huron County,2020-08-05,21,26,,,-21
Canada,Ontario,Huron County,2020-08-06,32,26,,,-18
Canada,Ontario,Huron County,2020-08-07,25,12,,,-20
Canada,Ontario,Huron County,2020-08-08,48,38,,,16
Canada,Ontario,Huron County,2020-08-09,69,,,,-1
Canada,Ontario,Huron County,2020-08-10,24,22,,,-21
Canada,Ontario,Huron County,2020-08-11,21,21,,,-19
Canada,Ontario,Huron County,2020-08-12,32,22,,,-18
Canada,Ontario,Huron County,2020-08-13,26,23,,,-15
Canada,Ontario,Huron County,2020-08-14,23,20,,,-16
Canada,Ontario,Huron County,2020-08-15,50,41,,,20
Canada,Ontario,Huron County,2020-08-16,40,,,,-2
Canada,Ontario,Huron County,2020-08-17,,,,,
Canada,Ontario,Huron County,2020-08-18,,,,,
Canada,Ontario,Huron County,2020-08-19,,,,,
Canada,Ontario,Huron County,2020-08-20,,,,,
Canada,Ontario,Huron County,2020-08-21,,,,,
Canada,Ontario,Huron County,2020-08-24,,,,,
Canada,Ontario,Huron County,2020-08-25,,,,,
Canada,Ontario,Huron County,2020-08-26,,,,,
Canada,Ontario,Huron County,2020-08-27,,,,,
Canada,Ontario,Huron County,2020-08-28,,,,,
Canada,Ontario,Huron County,2020-08-31,,,,,
Canada,Ontario,Huron County,2020-09-01,,,,,
Canada,Ontario,Huron County,2020-09-02,,,,,
Canada,Ontario,Huron County,2020-09-03,,,,,
Canada,Ontario,Huron County,2020-09-04,,,,,
Canada,Ontario,Huron County,2020-09-08,,,,,
Canada,Ontario,Huron County,2020-09-09,,,,,
Canada,Ontario,Huron County,2020-09-10,,,,,
Canada,Ontario,Huron County,2020-09-11,17,-1,,,-11
Canada,Ontario,Huron County,2020-09-12,29,17,,,18
Canada,Ontario,Huron County,2020-09-13,40,,,,13
Canada,Ontario,Huron County,2020-09-14,13,3,,,-12
Canada,Ontario,Huron County,2020-09-15,12,3,,,-8
Canada,Ontario,Huron County,2020-09-16,12,3,,,-13
