country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,Haliburton County,2020-02-17,,,,,-59
Canada,Ontario,Haliburton County,2020-02-21,,,7,,
Canada,Ontario,Haliburton County,2020-02-22,,,42,,
Canada,Ontario,Haliburton County,2020-02-27,,,,,-24
Canada,Ontario,Haliburton County,2020-02-28,,,2,,
Canada,Ontario,Haliburton County,2020-02-29,,,18,,
Canada,Ontario,Haliburton County,2020-03-06,,-6,-8,,
Canada,Ontario,Haliburton County,2020-03-07,,,37,,
Canada,Ontario,Haliburton County,2020-03-13,,,-17,,
Canada,Ontario,Haliburton County,2020-03-14,,,17,,
Canada,Ontario,Haliburton County,2020-03-17,,,,,-24
Canada,Ontario,Haliburton County,2020-03-18,,,,,-28
Canada,Ontario,Haliburton County,2020-03-19,,,,,-32
Canada,Ontario,Haliburton County,2020-03-20,,,-29,,-39
Canada,Ontario,Haliburton County,2020-03-21,,,-9,,
Canada,Ontario,Haliburton County,2020-03-23,,,,,-33
Canada,Ontario,Haliburton County,2020-03-24,,,,,-47
Canada,Ontario,Haliburton County,2020-03-25,,,,,-50
Canada,Ontario,Haliburton County,2020-03-26,,,,,-50
Canada,Ontario,Haliburton County,2020-03-27,,-11,-10,,-47
Canada,Ontario,Haliburton County,2020-03-28,,,-17,,
Canada,Ontario,Haliburton County,2020-03-29,,,-47,,
Canada,Ontario,Haliburton County,2020-03-30,,,,,-49
Canada,Ontario,Haliburton County,2020-03-31,,,,,-47
Canada,Ontario,Haliburton County,2020-04-01,,,,,-50
Canada,Ontario,Haliburton County,2020-04-02,,,,,-50
Canada,Ontario,Haliburton County,2020-04-03,,,-42,,-51
Canada,Ontario,Haliburton County,2020-04-04,,,-21,,
Canada,Ontario,Haliburton County,2020-04-05,,,-21,,
Canada,Ontario,Haliburton County,2020-04-06,,,,,-47
Canada,Ontario,Haliburton County,2020-04-07,,,,,-45
Canada,Ontario,Haliburton County,2020-04-08,,,,,-52
Canada,Ontario,Haliburton County,2020-04-09,,,,,-52
Canada,Ontario,Haliburton County,2020-04-10,,,-23,,-78
Canada,Ontario,Haliburton County,2020-04-11,,,-27,,
Canada,Ontario,Haliburton County,2020-04-12,,,-27,,
Canada,Ontario,Haliburton County,2020-04-13,,,,,-62
Canada,Ontario,Haliburton County,2020-04-14,,,,,-47
Canada,Ontario,Haliburton County,2020-04-15,,,,,-46
Canada,Ontario,Haliburton County,2020-04-16,,,,,-43
Canada,Ontario,Haliburton County,2020-04-17,,-25,-28,,-48
Canada,Ontario,Haliburton County,2020-04-18,,,-6,,
Canada,Ontario,Haliburton County,2020-04-19,,,-38,,
Canada,Ontario,Haliburton County,2020-04-20,,,,,-43
Canada,Ontario,Haliburton County,2020-04-21,,,,,-46
Canada,Ontario,Haliburton County,2020-04-22,,,,,-49
Canada,Ontario,Haliburton County,2020-04-23,,,,,-44
Canada,Ontario,Haliburton County,2020-04-24,,,-10,,-49
Canada,Ontario,Haliburton County,2020-04-25,,,14,,
Canada,Ontario,Haliburton County,2020-04-27,,,,,-42
Canada,Ontario,Haliburton County,2020-04-28,,,,,-44
Canada,Ontario,Haliburton County,2020-04-29,,,,,-47
Canada,Ontario,Haliburton County,2020-04-30,,,,,-47
Canada,Ontario,Haliburton County,2020-05-01,,,30,,-43
Canada,Ontario,Haliburton County,2020-05-02,,,39,,
Canada,Ontario,Haliburton County,2020-05-04,,,,,-41
Canada,Ontario,Haliburton County,2020-05-05,,,,,-42
Canada,Ontario,Haliburton County,2020-05-06,,,,,-42
Canada,Ontario,Haliburton County,2020-05-07,,,,,-41
Canada,Ontario,Haliburton County,2020-05-08,,-16,-8,,-41
Canada,Ontario,Haliburton County,2020-05-09,,,-6,,
Canada,Ontario,Haliburton County,2020-05-11,,,,,-38
Canada,Ontario,Haliburton County,2020-05-12,,,,,-35
Canada,Ontario,Haliburton County,2020-05-13,,,,,-39
Canada,Ontario,Haliburton County,2020-05-14,,,,,-34
Canada,Ontario,Haliburton County,2020-05-15,,,,,-36
Canada,Ontario,Haliburton County,2020-05-18,,,,,-64
Canada,Ontario,Haliburton County,2020-05-19,,,,,-29
Canada,Ontario,Haliburton County,2020-05-20,,,,,-34
Canada,Ontario,Haliburton County,2020-05-21,,,,,-32
Canada,Ontario,Haliburton County,2020-05-22,,,,,-27
Canada,Ontario,Haliburton County,2020-05-26,,,,,-23
Canada,Ontario,Haliburton County,2020-05-27,,,,,-26
Canada,Ontario,Haliburton County,2020-05-28,,,,,-25
Canada,Ontario,Haliburton County,2020-05-29,,,,,-23
Canada,Ontario,Haliburton County,2020-06-02,,,,,-20
Canada,Ontario,Haliburton County,2020-06-03,,,,,-18
Canada,Ontario,Haliburton County,2020-06-04,,,,,-19
Canada,Ontario,Haliburton County,2020-06-08,,,,,-14
Canada,Ontario,Haliburton County,2020-06-09,,,,,-18
Canada,Ontario,Haliburton County,2020-06-10,,,,,-25
Canada,Ontario,Haliburton County,2020-06-11,,,,,-22
Canada,Ontario,Haliburton County,2020-06-12,,,,,-18
Canada,Ontario,Haliburton County,2020-06-15,,,,,-14
Canada,Ontario,Haliburton County,2020-06-16,,,,,-10
Canada,Ontario,Haliburton County,2020-06-17,,,,,-14
Canada,Ontario,Haliburton County,2020-06-18,,,,,-11
Canada,Ontario,Haliburton County,2020-06-19,,,,,-18
Canada,Ontario,Haliburton County,2020-06-22,,,,,-11
Canada,Ontario,Haliburton County,2020-06-23,,,,,-10
Canada,Ontario,Haliburton County,2020-06-24,,,,,-12
Canada,Ontario,Haliburton County,2020-06-25,,,,,-12
Canada,Ontario,Haliburton County,2020-06-26,,,,,-13
Canada,Ontario,Haliburton County,2020-06-29,,,,,-12
Canada,Ontario,Haliburton County,2020-06-30,,,,,-6
Canada,Ontario,Haliburton County,2020-07-01,,,,,-48
Canada,Ontario,Haliburton County,2020-07-02,,,,,-18
Canada,Ontario,Haliburton County,2020-07-03,,,,,-25
Canada,Ontario,Haliburton County,2020-07-06,,,,,-5
Canada,Ontario,Haliburton County,2020-07-07,,,,,-6
Canada,Ontario,Haliburton County,2020-07-08,,,,,-6
Canada,Ontario,Haliburton County,2020-07-09,,,,,-7
Canada,Ontario,Haliburton County,2020-07-10,,,,,-6
Canada,Ontario,Haliburton County,2020-07-13,,,,,-1
Canada,Ontario,Haliburton County,2020-07-14,,,,,-4
Canada,Ontario,Haliburton County,2020-07-15,,,,,-9
Canada,Ontario,Haliburton County,2020-07-16,,,,,-10
Canada,Ontario,Haliburton County,2020-07-17,,,,,-13
Canada,Ontario,Haliburton County,2020-07-20,,,,,3
Canada,Ontario,Haliburton County,2020-07-21,,,,,7
Canada,Ontario,Haliburton County,2020-07-22,,,,,-1
Canada,Ontario,Haliburton County,2020-07-23,,,,,4
Canada,Ontario,Haliburton County,2020-07-24,,,,,-2
Canada,Ontario,Haliburton County,2020-07-27,,,,,-1
Canada,Ontario,Haliburton County,2020-07-28,,,,,3
Canada,Ontario,Haliburton County,2020-07-29,,,,,-3
Canada,Ontario,Haliburton County,2020-07-30,,,,,-2
Canada,Ontario,Haliburton County,2020-07-31,,,,,-5
Canada,Ontario,Haliburton County,2020-08-03,,,,,-38
Canada,Ontario,Haliburton County,2020-08-04,,,,,1
Canada,Ontario,Haliburton County,2020-08-05,,,,,-1
Canada,Ontario,Haliburton County,2020-08-06,,,,,-4
Canada,Ontario,Haliburton County,2020-08-07,,,,,-4
Canada,Ontario,Haliburton County,2020-08-10,,,,,0
Canada,Ontario,Haliburton County,2020-08-11,,,,,5
Canada,Ontario,Haliburton County,2020-08-12,,,,,4
Canada,Ontario,Haliburton County,2020-08-13,,,,,1
Canada,Ontario,Haliburton County,2020-08-14,,,,,3
Canada,Ontario,Haliburton County,2020-09-11,,,,,18
Canada,Ontario,Haliburton County,2020-09-14,,,,,26
Canada,Ontario,Haliburton County,2020-09-15,,,,,24
Canada,Ontario,Haliburton County,2020-09-16,,,,,18
Canada,Ontario,Haliburton County,2020-09-17,,,,,19
Canada,Ontario,Haliburton County,2020-09-18,,,,,14
Canada,Ontario,Haliburton County,2020-09-21,,,,,27
Canada,Ontario,Haliburton County,2020-09-22,,,,,22
Canada,Ontario,Haliburton County,2020-09-23,,,,,22
Canada,Ontario,Haliburton County,2020-09-24,,,,,21
Canada,Ontario,Haliburton County,2020-09-25,,,,,15
Canada,Ontario,Haliburton County,2020-09-28,,,,,34
Canada,Ontario,Haliburton County,2020-09-29,,,,,29
Canada,Ontario,Haliburton County,2020-09-30,,,,,14
Canada,Ontario,Haliburton County,2020-10-01,,,,,22
Canada,Ontario,Haliburton County,2020-10-02,,,,,17
Canada,Ontario,Haliburton County,2020-10-05,,,,,26
Canada,Ontario,Haliburton County,2020-10-06,,,,,22
Canada,Ontario,Haliburton County,2020-10-07,,,,,19
Canada,Ontario,Haliburton County,2020-10-08,,,,,14
Canada,Ontario,Haliburton County,2020-10-09,,,,,10
Canada,Ontario,Haliburton County,2020-10-12,,,,,-42
Canada,Ontario,Haliburton County,2020-10-13,,,,,20
Canada,Ontario,Haliburton County,2020-10-14,,,,,17
Canada,Ontario,Haliburton County,2020-10-15,,,,,16
Canada,Ontario,Haliburton County,2020-10-16,,,,,23
Canada,Ontario,Haliburton County,2020-10-19,,,,,18
Canada,Ontario,Haliburton County,2020-10-20,,,,,19
Canada,Ontario,Haliburton County,2020-10-21,,,,,12
Canada,Ontario,Haliburton County,2020-10-22,,,,,7
Canada,Ontario,Haliburton County,2020-10-23,,,,,13
Canada,Ontario,Haliburton County,2020-10-26,,,,,10
Canada,Ontario,Haliburton County,2020-10-27,,,,,10
Canada,Ontario,Haliburton County,2020-10-28,,,,,5
Canada,Ontario,Haliburton County,2020-10-29,,,,,4
Canada,Ontario,Haliburton County,2020-10-30,,,,,8
Canada,Ontario,Haliburton County,2020-11-02,,,,,3
Canada,Ontario,Haliburton County,2020-11-03,,,,,-4
Canada,Ontario,Haliburton County,2020-11-04,,,,,1
Canada,Ontario,Haliburton County,2020-11-05,,,,,-5
Canada,Ontario,Haliburton County,2020-11-06,,,,,-5
Canada,Ontario,Haliburton County,2020-11-09,,,,,4
Canada,Ontario,Haliburton County,2020-11-10,,,,,-1
Canada,Ontario,Haliburton County,2020-11-11,,,,,-6
Canada,Ontario,Haliburton County,2020-11-12,,,,,-6
Canada,Ontario,Haliburton County,2020-11-13,,,29,,-3
Canada,Ontario,Haliburton County,2020-11-16,,,,,-1
Canada,Ontario,Haliburton County,2020-11-17,,,,,-6
Canada,Ontario,Haliburton County,2020-11-18,,,,,-5
Canada,Ontario,Haliburton County,2020-11-19,,,,,0
Canada,Ontario,Haliburton County,2020-11-20,,,20,,-5
Canada,Ontario,Haliburton County,2020-11-21,,,27,,
Canada,Ontario,Haliburton County,2020-11-23,,,,,-3
Canada,Ontario,Haliburton County,2020-11-24,,,,,-3
Canada,Ontario,Haliburton County,2020-11-25,,,,,-9
Canada,Ontario,Haliburton County,2020-11-26,,,,,-9
Canada,Ontario,Haliburton County,2020-11-27,,,0,,4
Canada,Ontario,Haliburton County,2020-11-28,,,15,,
Canada,Ontario,Haliburton County,2020-11-30,,,,,-2
