country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Canada,Ontario,,2020-02-15,2,3,20,5,1
Canada,Ontario,,2020-02-16,16,13,44,5,-2
Canada,Ontario,,2020-02-17,-26,-37,70,-40,-72
Canada,Ontario,,2020-02-18,-1,12,-5,2,0
Canada,Ontario,,2020-02-19,0,4,-4,-2,1
Canada,Ontario,,2020-02-20,4,4,3,0,2
Canada,Ontario,,2020-02-21,1,-3,11,-1,-7
Canada,Ontario,,2020-02-22,8,6,44,11,7
Canada,Ontario,,2020-02-23,12,6,53,9,5
Canada,Ontario,,2020-02-24,2,2,18,-2,2
Canada,Ontario,,2020-02-25,1,7,2,1,3
Canada,Ontario,,2020-02-26,-8,-5,-15,-6,-2
Canada,Ontario,,2020-02-27,-13,-12,-17,-5,-8
Canada,Ontario,,2020-02-28,-5,-4,-10,-1,-1
Canada,Ontario,,2020-02-29,5,6,9,6,8
Canada,Ontario,,2020-03-01,11,10,23,4,6
Canada,Ontario,,2020-03-02,2,4,0,-2,4
Canada,Ontario,,2020-03-03,1,3,-6,0,4
Canada,Ontario,,2020-03-04,4,4,1,0,4
Canada,Ontario,,2020-03-05,6,6,21,2,0
Canada,Ontario,,2020-03-06,-3,-4,-4,-3,3
Canada,Ontario,,2020-03-07,10,9,41,8,9
Canada,Ontario,,2020-03-08,13,10,86,6,5
Canada,Ontario,,2020-03-09,4,5,41,-3,3
Canada,Ontario,,2020-03-10,1,4,-2,-4,3
Canada,Ontario,,2020-03-11,3,7,1,-5,2
Canada,Ontario,,2020-03-12,6,32,9,-6,1
Canada,Ontario,,2020-03-13,-3,41,-7,-16,-4
Canada,Ontario,,2020-03-14,-10,26,5,-17,0
Canada,Ontario,,2020-03-15,-10,14,44,-22,-6
Canada,Ontario,,2020-03-16,-12,27,10,-39,-31
Canada,Ontario,,2020-03-17,-29,15,2,-46,-39
Canada,Ontario,,2020-03-18,-36,1,1,-51,-44
Canada,Ontario,,2020-03-19,-38,2,11,-54,-47
Canada,Ontario,,2020-03-20,-45,-8,-15,-56,-49
Canada,Ontario,,2020-03-21,-48,-12,16,-49,-34
Canada,Ontario,,2020-03-22,-51,-22,6,-55,-38
Canada,Ontario,,2020-03-23,-47,-13,-39,-66,-55
Canada,Ontario,,2020-03-24,-48,-12,-6,-64,-57
Canada,Ontario,,2020-03-25,-54,-23,5,-67,-61
Canada,Ontario,,2020-03-26,-55,-22,-10,-68,-61
Canada,Ontario,,2020-03-27,-54,-21,10,-67,-61
Canada,Ontario,,2020-03-28,-60,-29,-31,-65,-46
Canada,Ontario,,2020-03-29,-59,-33,-14,-66,-46
Canada,Ontario,,2020-03-30,-55,-27,-34,-71,-63
Canada,Ontario,,2020-03-31,-51,-17,-27,-69,-62
Canada,Ontario,,2020-04-01,-51,-21,1,-69,-63
Canada,Ontario,,2020-04-02,-51,-20,3,-69,-63
Canada,Ontario,,2020-04-03,-55,-22,-28,-70,-62
Canada,Ontario,,2020-04-04,-57,-27,-18,-63,-46
Canada,Ontario,,2020-04-05,-60,-32,-11,-67,-47
Canada,Ontario,,2020-04-06,-55,-23,-5,-70,-63
Canada,Ontario,,2020-04-07,-55,-18,-21,-69,-63
Canada,Ontario,,2020-04-08,-52,-14,-10,-69,-64
Canada,Ontario,,2020-04-09,-44,7,-31,-68,-64
Canada,Ontario,,2020-04-10,-82,-67,-38,-81,-86
Canada,Ontario,,2020-04-11,-54,-9,-20,-62,-48
Canada,Ontario,,2020-04-12,-80,-68,-20,-70,-55
Canada,Ontario,,2020-04-13,-58,-25,-47,-75,-69
Canada,Ontario,,2020-04-14,-52,-14,-31,-70,-63
Canada,Ontario,,2020-04-15,-53,-20,-37,-70,-63
Canada,Ontario,,2020-04-16,-54,-19,-32,-70,-63
Canada,Ontario,,2020-04-17,-56,-23,-33,-69,-62
Canada,Ontario,,2020-04-18,-58,-27,-11,-58,-43
Canada,Ontario,,2020-04-19,-61,-36,-36,-66,-44
Canada,Ontario,,2020-04-20,-53,-23,-5,-68,-62
Canada,Ontario,,2020-04-21,-56,-26,-44,-70,-62
Canada,Ontario,,2020-04-22,-54,-22,-27,-69,-62
Canada,Ontario,,2020-04-23,-54,-21,-25,-68,-62
Canada,Ontario,,2020-04-24,-56,-25,-19,-67,-61
Canada,Ontario,,2020-04-25,-56,-25,22,-54,-41
Canada,Ontario,,2020-04-26,-59,-32,-36,-65,-43
Canada,Ontario,,2020-04-27,-51,-20,19,-65,-60
Canada,Ontario,,2020-04-28,-51,-18,-3,-65,-61
Canada,Ontario,,2020-04-29,-53,-23,-31,-68,-61
Canada,Ontario,,2020-04-30,-51,-18,-24,-67,-61
Canada,Ontario,,2020-05-01,-51,-18,10,-63,-59
Canada,Ontario,,2020-05-02,-54,-23,1,-54,-39
Canada,Ontario,,2020-05-03,-49,-21,62,-52,-36
Canada,Ontario,,2020-05-04,-49,-18,-3,-66,-59
Canada,Ontario,,2020-05-05,-48,-14,4,-64,-59
Canada,Ontario,,2020-05-06,-47,-15,16,-63,-59
Canada,Ontario,,2020-05-07,-49,-14,-1,-65,-59
Canada,Ontario,,2020-05-08,-51,-16,-21,-65,-58
