AF,overall,school,0 to 4,0 to 4,0.33093
AF,overall,school,5 to 9,0 to 4,0.17359
AF,overall,school,10 to 14,0 to 4,0.00146
AF,overall,school,15 to 19,0 to 4,0.0049
AF,overall,school,20 to 24,0 to 4,0.00337
AF,overall,school,25 to 29,0 to 4,0.00168
AF,overall,school,30 to 34,0 to 4,0.0047
AF,overall,school,35 to 39,0 to 4,0.00805
AF,overall,school,40 to 44,0 to 4,0.00332
AF,overall,school,45 to 49,0 to 4,0.02742
AF,overall,school,50 to 54,0 to 4,0.00914
AF,overall,school,55 to 59,0 to 4,0.03058
AF,overall,school,60 to 64,0 to 4,0.01492
AF,overall,school,65 to 69,0 to 4,0.00051
AF,overall,school,70 to 74,0 to 4,0
AF,overall,school,75+,0 to 4,0
AF,overall,school,0 to 4,5 to 9,0.13873
AF,overall,school,5 to 9,5 to 9,4.20931
AF,overall,school,10 to 14,5 to 9,0.9211
AF,overall,school,15 to 19,5 to 9,0.02127
AF,overall,school,20 to 24,5 to 9,0.00521
AF,overall,school,25 to 29,5 to 9,0.00682
AF,overall,school,30 to 34,5 to 9,0.04631
AF,overall,school,35 to 39,5 to 9,0.02816
AF,overall,school,40 to 44,5 to 9,0.02414
AF,overall,school,45 to 49,5 to 9,0.05304
AF,overall,school,50 to 54,5 to 9,0.13254
AF,overall,school,55 to 59,5 to 9,0.13548
AF,overall,school,60 to 64,5 to 9,0.02779
AF,overall,school,65 to 69,5 to 9,0.01161
AF,overall,school,70 to 74,5 to 9,0
AF,overall,school,75+,5 to 9,0.00422
AF,overall,school,0 to 4,10 to 14,0.02525
AF,overall,school,5 to 9,10 to 14,0.23725
AF,overall,school,10 to 14,10 to 14,5.41608
AF,overall,school,15 to 19,10 to 14,0.90655
AF,overall,school,20 to 24,10 to 14,0.00209
AF,overall,school,25 to 29,10 to 14,0.00217
AF,overall,school,30 to 34,10 to 14,0.03101
AF,overall,school,35 to 39,10 to 14,0.02088
AF,overall,school,40 to 44,10 to 14,0.01938
AF,overall,school,45 to 49,10 to 14,0.03476
AF,overall,school,50 to 54,10 to 14,0.16766
AF,overall,school,55 to 59,10 to 14,0.11857
AF,overall,school,60 to 64,10 to 14,0.01429
AF,overall,school,65 to 69,10 to 14,0.00451
AF,overall,school,70 to 74,10 to 14,0
AF,overall,school,75+,10 to 14,0
AF,overall,school,0 to 4,15 to 19,0.01527
AF,overall,school,5 to 9,15 to 19,0.01414
AF,overall,school,10 to 14,15 to 19,0.09046
AF,overall,school,15 to 19,15 to 19,1.69042
AF,overall,school,20 to 24,15 to 19,0.10699
AF,overall,school,25 to 29,15 to 19,0.00862
AF,overall,school,30 to 34,15 to 19,0.01287
AF,overall,school,35 to 39,15 to 19,0.0069
AF,overall,school,40 to 44,15 to 19,0.04776
AF,overall,school,45 to 49,15 to 19,0.07602
AF,overall,school,50 to 54,15 to 19,0.10569
AF,overall,school,55 to 59,15 to 19,0.08025
AF,overall,school,60 to 64,15 to 19,0.04176
AF,overall,school,65 to 69,15 to 19,0
AF,overall,school,70 to 74,15 to 19,0.00152
AF,overall,school,75+,15 to 19,0.00424
AF,overall,school,0 to 4,20 to 24,0.00251
AF,overall,school,5 to 9,20 to 24,0.00652
AF,overall,school,10 to 14,20 to 24,0.00423
AF,overall,school,15 to 19,20 to 24,0.01046
AF,overall,school,20 to 24,20 to 24,0.04421
AF,overall,school,25 to 29,20 to 24,0.02002
AF,overall,school,30 to 34,20 to 24,0.00425
AF,overall,school,35 to 39,20 to 24,0.0017
AF,overall,school,40 to 44,20 to 24,0.00093
AF,overall,school,45 to 49,20 to 24,0.00067
AF,overall,school,50 to 54,20 to 24,0.00082
AF,overall,school,55 to 59,20 to 24,0.00102
AF,overall,school,60 to 64,20 to 24,0.00238
AF,overall,school,65 to 69,20 to 24,0.00041
AF,overall,school,70 to 74,20 to 24,0
AF,overall,school,75+,20 to 24,0
AF,overall,school,0 to 4,25 to 29,0.00522
AF,overall,school,5 to 9,25 to 29,0.00489
AF,overall,school,10 to 14,25 to 29,0.00386
AF,overall,school,15 to 19,25 to 29,0.00337
AF,overall,school,20 to 24,25 to 29,0.00361
AF,overall,school,25 to 29,25 to 29,0.01086
AF,overall,school,30 to 34,25 to 29,0.00618
AF,overall,school,35 to 39,25 to 29,0.00404
AF,overall,school,40 to 44,25 to 29,0.0021
AF,overall,school,45 to 49,25 to 29,0.00263
AF,overall,school,50 to 54,25 to 29,0.00147
AF,overall,school,55 to 59,25 to 29,0.00634
AF,overall,school,60 to 64,25 to 29,0.00024
AF,overall,school,65 to 69,25 to 29,0.00035
AF,overall,school,70 to 74,25 to 29,0
AF,overall,school,75+,25 to 29,0.00152
AF,overall,school,0 to 4,30 to 34,0.01333
AF,overall,school,5 to 9,30 to 34,0.01297
AF,overall,school,10 to 14,30 to 34,0.00798
AF,overall,school,15 to 19,30 to 34,0.00647
AF,overall,school,20 to 24,30 to 34,0.00282
AF,overall,school,25 to 29,30 to 34,0.00198
AF,overall,school,30 to 34,30 to 34,0.00613
AF,overall,school,35 to 39,30 to 34,0.00616
AF,overall,school,40 to 44,30 to 34,0.00235
AF,overall,school,45 to 49,30 to 34,0.00578
AF,overall,school,50 to 54,30 to 34,0.00489
AF,overall,school,55 to 59,30 to 34,0.0029
AF,overall,school,60 to 64,30 to 34,0.00254
AF,overall,school,65 to 69,30 to 34,0.00237
AF,overall,school,70 to 74,30 to 34,0
AF,overall,school,75+,30 to 34,0
AF,overall,school,0 to 4,35 to 39,0.01001
AF,overall,school,5 to 9,35 to 39,0.01263
AF,overall,school,10 to 14,35 to 39,0.0131
AF,overall,school,15 to 19,35 to 39,0.00935
AF,overall,school,20 to 24,35 to 39,0.00352
AF,overall,school,25 to 29,35 to 39,0.00266
AF,overall,school,30 to 34,35 to 39,0.00433
AF,overall,school,35 to 39,35 to 39,0.00468
AF,overall,school,40 to 44,35 to 39,0.00324
AF,overall,school,45 to 49,35 to 39,0.00508
AF,overall,school,50 to 54,35 to 39,0.00492
AF,overall,school,55 to 59,35 to 39,0.00495
AF,overall,school,60 to 64,35 to 39,0.00716
AF,overall,school,65 to 69,35 to 39,0.00104
AF,overall,school,70 to 74,35 to 39,0.00152
AF,overall,school,75+,35 to 39,0
AF,overall,school,0 to 4,40 to 44,0.00598
AF,overall,school,5 to 9,40 to 44,0.01822
AF,overall,school,10 to 14,40 to 44,0.02035
AF,overall,school,15 to 19,40 to 44,0.01102
AF,overall,school,20 to 24,40 to 44,0.00256
AF,overall,school,25 to 29,40 to 44,0.00328
AF,overall,school,30 to 34,40 to 44,0.00511
AF,overall,school,35 to 39,40 to 44,0.00566
AF,overall,school,40 to 44,40 to 44,0.00784
AF,overall,school,45 to 49,40 to 44,0.00534
AF,overall,school,50 to 54,40 to 44,0.00714
AF,overall,school,55 to 59,40 to 44,0.00719
AF,overall,school,60 to 64,40 to 44,0.00176
AF,overall,school,65 to 69,40 to 44,0.00111
AF,overall,school,70 to 74,40 to 44,0.00157
AF,overall,school,75+,40 to 44,0
AF,overall,school,0 to 4,45 to 49,0.00697
AF,overall,school,5 to 9,45 to 49,0.01265
AF,overall,school,10 to 14,45 to 49,0.01554
AF,overall,school,15 to 19,45 to 49,0.01267
AF,overall,school,20 to 24,45 to 49,0.00313
AF,overall,school,25 to 29,45 to 49,0.00289
AF,overall,school,30 to 34,45 to 49,0.00267
AF,overall,school,35 to 39,45 to 49,0.00272
AF,overall,school,40 to 44,45 to 49,0.0028
AF,overall,school,45 to 49,45 to 49,0.00321
AF,overall,school,50 to 54,45 to 49,0.00975
AF,overall,school,55 to 59,45 to 49,0.00521
AF,overall,school,60 to 64,45 to 49,0.00279
AF,overall,school,65 to 69,45 to 49,0.00179
AF,overall,school,70 to 74,45 to 49,0.00423
AF,overall,school,75+,45 to 49,0
AF,overall,school,0 to 4,50 to 54,0.00501
AF,overall,school,5 to 9,50 to 54,0.01617
AF,overall,school,10 to 14,50 to 54,0.01653
AF,overall,school,15 to 19,50 to 54,0.01021
AF,overall,school,20 to 24,50 to 54,0.00201
AF,overall,school,25 to 29,50 to 54,0.00083
AF,overall,school,30 to 34,50 to 54,0.00251
AF,overall,school,35 to 39,50 to 54,0.00047
AF,overall,school,40 to 44,50 to 54,0.00374
AF,overall,school,45 to 49,50 to 54,0.00472
AF,overall,school,50 to 54,50 to 54,0.00609
AF,overall,school,55 to 59,50 to 54,0.00552
AF,overall,school,60 to 64,50 to 54,0.00254
AF,overall,school,65 to 69,50 to 54,0.00043
AF,overall,school,70 to 74,50 to 54,0.00704
AF,overall,school,75+,50 to 54,0
AF,overall,school,0 to 4,55 to 59,0.00369
AF,overall,school,5 to 9,55 to 59,0.00549
AF,overall,school,10 to 14,55 to 59,0.00909
AF,overall,school,15 to 19,55 to 59,0.0067
AF,overall,school,20 to 24,55 to 59,0.00156
AF,overall,school,25 to 29,55 to 59,0.00152
AF,overall,school,30 to 34,55 to 59,0.00042
AF,overall,school,35 to 39,55 to 59,0.0012
AF,overall,school,40 to 44,55 to 59,0.00115
AF,overall,school,45 to 49,55 to 59,0.00238
AF,overall,school,50 to 54,55 to 59,0.00351
AF,overall,school,55 to 59,55 to 59,0.00656
AF,overall,school,60 to 64,55 to 59,0.00136
AF,overall,school,65 to 69,55 to 59,0.00335
AF,overall,school,70 to 74,55 to 59,0.00429
AF,overall,school,75+,55 to 59,0
AF,overall,school,0 to 4,60 to 64,0.00053
AF,overall,school,5 to 9,60 to 64,0.00222
AF,overall,school,10 to 14,60 to 64,0.0024
AF,overall,school,15 to 19,60 to 64,0.00164
AF,overall,school,20 to 24,60 to 64,0.00013
AF,overall,school,25 to 29,60 to 64,0.00062
AF,overall,school,30 to 34,60 to 64,0.00089
AF,overall,school,35 to 39,60 to 64,9.00E-05
AF,overall,school,40 to 44,60 to 64,0.00105
AF,overall,school,45 to 49,60 to 64,0.00064
AF,overall,school,50 to 54,60 to 64,0.00104
AF,overall,school,55 to 59,60 to 64,0.0021
AF,overall,school,60 to 64,60 to 64,0.00472
AF,overall,school,65 to 69,60 to 64,0.00178
AF,overall,school,70 to 74,60 to 64,0.00155
AF,overall,school,75+,60 to 64,0
AF,overall,school,0 to 4,65 to 69,0.00023
AF,overall,school,5 to 9,65 to 69,0.00059
AF,overall,school,10 to 14,65 to 69,0.00031
AF,overall,school,15 to 19,65 to 69,0.00032
AF,overall,school,20 to 24,65 to 69,0.00026
AF,overall,school,25 to 29,65 to 69,0.00043
AF,overall,school,30 to 34,65 to 69,9.00E-05
AF,overall,school,35 to 39,65 to 69,4.00E-04
AF,overall,school,40 to 44,65 to 69,1.00E-04
AF,overall,school,45 to 49,65 to 69,0.00035
AF,overall,school,50 to 54,65 to 69,0
AF,overall,school,55 to 59,65 to 69,0
AF,overall,school,60 to 64,65 to 69,0.00243
AF,overall,school,65 to 69,65 to 69,0.00367
AF,overall,school,70 to 74,65 to 69,0.0016
AF,overall,school,75+,65 to 69,0
AF,overall,school,0 to 4,70 to 74,0
AF,overall,school,5 to 9,70 to 74,7.00E-05
AF,overall,school,10 to 14,70 to 74,0
AF,overall,school,15 to 19,70 to 74,0
AF,overall,school,20 to 24,70 to 74,4.00E-05
AF,overall,school,25 to 29,70 to 74,9.00E-05
AF,overall,school,30 to 34,70 to 74,0
AF,overall,school,35 to 39,70 to 74,0
AF,overall,school,40 to 44,70 to 74,0
AF,overall,school,45 to 49,70 to 74,0
AF,overall,school,50 to 54,70 to 74,0
AF,overall,school,55 to 59,70 to 74,0.00016
AF,overall,school,60 to 64,70 to 74,0
AF,overall,school,65 to 69,70 to 74,0.00222
AF,overall,school,70 to 74,70 to 74,0.00158
AF,overall,school,75+,70 to 74,0
AF,overall,school,0 to 4,75+,0
AF,overall,school,5 to 9,75+,0
AF,overall,school,10 to 14,75+,4.00E-05
AF,overall,school,15 to 19,75+,0
AF,overall,school,20 to 24,75+,0
AF,overall,school,25 to 29,75+,0.00026
AF,overall,school,30 to 34,75+,0
AF,overall,school,35 to 39,75+,0
AF,overall,school,40 to 44,75+,0
AF,overall,school,45 to 49,75+,0
AF,overall,school,50 to 54,75+,0
AF,overall,school,55 to 59,75+,0.00015
AF,overall,school,60 to 64,75+,0
AF,overall,school,65 to 69,75+,0
AF,overall,school,70 to 74,75+,0.00428
AF,overall,school,75+,75+,0
AO,overall,school,0 to 4,0 to 4,0.16655
AO,overall,school,5 to 9,0 to 4,0.10307
AO,overall,school,10 to 14,0 to 4,0.00052
AO,overall,school,15 to 19,0 to 4,0.00119
AO,overall,school,20 to 24,0 to 4,0.00228
AO,overall,school,25 to 29,0 to 4,0.00162
AO,overall,school,30 to 34,0 to 4,0.00414
AO,overall,school,35 to 39,0 to 4,0.00706
AO,overall,school,40 to 44,0 to 4,0.00278
AO,overall,school,45 to 49,0 to 4,0.02332
AO,overall,school,50 to 54,0 to 4,0.00697
AO,overall,school,55 to 59,0 to 4,0.02483
AO,overall,school,60 to 64,0 to 4,0.01421
AO,overall,school,65 to 69,0 to 4,0.00058
AO,overall,school,70 to 74,0 to 4,0
AO,overall,school,75+,0 to 4,0
AO,overall,school,0 to 4,5 to 9,0.08237
AO,overall,school,5 to 9,5 to 9,3.54394
AO,overall,school,10 to 14,5 to 9,0.43752
AO,overall,school,15 to 19,5 to 9,0.00537
AO,overall,school,20 to 24,5 to 9,0.00369
AO,overall,school,25 to 29,5 to 9,0.00728
AO,overall,school,30 to 34,5 to 9,0.04768
AO,overall,school,35 to 39,5 to 9,0.02876
AO,overall,school,40 to 44,5 to 9,0.0247
AO,overall,school,45 to 49,5 to 9,0.05545
AO,overall,school,50 to 54,5 to 9,0.12283
AO,overall,school,55 to 59,5 to 9,0.13719
AO,overall,school,60 to 64,5 to 9,0.03536
AO,overall,school,65 to 69,5 to 9,0.02046
AO,overall,school,70 to 74,5 to 9,0
AO,overall,school,75+,5 to 9,0.00422
AO,overall,school,0 to 4,10 to 14,0.00901
AO,overall,school,5 to 9,10 to 14,0.1127
AO,overall,school,10 to 14,10 to 14,1.47011
AO,overall,school,15 to 19,10 to 14,0.13957
AO,overall,school,20 to 24,10 to 14,0.00098
AO,overall,school,25 to 29,10 to 14,0.00184
AO,overall,school,30 to 34,10 to 14,0.02171
AO,overall,school,35 to 39,10 to 14,0.0145
AO,overall,school,40 to 44,10 to 14,0.01268
AO,overall,school,45 to 49,10 to 14,0.02324
AO,overall,school,50 to 54,10 to 14,0.09678
AO,overall,school,55 to 59,10 to 14,0.07476
AO,overall,school,60 to 64,10 to 14,0.01139
AO,overall,school,65 to 69,10 to 14,0.00511
AO,overall,school,70 to 74,10 to 14,0
AO,overall,school,75+,10 to 14,0
AO,overall,school,0 to 4,15 to 19,0.00371
AO,overall,school,5 to 9,15 to 19,0.00357
AO,overall,school,10 to 14,15 to 19,0.01393
AO,overall,school,15 to 19,15 to 19,0.19041
AO,overall,school,20 to 24,15 to 19,0.04212
AO,overall,school,25 to 29,15 to 19,0.00689
AO,overall,school,30 to 34,15 to 19,0.00753
AO,overall,school,35 to 39,15 to 19,0.004
AO,overall,school,40 to 44,15 to 19,0.02369
AO,overall,school,45 to 49,15 to 19,0.03845
AO,overall,school,50 to 54,15 to 19,0.04435
AO,overall,school,55 to 59,15 to 19,0.03642
AO,overall,school,60 to 64,15 to 19,0.02363
AO,overall,school,65 to 69,15 to 19,0
AO,overall,school,70 to 74,15 to 19,0.00152
AO,overall,school,75+,15 to 19,0.00424
AO,overall,school,0 to 4,20 to 24,0.0017
AO,overall,school,5 to 9,20 to 24,0.00461
AO,overall,school,10 to 14,20 to 24,0.00198
AO,overall,school,15 to 19,20 to 24,0.00412
AO,overall,school,20 to 24,20 to 24,0.03745
AO,overall,school,25 to 29,20 to 24,0.0199
AO,overall,school,30 to 34,20 to 24,0.00411
AO,overall,school,35 to 39,20 to 24,0.00164
AO,overall,school,40 to 44,20 to 24,0.00088
AO,overall,school,45 to 49,20 to 24,0.00064
AO,overall,school,50 to 54,20 to 24,0.00073
AO,overall,school,55 to 59,20 to 24,0.00095
AO,overall,school,60 to 64,20 to 24,0.0024
AO,overall,school,65 to 69,20 to 24,0.00044
AO,overall,school,70 to 74,20 to 24,0
AO,overall,school,75+,20 to 24,0
AO,overall,school,0 to 4,25 to 29,0.00503
AO,overall,school,5 to 9,25 to 29,0.00523
AO,overall,school,10 to 14,25 to 29,0.00328
AO,overall,school,15 to 19,25 to 29,0.00269
AO,overall,school,20 to 24,25 to 29,0.00359
AO,overall,school,25 to 29,25 to 29,0.01092
AO,overall,school,30 to 34,25 to 29,0.00627
AO,overall,school,35 to 39,25 to 29,0.0041
AO,overall,school,40 to 44,25 to 29,0.00215
AO,overall,school,45 to 49,25 to 29,0.00269
AO,overall,school,50 to 54,25 to 29,0.0015
