AF,overall,others,0 to 4,0 to 4,1.72123
AF,overall,others,5 to 9,0 to 4,0.76085
AF,overall,others,10 to 14,0 to 4,0.23843
AF,overall,others,15 to 19,0 to 4,0.12371
AF,overall,others,20 to 24,0 to 4,0.14217
AF,overall,others,25 to 29,0 to 4,0.18797
AF,overall,others,30 to 34,0 to 4,0.15065
AF,overall,others,35 to 39,0 to 4,0.11446
AF,overall,others,40 to 44,0 to 4,0.0705
AF,overall,others,45 to 49,0 to 4,0.01707
AF,overall,others,50 to 54,0 to 4,0.0201
AF,overall,others,55 to 59,0 to 4,0.02355
AF,overall,others,60 to 64,0 to 4,0.01537
AF,overall,others,65 to 69,0 to 4,0.01215
AF,overall,others,70 to 74,0 to 4,0.00406
AF,overall,others,75+,0 to 4,0.00458
AF,overall,others,0 to 4,5 to 9,0.75431
AF,overall,others,5 to 9,5 to 9,2.90127
AF,overall,others,10 to 14,5 to 9,1.28327
AF,overall,others,15 to 19,5 to 9,0.39425
AF,overall,others,20 to 24,5 to 9,0.18332
AF,overall,others,25 to 29,5 to 9,0.09892
AF,overall,others,30 to 34,5 to 9,0.1084
AF,overall,others,35 to 39,5 to 9,0.13659
AF,overall,others,40 to 44,5 to 9,0.09261
AF,overall,others,45 to 49,5 to 9,0.0284
AF,overall,others,50 to 54,5 to 9,0.03819
AF,overall,others,55 to 59,5 to 9,0.02122
AF,overall,others,60 to 64,5 to 9,0.01702
AF,overall,others,65 to 69,5 to 9,0.01626
AF,overall,others,70 to 74,5 to 9,0.00872
AF,overall,others,75+,5 to 9,0.00472
AF,overall,others,0 to 4,10 to 14,0.39541
AF,overall,others,5 to 9,10 to 14,1.08919
AF,overall,others,10 to 14,10 to 14,4.64983
AF,overall,others,15 to 19,10 to 14,1.87914
AF,overall,others,20 to 24,10 to 14,0.27997
AF,overall,others,25 to 29,10 to 14,0.09123
AF,overall,others,30 to 34,10 to 14,0.16868
AF,overall,others,35 to 39,10 to 14,0.1054
AF,overall,others,40 to 44,10 to 14,0.14864
AF,overall,others,45 to 49,10 to 14,0.0379
AF,overall,others,50 to 54,10 to 14,0.04441
